,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1,ev  1
C2H5OH,0.8149962537616572,0.8149962537616572,0.001008303153737584,0.0009896091044037606,0.032312892794088666,8.5406130947986e-05,0.006271220774979735,0.0007303582731696163,0.0009900990099009901,0.02460317342891605,0.001129458080742464,0.0071330932522586325
C6CO3HO14,0.08505843298710761,0.19236891669981582,5.95661936165036e-05,0.0009896091044037606,0.03574935458291305,0.00011546664012035959,1.7767626639563947e-08,5.953443685362384e-05,0.0004950495049504951,0.027466910426408288,0.0,1.2892326461781571e-08
C6CO3HO25,0.11663331888324092,0.24222871385608172,6.012075458900425e-05,0.0009896091044037606,0.03334850396207611,3.6121589433198385e-06,2.4709023471137953e-08,5.964108872889546e-05,0.0004950495049504951,0.02552770080296356,6.741203954512807e-07,1.9843332105059953e-08
C6CO3HO4,0.09125476509981074,0.17633683268526934,4.969529017082706e-05,0.0009896091044037606,0.03528284366502172,5.693742063199067e-05,6.2340640290020685e-09,5.702974142075949e-05,0.0004950495049504951,0.028882249416929125,0.0,5.783406267886836e-09
C6CO34,0.1269623186876934,0.2165308769886589,7.85231285817152e-05,0.0009896091044037606,0.03442037481852103,2.6325904163178482e-06,1.648055071070323e-08,0.00013135696385172866,0.0009900990099009901,0.030537111020984622,0.00046704286670311003,1.605357898523764e-08
HMVKNGLYOX,0.37747068466111533,0.303780138985909,9.242442861131416e-05,0.0004948045522018803,0.03353414098035265,0.0,2.9179445741077694e-08,0.0001722231462883262,0.0004950495049504951,0.025232818735493514,5.509402141006376e-05,3.81859794546978e-08
HNMVKOH,0.2632072377272667,0.4133042427429938,5.0308351250889885e-05,0.0009896091044037606,0.034611229330801,5.7488427928429294e-05,3.5608466807303085e-09,6.68957691638176e-05,0.0004950495049504951,0.024397738528149436,0.0,1.958397506319212e-09
HO14CO2C4,0.33558684131887107,0.42218973922814407,7.388842678482133e-05,0.0009896091044037606,0.03438231246157721,2.5713673833802238e-06,1.5015232128542953e-06,6.37962032502692e-05,0.0004950495049504951,0.03045218138304376,0.0,2.002271949433336e-06
HO14CO2C5,0.18864767431253,0.30437194301794096,6.800469246288615e-05,0.0009896091044037606,0.03290635211110895,7.83654821601592e-06,2.262276798684215e-07,6.49704597121973e-05,0.0004950495049504951,0.028846351682863862,2.390063220236359e-06,2.486727891771812e-07
HO14CO3C5,0.18099846178244888,0.2715364659553094,7.797499948436616e-05,0.0009896091044037606,0.03531553224368837,0.00013248664327701915,2.984628554149411e-07,7.289720439362346e-05,0.0004950495049504951,0.023845350286886797,0.0,1.243790125332341e-07
HO1C3O,0.0,0.0,0.00025943747524945617,0.0009896091044037606,0.03294662269936276,0.0,0.00011158828177163997,0.00010243087912919547,0.0004950495049504951,0.02502935925958386,0.0,0.00017555330766435984
HO1C4O,0.0,0.0,0.0001187490100952967,0.0009896091044037606,0.033583617718211195,0.0,1.292127826190859e-06,5.786746890568541e-05,0.0004950495049504951,0.025414226433955134,0.0,4.063990093613784e-07
HO2C5O,0.0,0.0,9.536215245243693e-05,0.0009896091044037606,0.030001974172288438,4.408058371508955e-06,2.3234735038175477e-07,5.3031081835625286e-05,0.0004950495049504951,0.024280153121872258,0.0,1.2251934300437012e-07
HO2CO4C5O,0.0,0.0,0.00012262625727343858,0.0012370113805047008,0.032312748306173686,1.469352790502985e-06,4.244694099617121e-07,6.837117335709603e-05,0.0007425742574257426,0.029597922521830057,4.780126440472718e-06,2.7965033548117024e-07
HO2M2C5O,0.04089170405910941,0.0,9.251044603331024e-05,0.0009896091044037606,0.035147312442279297,0.0,6.118663071309864e-08,5.407496179475998e-05,0.0004950495049504951,0.02648430780933108,0.0,3.2419857311120673e-08
HO2MC5O,0.0,0.0,9.034074147863528e-05,0.0009896091044037606,0.03149959432880758,2.8162595151307216e-06,4.08570392929792e-08,5.155134823949212e-05,0.0004950495049504951,0.024636491529179634,0.0,1.8167467526803377e-08
HO3C6O,0.0,0.0,9.039562327587226e-05,0.0009896091044037606,0.03218976670552136,4.163166239758458e-06,2.159226038285557e-08,5.122687305936825e-05,0.0004950495049504951,0.025797086429845472,0.0,7.009581345841054e-09
HOHOC4DIAL,0.1561041490513809,0.35865167681308063,5.330597676938836e-05,0.0009896091044037606,0.03958668000535863,5.9386341949495646e-05,1.1409050935296086e-07,5.566905537650444e-05,0.0004950495049504951,0.0005240494004988861,0.0,1.6147733985935328e-07
HVMK,0.41593486807509045,0.3680725134839971,4.125815019253906e-05,0.0009896091044037606,0.03774288610378446,0.0,9.757224058419344e-08,3.76711925540758e-05,0.00024752475247524753,0.024627691710257287,0.0,1.8667087306557405e-13
IBUTALBO,0.0,0.0,0.00010517986075494362,0.0009896091044037606,0.033393179943534905,0.0,8.245282409438643e-07,6.71649313084979e-05,0.0004950495049504951,0.025077422259913742,0.0,4.35279233824814e-07
IBUTOL,0.4117467817199623,0.48973320447829544,5.295610436962342e-05,0.0009896091044037606,0.03563418738915149,9.979354368832774e-06,2.804436711528812e-08,5.019783174861427e-05,0.0009900990099009901,0.02701493921641831,3.0028999433738867e-06,6.104026375456396e-09
IBUTOLCO,0.0,0.0,0.00012287533447474767,0.0009896091044037606,0.03358426019985284,0.0,3.752005772709805e-07,6.196101882867611e-05,0.0004950495049504951,0.02552653990096,0.0,1.5328635488460092e-07
IC3H7O,0.13304016881306271,0.01394475369896669,0.0005714250454442141,0.0009896091044037606,0.026419272287016547,0.0,0.0018117246377854712,0.0002225834682498589,0.0004950495049504951,0.02410848011220369,0.0,0.0029335300325370474
IC4H9O,0.09230910423358803,0.0,9.937037843950974e-05,0.0009896091044037606,0.033596060863184986,0.0,9.116100906590318e-08,5.1603185463731646e-05,0.0004950495049504951,0.025931382493495678,0.0,6.788811310353945e-09
IC5H12,0.7548251282765216,0.7548251282765216,3.756349167407965e-05,0.0007422068283028205,0.03870967097297905,0.0,7.791464734180798e-13,3.76711925540758e-05,0.0007425742574257426,0.030772998008946548,0.0,1.8667087306557405e-13
INAHCHO,0.08119511656053342,0.13564759941089272,7.876297504237548e-05,0.0009896091044037606,0.04027233024505594,0.00017130204615947302,2.9002663688738927e-08,8.181361899329793e-05,0.0004950495049504951,0.031226469771803746,5.877104174888893e-05,2.2467634540716297e-07
INAHPCHO,0.20199163342817067,0.22023952665016083,5.3099752407413644e-05,0.0009896091044037606,0.03931952056707108,5.9631234081246146e-05,4.183412671453613e-08,6.167123500786743e-05,0.0004950495049504951,0.02978977635303702,5.59519928224563e-05,3.0083458736551223e-07
INB1HPCHO,0.23070527170404223,0.27014369415440265,4.733971446095923e-05,0.0009896091044037606,0.03436753195560043,4.101943206820833e-06,6.261958294700415e-08,5.052842659068382e-05,0.0004950495049504951,0.029456484576912672,2.8803325987463814e-06,5.299677660525441e-07
INB1NACHO,0.3904258618569093,0.3271046036463777,6.459799538046614e-05,0.0009896091044037606,0.033574073743013244,0.0009872826291521307,3.971517212324798e-07,6.489318625209257e-05,0.0004950495049504951,0.02875423841460992,0.0010401064865090124,1.2299097019072466e-06
INDHPCHO,0.23732747045724478,0.2783451254838475,5.166897701815771e-05,0.0009896091044037606,0.03442631127226277,0.0007957769821232417,2.2646030566417873e-07,5.934823354611153e-05,0.0004950495049504951,0.02324489261099882,0.0007393262227931137,7.483973213130574e-07
C52O,0.0,0.0,9.137438683628326e-05,0.0009896091044037606,0.033245956088101394,1.3469067246277363e-06,4.955406100341635e-08,5.21711773939327e-05,0.0004950495049504951,0.024788903151121953,0.0,2.3775026328052818e-08
IPEAOH,0.34387751968055014,0.4263202560754886,4.6265172800700945e-05,0.0009896091044037606,0.03692047871540427,3.6121589433198385e-06,1.632090168450432e-09,4.831762697884535e-05,0.0009900990099009901,0.027988443881822592,6.80248762682656e-06,3.962226120533342e-09
IPEBOH,0.33216769710309624,0.4169959087038183,4.60857949908263e-05,0.0009896091044037606,0.0374055099082426,6.208015539875112e-05,1.875089571971885e-09,4.815824562541499e-05,0.0009900990099009901,0.02882045566951723,0.00011000419180318626,4.998230349647218e-09
LIMALAOH,0.1955872662578843,0.4190241401627576,4.77707874402856e-05,0.0009896091044037606,0.04374357744979078,9.605893867913265e-05,1.5535531896427442e-10,4.8847632300646115e-05,0.0004950495049504951,0.0311517661242414,0.0,6.880943507787623e-11
LIMALBOH,0.15823768410961092,0.3776508165660678,4.7391942348936386e-05,0.0009896091044037606,0.043470474107013365,2.950950187593495e-05,1.4768201946664995e-10,4.830847582473039e-05,0.0004950495049504951,0.03662787379115762,0.0,6.574789839191355e-11
LIMBCO,0.5161109317393506,0.46971642014251513,0.00016211119421816327,0.0012370113805047008,0.03176586045438604,0.00013340498877108354,3.7025691454250995e-09,0.0001955983122177329,0.0012376237623762376,0.029624614798121892,0.0002524887299326615,1.0728456598833758e-08
LMKBCO,0.4516498292212786,0.40647455319348774,0.00017459397943321068,0.0012370113805047008,0.029970782043013688,0.0001203032597224319,5.1720345411179574e-08,0.00021036644387734715,0.0012376237623762376,0.027100667649156567,0.0004307629326933684,4.2377965290212456e-08
LMLKAOH,0.1287920177925777,0.20843105488508495,4.883916787590977e-05,0.0009896091044037606,0.039822759310509534,0.00016132269179064025,7.924793468799355e-09,4.990710611550474e-05,0.0004950495049504951,0.030259545892040853,0.0,5.675734832676148e-09
LMLKBOH,0.08940448456355853,0.16611058526555833,4.839961615572137e-05,0.0009896091044037606,0.039973127721218096,3.7713388289576615e-05,7.513684598412965e-09,4.92844467276015e-05,0.0004950495049504951,0.03601282050816304,0.0,5.368460698249952e-09
C715CO2OH,0.18412550353626392,0.2743658949314707,6.112208779691218e-05,0.0009896091044037606,0.042425316545652896,0.00018122017749536818,2.5939565687848043e-08,6.0154837002757746e-05,0.0004950495049504951,0.02457512166309156,0.0,5.8173573875667725e-08
MC52CO2OH,0.2326126497168195,0.37234449451115803,5.0840031594664e-05,0.0009896091044037606,0.034389926710514725,5.742720489549167e-05,5.621966544370223e-08,6.292397825764998e-05,0.0004950495049504951,0.02467236322132185,0.0,1.051588140583792e-07
MC6OTKETO,0.0,0.0,0.00019192764648614632,0.0012370113805047008,0.029059372853124245,0.0002307496111419063,1.9319868820104045e-07,0.00025865945574861236,0.0009900990099009901,0.02658737085733699,0.0006611282569207651,9.472671804232795e-08
MC7CO2O,0.0,0.0,0.00012724853603769912,0.0012370113805047008,0.03126027075840209,0.0,1.6129670679605764e-07,9.798874744765521e-05,0.0007425742574257426,0.02815505606997935,0.0,2.4643485362961086e-07
MC7CO2OH,0.17840826705331167,0.2986544233474947,7.174721257600938e-05,0.0009896091044037606,0.03288142090754229,0.00012648678604913196,6.171670916904888e-08,8.741669107824154e-05,0.0007425742574257426,0.028696983978293386,0.00017153299880619407,2.0324143846113912e-07
MEBFUO,0.03802447031069873,0.0,0.00013807030461460715,0.0009896091044037606,0.03280211352486965,0.0001755876584651067,3.6751879154576313e-07,0.00012665646576513114,0.0007425742574257426,0.024465423468145224,0.000169817055981409,1.1324905711558841e-07
C41OH,0.1880025730314242,0.3603891426282571,4.695969451318886e-05,0.0009896091044037606,0.03491469886576837,6.734533623138682e-07,1.2299031539602655e-08,4.8037752281613144e-05,0.0004950495049504951,0.02580082325153285,0.0,3.088726433152393e-09
MEKBO,0.021568213755675875,0.0,0.00023648256798155447,0.0012370113805047008,0.032433689084596304,0.00017062859279715916,2.3274156201556345e-06,0.00016868219590888362,0.0007425742574257426,0.02643766765708498,1.3727542598280626e-05,2.631213485584407e-06
MEKCO,0.0,0.0,0.00043456518608999664,0.0012370113805047008,0.03207775774187337,5.6386413335552056e-05,9.260773725779717e-06,0.00024026159383073667,0.0007425742574257426,0.02942076784193123,2.108158327593096e-05,5.48223278871674e-06
MIBKBOH,0.12123959133923073,0.21471063341989371,5.20336817796296e-05,0.0009896091044037606,0.03668200703100388,5.834555038955603e-05,1.4068164865342115e-08,6.463352218880214e-05,0.0004950495049504951,0.028468581455274783,0.0,2.4024903056468253e-08
MIBKHO14,0.2071395040609667,0.2796506273023015,5.362885814405751e-05,0.0009896091044037606,0.03611316397043835,5.0202887008851995e-06,4.457966068647083e-08,6.461889044631093e-05,0.0004950495049504951,0.023807712289468437,0.0,5.726083839092707e-08
MIBKOH34,0.0,0.0,3.756349167407965e-05,0.0007422068283028205,0.0382089020704977,0.0,7.791464734180798e-13,4.828917586828461e-05,0.0004950495049504951,0.029494251017745235,0.0,3.2345108293578886e-09
C719O,0.0,0.0,0.00024233128919403822,0.0009896091044037606,0.03383164173023817,0.00011546664012035959,1.9336393164663347e-07,0.00022873376180464382,0.0007425742574257426,0.02541101811494393,5.509402141006376e-05,1.4507598958487544e-07
MPHCOMEOH,0.3703485185934911,0.4501216844912576,5.539868355495197e-05,0.0009896091044037606,0.035278643266318514,1.591798856378234e-06,1.2781579005010886e-08,8.056309972508664e-05,0.0004950495049504951,0.03141276983559764,0.0,7.420985201739181e-09
MPRKAO,0.0,0.0,0.00011118815665375711,0.0012370113805047008,0.03294502094570683,5.7978212191930286e-05,2.3185933265053356e-07,7.856779732746773e-05,0.0007425742574257426,0.026975446155255597,1.2992138530515593e-05,2.637093562770331e-07
MXYFUO,0.07230034286626587,0.0,0.0001452902234963093,0.0009896091044037606,0.032566577341107836,0.0001755876584651067,6.205350129310147e-07,0.00012955861797613312,0.0007425742574257426,0.023979139071176662,0.00017165556615082156,1.5472852033471943e-07
C513O,0.0,0.0,0.00011025031216257386,0.0012370113805047008,0.03288301394123227,0.00016995513943484527,4.740421750185456e-07,5.284447772995277e-05,0.0007425742574257426,0.027392317720892054,1.0418224293337975e-06,1.8850114355920047e-06
MXYL1O,0.3642512776545837,0.18055737582572898,0.0002387218027285353,0.0007422068283028205,0.021050462298861556,0.00018617924316331573,4.840365006418407e-07,0.00020950610263868445,0.0004950495049504951,0.020150177677201876,0.00017827420276070687,5.505939531626752e-07
C726CO3OH,0.2386765571291479,0.36675599765330485,6.261910116641588e-05,0.0009896091044037606,0.03304956984586926,0.00012238484284231115,5.0229213931631955e-08,6.0500168667648364e-05,0.0004950495049504951,0.025737147574432274,0.0,1.6998560187108887e-07
C7236CO,0.3634115274076833,0.41475143512057294,0.0001147713291118368,0.0012370113805047008,0.030655741283103798,6.220260146462637e-05,1.1460213214140167e-07,0.00016530416775707482,0.0012376237623762376,0.027569521569654507,0.00022399182230676645,3.6681985547761123e-07
C53OH,0.23239531535702,0.32992316072966105,5.334504962575031e-05,0.0009896091044037606,0.035659824547964424,3.91827410800796e-06,3.956554970778978e-08,5.4731978481717446e-05,0.0004950495049504951,0.03150215767842573,0.0,3.888772267110735e-08
NBUTOL,0.23987516553151367,0.3070027038974872,0.00011322031597792045,0.0009896091044037606,0.03583715320331445,0.0001052423936197763,1.4100441503864714e-06,9.544976375042122e-05,0.0009900990099009901,0.02648868712224158,0.00012336403236758438,1.1631600373464182e-06
NC3H7O,0.09421686916078857,0.0,0.0008733554727279293,0.0009896091044037606,0.03223490299760054,0.0,0.006396036702068711,0.0003387753038947516,0.0004950495049504951,0.02397018490862935,0.0,0.004714572783160387
C42OH,0.21085286367784253,0.39817522298781477,4.840318222677869e-05,0.0009896091044037606,0.039301749962061094,5.7488427928429294e-05,5.192137735412913e-09,4.944328790277446e-05,0.0004950495049504951,0.030462248201534745,0.0,2.6601576846414854e-09
NC5H12,0.7098055294255111,0.7098055294255111,3.756349167407965e-05,0.0007422068283028205,0.04015878187963145,0.0,7.791464734180798e-13,3.76711925540758e-05,0.0007425742574257426,0.031028408998573228,0.0,1.8667087306557405e-13
NC6H14,0.674693741392282,0.674693741392282,3.756349167407965e-05,0.0007422068283028205,0.04550438126916777,0.0,7.791464734180798e-13,3.76711925540758e-05,0.0007425742574257426,0.034463891230001674,0.0,1.8667087306557405e-13
NCRESOH,0.15650140792924003,0.3993600159036684,5.2435948634082896e-05,0.0007422068283028205,0.032118650919560274,1.2244606587524877e-06,2.214551367920436e-09,6.418906581782214e-05,0.0004950495049504951,0.024903918835708732,0.0,8.465448694951987e-09
NDMEPHOLOH,0.1873096570384637,0.4749481187650354,5.745031738019316e-05,0.0007422068283028205,0.03087149093444943,6.122303293762438e-08,9.89084121762249e-09,7.134437493857165e-05,0.0004950495049504951,0.027052245277131813,0.0,5.184537292062276e-08
C514CO23OH,0.2705833227144747,0.447370674974189,5.827733940450895e-05,0.0009896091044037606,0.039028918484202535,6.42841845845056e-05,4.268656391551425e-07,6.0273443312792695e-05,0.0004950495049504951,0.022831330934076202,0.0,8.776178163092776e-07
C731CO2,0.0,0.0,0.00017098948574018142,0.0012370113805047008,0.03677132466726764,0.00011020145928772388,1.8963148529527264e-07,0.00015191003148674006,0.0009900990099009901,0.03372121636893371,9.229321050451171e-05,1.8166314519906862e-07
NEBNZOLOH,0.1623910269295189,0.4085392986544364,5.2407437682091675e-05,0.0007422068283028205,0.0323554255337094,1.4081297575653608e-06,2.2976811804696878e-09,6.415560934963145e-05,0.0004950495049504951,0.024923608936821124,0.0,9.16041204421246e-09
NIPBNZOLOH,0.17889352338354117,0.42472474777891317,5.2446149301195084e-05,0.0007422068283028205,0.03340136580538199,3.4897128774445896e-06,2.5320545950970685e-09,6.416182958206104e-05,0.0004950495049504951,0.02507405571490665,0.0,1.044673731646054e-08
NMETOLOH,0.21653491176381848,0.4503469814190637,5.256328315290187e-05,0.0007422068283028205,0.03196865356535422,1.4081297575653608e-06,3.1204987148517302e-09,6.420913358354036e-05,0.0004950495049504951,0.027146563763048102,0.0,1.2651836587121096e-08
NMXYOLOH,0.23038595556460903,0.46555044361267134,5.2597420196140454e-05,0.0007422068283028205,0.031697071480651075,1.4081297575653608e-06,3.3340344241145975e-09,6.422221109117611e-05,0.0004950495049504951,0.027029515886967365,0.0,1.4029844473213396e-08
NOETOLOH,0.18528702654720475,0.43423531874582205,5.255705327344111e-05,0.0007422068283028205,0.032050452202622384,1.591798856378234e-06,2.854920645373898e-09,6.417617883068331e-05,0.0004950495049504951,0.027275181226910982,0.0,1.1942522562540752e-08
NOXYOLOH,0.11877876935032107,0.3636576535813172,5.2346861243903203e-05,0.0007422068283028205,0.032287189392248394,1.1632376258148632e-06,1.893542615779521e-09,6.413212735603417e-05,0.0004950495049504951,0.025228712877498432,0.0,6.707273990698809e-09
NPBNZOLOH,0.17367038914873842,0.41948683329510533,5.243217518839232e-05,0.0007422068283028205,0.03234513279934913,1.4081297575653608e-06,2.4597899955405703e-09,6.41580106273922e-05,0.0004950495049504951,0.02516175338931059,0.0,1.0040916605907865e-08
NPETOLOH,0.18513623214638658,0.42870861538038485,5.251437637535961e-05,0.0007422068283028205,0.03149658266276499,1.1020145928772388e-06,2.756531919914895e-09,6.416626234344681e-05,0.0004950495049504951,0.026976931491681115,0.0,1.1118699766249093e-08
NPROPOL,0.38880152166533355,0.4618009726032738,0.0003834616705112322,0.0009896091044037606,0.033956319905218475,0.0024082692236343925,0.00346972710505942,0.0003027859488435405,0.0009900990099009901,0.025459437761841952,0.0033989763175376712,0.004151065254001332
NTM123OLOH,0.1623621913360838,0.4122413137470058,5.2526755129561574e-05,0.0007422068283028205,0.031299763574646526,6.122303293762438e-08,2.5193068896999175e-09,6.414201259211414e-05,0.0004950495049504951,0.025030263496032566,0.0,1.0135063829688697e-08
NTM124OLOH,0.1722969411738409,0.41793919357046133,5.247593478845254e-05,0.0007422068283028205,0.03205075162173729,1.3469067246277363e-06,2.5685728434032495e-09,6.416934745598873e-05,0.0004950495049504951,0.026909094115353995,0.0,1.0250987462146153e-08
NTM135OLOH,0.19371940238418417,0.48135877256471654,5.7476799592143856e-05,0.0007422068283028205,0.03079927181315582,6.122303293762438e-08,1.0241851364015156e-08,7.135193737850456e-05,0.0004950495049504951,0.026893274355085112,0.0,5.42390247986246e-08
C735OH,0.09842951880942417,0.2744488205032338,6.0300102133194414e-05,0.0009896091044037606,0.03521238240097448,0.00012342563440225076,4.841776328773168e-08,8.135324808847762e-05,0.0004950495049504951,0.02546396156024964,0.0,1.6333184706341725e-07
C735O,0.0,0.0,0.00010729131722930226,0.0012370113805047008,0.03350419473940107,0.0,1.232399217326772e-07,0.00016015427448457474,0.0009900990099009901,0.027034835319845234,0.0002394965914021459,2.7292140123724973e-07
C4CHOBO,0.0,0.0,0.00012788282969092025,0.0009896091044037606,0.034164287464502806,0.0,1.3770995082464822e-06,9.13789094358162e-05,0.0004950495049504951,0.02535972531018579,0.0,8.246896015727636e-07
OXYFUO,0.0,0.0,0.00013602012457767057,0.0009896091044037606,0.02949803628846574,0.00017485298206985523,3.763525857051198e-08,0.00012688218265407815,0.0007425742574257426,0.023937593041295755,0.00016730442541654513,2.243302470924447e-08
C7BDCOH,0.2543071356878862,0.36660183865016754,5.0277926738783756e-05,0.0009896091044037606,0.03062183159363032,3.1223746798188434e-06,2.8690644610588724e-08,6.26159354722691e-05,0.0004950495049504951,0.027548353619156838,0.0,5.563916662937968e-08
C59O,0.0,0.0,0.00015650585583686482,0.0012370113805047008,0.0298537597262691,2.2040291857544775e-06,1.557791525906006e-06,0.00014679578052060788,0.0007425742574257426,0.027163837422094064,5.883232542120268e-06,4.700788736504685e-06
C4COMOH3OH,0.0,0.0,4.755179383467861e-05,0.0009896091044037606,0.03477270473694672,1.2428275686337749e-05,2.2549006736256137e-09,5.8057550072028864e-05,0.0004950495049504951,0.030860667119202132,0.0,2.4523492815187328e-09
PECOH,0.29541081237946076,0.37976845338557547,4.4253918149061674e-05,0.0009896091044037606,0.036356834137315934,5.908022678480753e-05,4.3070385645052815e-11,4.515138648288923e-05,0.0009900990099009901,0.02732675366899418,5.503273773775001e-05,1.7301809266470074e-11
C4M2AL2OH,0.12353071530862346,0.32675519633049804,6.736212624470277e-05,0.0009896091044037606,0.039411165162650065,0.00017717945732148495,4.6331058318490283e-07,7.119088174063497e-05,0.0004950495049504951,0.02726221598544993,0.0,2.8488594104537444e-06
PXYFUO,0.019224155555386965,0.0,0.00013800502571055797,0.0009896091044037606,0.03272762228475399,0.00017258772985116313,8.840419055748142e-07,0.00012586800747233293,0.0007425742574257426,0.024587664847900707,0.00017024604168760525,7.242030666855458e-08
C7M15CO2OH,0.15685088343389533,0.2894319505343069,6.106332451432728e-05,0.0009896091044037606,0.04350063412900829,0.0001837915448787484,3.017447365511674e-08,5.9825650073495784e-05,0.0004950495049504951,0.024179278806394918,0.0,8.693627531981445e-08
C7M2CO5OH,0.37695127062770023,0.43853826571020804,6.28314793209773e-05,0.0009896091044037606,0.03711678968870921,1.0040577401770399e-05,5.0677161623610993e-08,6.0716329548315455e-05,0.0004950495049504951,0.025110750797590467,0.0,1.6779253501792124e-07
TLFUO,0.04701630854645095,0.0,0.0001659546035049472,0.0009896091044037606,0.03187835306935242,0.00017319996018053937,1.3420320610152237e-06,0.0001383759441752973,0.0007425742574257426,0.020494604073689783,0.00016528206423019128,2.867976504527052e-07
TMB1FUO,0.006002876483503774,0.0,0.00013960803112435203,0.0009896091044037606,0.032210857354027025,0.00017411830567460373,2.6994783029172203e-07,0.00012749232061598595,0.0007425742574257426,0.029710189058462157,0.00016620131931489757,7.167173710824502e-08
TMB2FUO,0.0,0.0,0.00013771571081698194,0.0009896091044037606,0.026726725070728655,0.00017485298206985523,6.569951834396042e-08,0.00012583203706605277,0.0007425742574257426,0.021223003213154092,0.00016644645400415258,1.0629485340347683e-08
C8CO2DCO3H,0.08329223399600437,0.22227160802857643,5.7910539307730716e-05,0.0009896091044037606,0.03132817280731642,0.0,2.9157139272515972e-08,6.586596336014314e-05,0.0004950495049504951,0.025900905037831184,0.0,3.0812293662259885e-08
C8DCO2CO3H,0.08824205837651357,0.2272377703512074,5.185062717244909e-05,0.0009896091044037606,0.031399193928406434,5.571295997323818e-06,1.4258743478022802e-08,4.731043837118341e-05,0.0004950495049504951,0.025942920308864883,4.780126440472718e-06,3.422736063984044e-09
C1H4C5CO3H,0.2547805897686509,0.3141406481100848,5.5102694665245684e-05,0.0007422068283028205,0.029039478736319888,9.7956852700199e-07,5.959300274292128e-08,5.899503183392932e-05,0.0004950495049504951,0.026248984056472534,3.0641836156876393e-07,6.311192921667448e-08
C915NO3,0.4734496818271696,0.4329119083019128,0.00016022459547191593,0.0007422068283028205,0.035119940468634446,0.0,0.00030724373537368036,0.000123292848426913,0.0004950495049504951,0.025935085829780418,0.0,0.0011080547644541706
C916O,0.0,0.0,0.00019498562243545266,0.001484413656605641,0.029985810842900612,0.0014584550906400879,2.1690252448645773e-05,0.00012822076700538161,0.0009900990099009901,0.027159087964967247,0.0013918747655899534,9.794975514525768e-05
C917O,0.0,0.0,0.000360834114075945,0.001484413656605641,0.02735831131432489,0.0011014635855808002,0.00026698201138167205,0.00021931292422411742,0.0009900990099009901,0.024892671514115085,0.0010402290538536398,0.0007398741099800743
C618OOH,0.1996100279630399,0.24249522995658407,0.00011733779568282358,0.0007422068283028205,0.033235966904909,0.0,5.015765482724095e-07,0.00012517640720033978,0.0004950495049504951,0.025292665927380886,0.0,4.316891842582793e-07
C918CO3H,0.14212624545551825,0.2030028675478772,7.353529945864224e-05,0.0007422068283028205,0.03422484708849403,0.0,2.4939258011512953e-08,0.00012607877534152819,0.0004950495049504951,0.02981552053353204,0.0,8.165596815674506e-08
C919O,0.0,0.0,0.00024267995456903903,0.001484413656605641,0.03186450811522842,0.003352267168499623,1.5249683843973377e-05,0.0001518969555680898,0.0009900990099009901,0.02471883810761974,0.00324202883274215,6.829061846237791e-05
C922OOH,0.25589621432901655,0.3339963266818788,0.00014324681574536604,0.0007422068283028205,0.026369433253659383,0.0,3.570996298892436e-08,0.00017968546615756325,0.0004950495049504951,0.022745487878380904,0.0,3.6397287353971813e-08
C923NO3,0.5196266964854274,0.4855188023159559,0.00016541169749221876,0.0007422068283028205,0.03768296515317775,0.0,0.00426355784261922,9.328628619613435e-05,0.0004950495049504951,0.025029817416325848,0.0,0.002394253560164249
C61CO3H,0.17904409491969475,0.262114788308709,6.650299882444009e-05,0.0007422068283028205,0.0311474315451336,0.0,2.6741607517849975e-07,0.0001437782722522494,0.0004950495049504951,0.028154697870892257,0.0,4.6532110642954023e-07
C924CO,0.2941420309759491,0.4240111140361098,0.00020791718828118126,0.001484413656605641,0.03678558170348017,0.05343313667270693,0.00022812875551648753,0.00016872603789253032,0.0009900990099009901,0.025215449873040103,0.0008526397329012426,0.00023087054656269402
C61NO3,0.4397537293858008,0.36594856401271775,5.616218966161356e-05,0.0007422068283028205,0.032285323328679005,0.0,3.982207468651097e-08,6.097503008857087e-05,0.0004950495049504951,0.025441409113800554,0.0,2.581085788112183e-08
C92OOH,0.1928261297273263,0.31708465975436423,0.00011125436043051923,0.0007422068283028205,0.03459707006767189,0.0,2.190021689220242e-08,0.0001857219465372766,0.0004950495049504951,0.026989147958421486,0.0,1.7270628407478947e-08
C93NO3,0.46152499557419935,0.38460564343743237,5.62610979817496e-05,0.0007422068283028205,0.03191852438582277,0.0,5.0814282281718696e-08,6.0840343090105446e-05,0.0004950495049504951,0.025283549732121963,0.0,6.3817020828984915e-09
C5DIALCO,0.2357055345135486,0.27886157781092613,9.89626187205479e-05,0.0012370113805047008,0.039272255724002586,4.408058371508955e-06,3.8218353353959864e-08,0.00016635596013482167,0.0012376237623762376,0.03448347067754187,0.000224849793719159,9.701592029052706e-08
C817CO,0.5602954338573644,0.5457134678247136,0.0007355253362554661,0.001731815932706581,0.03022133495883301,0.0027142619422566394,0.007117020813884941,0.0007226155744614979,0.0017326732673267327,0.027493902000972677,0.0029818796437702695,0.008379637772531734
C94OOH,0.22687032701080082,0.3574915031763888,5.191456243571289e-05,0.0012370113805047008,0.03591086175058137,0.0,2.859300755706079e-08,6.969181416828941e-05,0.0004950495049504951,0.027038669141524665,0.0,8.038368042254679e-09
