,0,1,2,3
13032,NC524OH,HNC524CO,0,OH
13033,NC524OOH,HPNC524CO,0,OH
13034,NC524OOH,NC524O,0,hv
13035,NC524OOH,NC524O2,0,OH
13036,NC526O,CO2C3CHO,0,KDEC
13037,NC526O,HCHO,0,KDEC
13038,NC526O,HCOCH2O2,0,KDEC
13039,NC526O,NOA,0,KDEC
13040,NC526O2,NC526O,[],[]
13041,NC526O2,NC526OOH,0,RO2HO2
13042,NC526OOH,NC526O,0,hv
13043,NC526OOH,NC526O2,0,OH
13044,NC5H12,PEAO2,[],[]
13045,NC5H12,PEBO2,[],[]
13046,NC5H12,PECO2,[],[]
13047,NC5MDCO2H,BIACET,0,OH
13048,NC5MDCO2H,CO,0,OH
13049,NC61CO3,CO235C5CHO,[],[]
13050,NC61CO3,NC61CO3H,0,HO2
13051,NC61CO3,NC6PAN1,0,NO2
13052,NC61CO3H,CO235C5CHO,0,hv
13053,NC61CO3H,NC61CO3,0,OH
13054,NC623O,HCHO,0,KDEC
13055,NC623O,HMVKBCHO,0,KDEC
13056,NC623O2,NC623O,[],[]
13057,NC623O2,NC623OH,0,RO2
13058,NC623O2,NC623OOH,0,RO2HO2
13059,NC623OH,HCHO,0,OH
13060,NC623OH,HMVKBCHO,0,OH
13061,NC623OOH,NC623O,0,hv
13062,NC623OOH,NC623O2,0,OH
13063,NC6H14,HEXAO2,[],[]
13064,NC6H14,HEXBO2,[],[]
13065,NC6H14,HEXCO2,[],[]
13066,NC6PAN1,CO,0,OH
13067,NC6PAN1,CO235C5CHO,0,OH
13068,NC6PAN1,NC61CO3,0,KBPAN
13069,NC71CO,CO235C6CO3,0,hv
13070,NC71CO,NC72O2,0,OH
13071,NC71O,CO235C6CHO,0,Uni-molecular
13072,NC71O,NC71CO,0,O2
13073,NC71O2,NC71O,[],[]
13074,NC71O2,NC71OOH,0,RO2HO2
13075,NC71OOH,NC71O,0,hv
13076,NC71OOH,NC71O2,0,OH
13077,NC728O,C517CHO,0,KDEC
13078,NC728O,HCHO,0,KDEC
13079,NC728O2,NC728O,[],[]
13080,NC728O2,NC728OH,0,RO2
13081,NC728O2,NC728OOH,0,RO2HO2
13082,NC728OH,C517CHO,0,OH
13083,NC728OH,HCHO,0,OH
13084,NC728OOH,NC728O,0,hv
13085,NC728OOH,NC728O2,0,OH
13086,NC72O,NC61CO3,0,KDEC
13087,NC72O2,NC72O,[],[]
13088,NC72O2,NC72OOH,0,RO2HO2
13089,NC72OOH,NC72O,0,hv
13090,NC72OOH,NC72O2,0,OH
13091,NC730O,C519CHO,0,KDEC
13092,NC730O,HCHO,0,KDEC
13093,NC730O2,NC730O,[],[]
13094,NC730O2,NC730OH,0,RO2
13095,NC730O2,NC730OOH,0,RO2HO2
13096,NC730OH,C519CHO,0,OH
13097,NC730OH,HCHO,0,OH
13098,NC730OOH,NC730O,0,hv
13099,NC730OOH,NC730O2,0,OH
13100,NC7H16,HEPTO2,[],[]
13101,NC826O,C626CHO,0,KDEC
13102,NC826O,HCHO,0,KDEC
13103,NC826O2,NC826O,[],[]
13104,NC826O2,NC826OH,0,RO2
13105,NC826O2,NC826OOH,0,RO2HO2
13106,NC826OH,NC826O,[],[]
13107,NC826OOH,NC826O,0,hv
13108,NC826OOH,NC826O2,0,OH
13109,NC8H18,OCTO2,[],[]
13110,NC91CHO,CO,0,hv
13111,NC91CHO,HNO3,0,NO3
13112,NC91CHO,NC91CO3,[],[]
13113,NC91CHO,NOPINONE,0,hv
13114,NC91CO3,NC91CO3H,0,HO2
13115,NC91CO3,NC91PAN,0,NO2
13116,NC91CO3,NOPINONE,[],[]
13117,NC91CO3H,NC91CO3,0,OH
13118,NC91CO3H,NOPINONE,0,hv
13119,NC91PAN,CO,0,OH
13120,NC91PAN,NC91CO3,0,KBPAN
13121,NC91PAN,NOPINONE,0,OH
13122,NC9H20,NONO2,[],[]
13123,NCATECHOL,NCATECO2,0,OH
13124,NCATECHOL,NNCATECO2,0,NO3
13125,NCATECO,HCOCO2H,0,KDEC
13126,NCATECO,NC4DCO2H,0,KDEC
13127,NCATECO2,NCATECO,[],[]
13128,NCATECO2,NCATECOOH,0,RO2HO2
13129,NCATECOOH,NCATECO,0,hv
13130,NCATECOOH,NCATECO2,0,OH
13131,NCO23CHO,CO,[],[]
13132,NCO23CHO,HNO3,0,NO3
13133,NCO23CHO,NO3CH2CO3,[],[]
13134,NCRES1O,DNCRES,0,NO2
13135,NCRES1O,NCRES1O2,0,O3
13136,NCRES1O2,NCRES1O,[],[]
13137,NCRES1O2,NCRES1OOH,0,RO2HO2
13138,NCRES1OOH,NCRES1O,0,hv
13139,NCRES1OOH,NCRES1O2,0,OH
13140,NCRESO,C5CO14OH,0,KDEC
13141,NCRESO,GLYOX,0,KDEC
13142,NCRESO2,NCRESO,[],[]
13143,NCRESO2,NCRESOH,0,RO2
13144,NCRESO2,NCRESOOH,0,RO2HO2
13145,NCRESOH,CRESO,0,hv
13146,NCRESOH,NCRESO,0,OH
13147,NCRESOOH,CRESO,0,hv
13148,NCRESOOH,NCRESO,0,hv
13149,NCRESOOH,NCRESO2,0,OH
13150,NDEMPHOLO,C7DDCCO2H,0,KDEC
13151,NDEMPHOLO,EGLYOX,0,KDEC
13152,NDEMPHOLO2,NDEMPHOLO,[],[]
13153,NDEMPHOLO2,NDEMPHOLOH,0,RO2
13154,NDEMPHOLO2,NDEMPLOOH,0,RO2HO2
13155,NDEMPHOLOH,DEMPHOLO,0,hv
13156,NDEMPHOLOH,NDEMPHOLO,0,OH
13157,NDEMPLOOH,DEMPHOLO,0,hv
13158,NDEMPLOOH,NDEMPHOLO,0,hv
13159,NDEMPLOOH,NDEMPHOLO2,0,OH
13160,NDMEPHOLO,C5CODBCO2H,0,KDEC
13161,NDMEPHOLO,EGLYOX,0,KDEC
13162,NDMEPHOLO2,NDMEPHOLO,[],[]
13163,NDMEPHOLO2,NDMEPHOLOH,0,RO2
13164,NDMEPHOLO2,NDMEPLOOH,0,RO2HO2
13165,NDMEPHOLOH,DMEPHOLO,0,hv
13166,NDMEPHOLOH,NDMEPHOLO,0,OH
13167,NDMEPLOOH,DMEPHOLO,0,hv
13168,NDMEPLOOH,NDMEPHOLO,0,hv
13169,NDMEPLOOH,NDMEPHOLO2,0,OH
13170,NDMMALYO,BIACET,0,KDEC
13171,NDMMALYO,CO,0,KDEC
13172,NDMMALYO2,NDMMALYO,[],[]
13173,NDMMALYO2,NDMMALYOOH,0,RO2HO2
13174,NDMMALYOOH,NDMMALYO,0,hv
13175,NDMMALYOOH,NDMMALYO2,0,OH
13176,NDNCRESO,CO,[],[]
13177,NDNCRESO,HNO3,0,KDEC
13178,NDNCRESO,NC4MDCO2H,0,KDEC
13179,NDNCRESO2,NDNCRESO,[],[]
13180,NDNCRESO2,NDNCRESOOH,0,RO2HO2
13181,NDNCRESOOH,NDNCRESO,0,hv
13182,NDNCRESOOH,NDNCRESO2,0,OH
13183,NDNEBNZLO,CO,[],[]
13184,NDNEBNZLO,HNO3,0,KDEC
13185,NDNEBNZLO,NC4EDCO2H,0,KDEC
13186,NDNEBNZLO2,NDNEBNZLO,[],[]
13187,NDNEBNZLO2,NDNEBZLOOH,0,RO2HO2
13188,NDNEBZLOOH,NDNEBNZLO,0,hv
13189,NDNEBZLOOH,NDNEBNZLO2,0,OH
13190,NDNIPBLOOH,NDNIPBZLO,0,hv
13191,NDNIPBLOOH,NDNIPBZLO2,0,OH
13192,NDNIPBZLO,CO,[],[]
13193,NDNIPBZLO,HNO3,0,KDEC
13194,NDNIPBZLO,NC4IPDCO2H,0,KDEC
13195,NDNIPBZLO2,NDNIPBLOOH,0,RO2HO2
13196,NDNIPBZLO2,NDNIPBZLO,[],[]
13197,NDNMETLOOH,NDNMETOLO,0,hv
13198,NDNMETLOOH,NDNMETOLO2,0,OH
13199,NDNMETOLO,ECOCO2H,0,KDEC
13200,NDNMETOLO,HNO3,0,KDEC
13201,NDNMETOLO,NC4MDCO2H,0,KDEC
13202,NDNMETOLO2,NDNMETLOOH,0,RO2HO2
13203,NDNMETOLO2,NDNMETOLO,[],[]
13204,NDNMXYLOOH,NDNMXYOLO,0,hv
13205,NDNMXYLOOH,NDNMXYOLO2,0,OH
13206,NDNMXYOLO,CH3COCO2H,0,KDEC
13207,NDNMXYOLO,HNO3,0,KDEC
13208,NDNMXYOLO,NC4MDCO2H,0,KDEC
13209,NDNMXYOLO2,NDNMXYLOOH,0,RO2HO2
13210,NDNMXYOLO2,NDNMXYOLO,[],[]
13211,NDNOETLOOH,NDNOETOLO,0,hv
13212,NDNOETLOOH,NDNOETOLO2,0,OH
13213,NDNOETOLO,ECOCO2H,0,KDEC
13214,NDNOETOLO,HNO3,0,KDEC
13215,NDNOETOLO,NC4MDCO2H,0,KDEC
13216,NDNOETOLO2,NDNOETLOOH,0,RO2HO2
13217,NDNOETOLO2,NDNOETOLO,[],[]
13218,NDNOXYLOOH,NDNOXYOLO,0,hv
13219,NDNOXYLOOH,NDNOXYOLO2,0,OH
13220,NDNOXYOLO,CH3COCO2H,0,KDEC
13221,NDNOXYOLO,HNO3,0,KDEC
13222,NDNOXYOLO,NC4MDCO2H,0,KDEC
13223,NDNOXYOLO2,NDNOXYLOOH,0,RO2HO2
13224,NDNOXYOLO2,NDNOXYOLO,[],[]
13225,NDNPBNZLO,CO,[],[]
13226,NDNPBNZLO,HNO3,0,KDEC
13227,NDNPBNZLO,NC4PDCO2H,0,KDEC
13228,NDNPBNZLO2,NDNPBNZLO,[],[]
13229,NDNPBNZLO2,NDNPBZLOOH,0,RO2HO2
13230,NDNPBZLOOH,NDNPBNZLO,0,hv
13231,NDNPBZLOOH,NDNPBNZLO2,0,OH
13232,NDNPETLOOH,NDNPETOLO,0,hv
13233,NDNPETLOOH,NDNPETOLO2,0,OH
13234,NDNPETOLO,ECOCO2H,0,KDEC
13235,NDNPETOLO,HNO3,0,KDEC
13236,NDNPETOLO,NC4MDCO2H,0,KDEC
13237,NDNPETOLO2,NDNPETLOOH,0,RO2HO2
13238,NDNPETOLO2,NDNPETOLO,[],[]
13239,NDNPHENO,CO,[],[]
13240,NDNPHENO,HNO3,0,KDEC
13241,NDNPHENO,NC4DCO2H,0,KDEC
13242,NDNPHENO2,NDNPHENO,[],[]
13243,NDNPHENO2,NDNPHENOOH,0,RO2HO2
13244,NDNPHENOOH,NDNPHENO,0,hv
13245,NDNPHENOOH,NDNPHENO2,0,OH
13246,NDNPXYLOOH,NDNPXYOLO,0,hv
13247,NDNPXYLOOH,NDNPXYOLO2,0,OH
13248,NDNPXYOLO,CH3COCO2H,0,KDEC
13249,NDNPXYOLO,HNO3,0,KDEC
13250,NDNPXYOLO,NC4MDCO2H,0,KDEC
13251,NDNPXYOLO2,NDNPXYLOOH,0,RO2HO2
13252,NDNPXYOLO2,NDNPXYOLO,[],[]
13253,NDNT123LO,CH3COCO2H,0,KDEC
13254,NDNT123LO,HNO3,0,KDEC
13255,NDNT123LO,NC5MDCO2H,0,KDEC
13256,NDNT123LO2,NDNT123LO,[],[]
13257,NDNT123LO2,NDNT123OOH,0,RO2HO2
13258,NDNT123OOH,NDNT123LO,0,hv
13259,NDNT123OOH,NDNT123LO2,0,OH
13260,NDNT124LO,CH3COCO2H,0,KDEC
13261,NDNT124LO,HNO3,0,KDEC
13262,NDNT124LO,NC5MDCO2H,0,KDEC
13263,NDNT124LO2,NDNT124LO,[],[]
13264,NDNT124LO2,NDNT124OOH,0,RO2HO2
13265,NDNT124OOH,NDNT124LO,0,hv
13266,NDNT124OOH,NDNT124LO2,0,OH
13267,NEBFUO,C14O3ECHO,0,KDEC
13268,NEBFUO,NEBFUONE,0,KDEC
13269,NEBFUO2,NEBFUO,[],[]
13270,NEBFUO2,NEBFUOOH,0,RO2HO2
13271,NEBFUONE,EBFUCO,0,OH
13272,NEBFUOOH,NEBFUO,0,hv
13273,NEBFUOOH,NEBFUO2,0,OH
13274,NEBNZ1O,DNEBNZOL,0,NO2
13275,NEBNZ1O,NEBNZ1O2,0,O3
13276,NEBNZ1O2,NEBNZ1O,[],[]
13277,NEBNZ1O2,NEBNZ1OOH,0,RO2HO2
13278,NEBNZ1OOH,NEBNZ1O,0,hv
13279,NEBNZ1OOH,NEBNZ1O2,0,OH
13280,NEBNZOLO,C6DCRBBOH,0,KDEC
13281,NEBNZOLO,GLYOX,0,KDEC
13282,NEBNZOLO2,NEBNZOLO,[],[]
13283,NEBNZOLO2,NEBNZOLOH,0,RO2
13284,NEBNZOLO2,NEBNZOLOOH,0,RO2HO2
13285,NEBNZOLOH,EBENZOLO,0,hv
13286,NEBNZOLOH,NEBNZOLO,0,OH
13287,NEBNZOLOOH,EBENZOLO,0,hv
13288,NEBNZOLOOH,NEBNZOLO,0,hv
13289,NEBNZOLOOH,NEBNZOLO2,0,OH
13290,NEOP,NEOPO2,[],[]
13291,NEOPNO3,NEOPO,0,hv
13292,NEOPNO3,TBUTCHO,0,OH
13293,NEOPO,HCHO,0,Uni-molecular
13294,NEOPO,TC4H9O2,0,Uni-molecular
13295,NEOPO2,IPECO,0,RO2
13296,NEOPO2,NEOPNO3,0,RO2NO
13297,NEOPO2,NEOPO,[],[]
13298,NEOPO2,NEOPOH,0,RO2
13299,NEOPO2,NEOPOOH,0,HO2
13300,NEOPO2,TBUTCHO,0,RO2
13301,NEOPOH,TBUTCHO,0,OH
13302,NEOPOOH,NEOPO,0,hv
13303,NEOPOOH,NEOPO2,0,OH
13304,NEOPOOH,TBUTCHO,0,OH
13305,NIPBFUO,C14O3IPCHO,0,KDEC
13306,NIPBFUO,NIPBFUONE,0,KDEC
13307,NIPBFUO2,NIPBFUO,[],[]
13308,NIPBFUO2,NIPBFUOOH,0,RO2HO2
13309,NIPBFUONE,IPBFUCO,0,OH
13310,NIPBFUOOH,NIPBFUO,0,hv
13311,NIPBFUOOH,NIPBFUO2,0,OH
13312,NIPBNZ1O,DNIPBNZOL,0,NO2
13313,NIPBNZ1O,NIPBNZ1O2,0,O3
13314,NIPBNZ1O2,NIPBNZ1O,[],[]
13315,NIPBNZ1O2,NIPBNZ1OOH,0,RO2HO2
13316,NIPBNZ1OOH,NIPBNZ1O,0,hv
13317,NIPBNZ1OOH,NIPBNZ1O2,0,OH
13318,NIPBNZOLO,GLYOX,0,KDEC
13319,NIPBNZOLO,IC7DCCO2H,0,KDEC
13320,NIPBNZOLO2,NIPBNZOLO,[],[]
13321,NIPBNZOLO2,NIPBNZOLOH,0,RO2
13322,NIPBNZOLO2,NIPBZOLOOH,0,RO2HO2
13323,NIPBNZOLOH,IPBENZOLO,0,hv
13324,NIPBNZOLOH,NIPBNZOLO,0,OH
13325,NIPBZOLOOH,IPBENZOLO,0,hv
13326,NIPBZOLOOH,NIPBNZOLO,0,hv
13327,NIPBZOLOOH,NIPBNZOLO2,0,OH
13328,NIPRBQO,C6IPRCO4DB,0,KDEC
13329,NIPRBQO2,NIPRBQO,[],[]
13330,NIPRBQO2,NIPRBQOOH,0,RO2HO2
13331,NIPRBQOOH,NIPRBQO,0,hv
13332,NIPRBQOOH,NIPRBQO2,0,OH
13333,NISOPNO3,NC4CHO,0,OH
13334,NISOPNO3,NISOPO,0,hv
13335,NISOPO,NC4CHO,0,O2
13336,NISOPO2,ISOPCNO3,0,RO2
13337,NISOPO2,NC4CHO,0,RO2
13338,NISOPO2,NISOPNO3,0,RO2NO
13339,NISOPO2,NISOPO,[],[]
13340,NISOPO2,NISOPOOH,0,RO2HO2
13341,NISOPOOH,NC4CHO,0,OH
13342,NISOPOOH,NISOPO,0,hv
13343,NLIMALO,HCHO,0,KDEC
13344,NLIMALO,LMLKET,0,KDEC
13345,NLIMALO2,NLIMALO,[],[]
13346,NLIMALO2,NLIMALOH,0,RO2
13347,NLIMALO2,NLIMALOOH,0,RO2HO2
13348,NLIMALOH,HCHO,0,OH
13349,NLIMALOH,LMLKET,0,OH
13350,NLIMALOOH,NLIMALO,0,hv
13351,NLIMALOOH,NLIMALO2,0,OH
13352,NLIMO,LIMAL,0,KDEC
13353,NLIMO2,LIMBNO3,0,RO2
13354,NLIMO2,NLIMO,[],[]
13355,NLIMO2,NLIMOOH,0,RO2HO2
13356,NLIMOOH,NLIMO,0,hv
13357,NLIMOOH,NLIMO2,0,OH
13358,NLMKAO,LMLKET,0,KDEC
13359,NLMKAO2,LMKBNO3,0,RO2
13360,NLMKAO2,NLMKAO,[],[]
13361,NLMKAO2,NLMKAOOH,0,RO2HO2
13362,NLMKAOOH,NLMKAO,0,hv
13363,NLMKAOOH,NLMKAO2,0,OH
13364,NMBOAO,CH3COCH3,0,KDEC
13365,NMBOAO,NO3CH2CHO,0,KDEC
13366,NMBOAO2,C4MCONO3OH,0,RO2
13367,NMBOAO2,MBOBNO3,0,RO2
13368,NMBOAO2,NMBOAO,[],[]
13369,NMBOAO2,NMBOAOOH,0,RO2HO2
13370,NMBOAOOH,C4MCONO3OH,0,OH
13371,NMBOAOOH,NMBOAO,0,hv
13372,NMBOAOOH,NMBOAO2,0,OH
13373,NMBOBCO,NC4OHCO3,0,OH
13374,NMBOBO,HCHO,0,KDEC
13375,NMBOBO,IBUTALOH,0,KDEC
13376,NMBOBO2,MBOANO3,0,RO2
13377,NMBOBO2,NMBOBCO,0,RO2
13378,NMBOBO2,NMBOBO,[],[]
13379,NMBOBO2,NMBOBOOH,0,RO2HO2
13380,NMBOBOOH,NMBOBCO,0,OH
13381,NMBOBOOH,NMBOBO,0,hv
13382,NMBOBOOH,NMBOBO2,0,OH
13383,NMEBFUO,C23O3ECHO,0,KDEC
13384,NMEBFUO2,NMEBFUO,[],[]
13385,NMEBFUO2,NMEBFUOOH,0,RO2HO2
13386,NMEBFUOOH,NMEBFUO,0,hv
13387,NMEBFUOOH,NMEBFUO2,0,OH
13388,NMETLQO,C7CO4EDB,0,KDEC
13389,NMETLQO2,NMETLQO,[],[]
13390,NMETLQO2,NMETLQOOH,0,RO2HO2
13391,NMETLQOOH,NMETLQO,0,hv
13392,NMETLQOOH,NMETLQO2,0,OH
13393,NMETOL1O,DNMETOL,0,NO2
13394,NMETOL1O,NMETOL1O2,0,O3
13395,NMETOL1O2,NMETOL1O,[],[]
13396,NMETOL1O2,NMETOL1OOH,0,RO2HO2
13397,NMETOL1OOH,NMETOL1O,0,hv
13398,NMETOL1OOH,NMETOL1O2,0,OH
13399,NMETOLO,C6DCRBBOH,0,KDEC
13400,NMETOLO,MGLYOX,0,KDEC
13401,NMETOLO2,NMETOLO,[],[]
13402,NMETOLO2,NMETOLOH,0,RO2
13403,NMETOLO2,NMETOLOOH,0,RO2HO2
13404,NMETOLOH,METOLO,0,hv
13405,NMETOLOH,NMETOLO,0,OH
13406,NMETOLOOH,METOLO,0,hv
13407,NMETOLOOH,NMETOLO,0,hv
13408,NMETOLOOH,NMETOLO2,0,OH
13409,NMGLYOX,CO,[],[]
13410,NMGLYOX,HCHO,0,hv
13411,NMGLYOX,HNO3,0,NO3
13412,NMGLYOX,NO3CH2CO3,[],[]
13413,NMVK,CO,0,hv
13414,NMVK,HCHO,0,hv
13415,NMVK,HNMVKO2,0,OH
13416,NMVK,NO3CH2CO3,0,hv
13417,NMXYFUO,C23O3MCHO,0,KDEC
13418,NMXYFUO2,NMXYFUO,[],[]
13419,NMXYFUO2,NMXYFUOOH,0,RO2HO2
13420,NMXYFUOOH,NMXYFUO,0,hv
13421,NMXYFUOOH,NMXYFUO2,0,OH
13422,NMXYOL1O,DNMXYOL,0,NO2
13423,NMXYOL1O,NMXYOL1O2,0,O3
13424,NMXYOL1O2,NMXYOL1O,[],[]
13425,NMXYOL1O2,NMXYOL1OOH,0,RO2HO2
13426,NMXYOL1OOH,NMXYOL1O,0,hv
13427,NMXYOL1OOH,NMXYOL1O2,0,OH
13428,NMXYOLO,C5CO14OH,0,KDEC
13429,NMXYOLO,MGLYOX,0,KDEC
13430,NMXYOLO2,NMXYOLO,[],[]
13431,NMXYOLO2,NMXYOLOH,0,RO2
13432,NMXYOLO2,NMXYOLOOH,0,RO2HO2
13433,NMXYOLOH,MXYOLO,0,hv
13434,NMXYOLOH,NMXYOLO,0,OH
13435,NMXYOLOOH,MXYOLO,0,hv
13436,NMXYOLOOH,NMXYOLO,0,hv
13437,NMXYOLOOH,NMXYOLO2,0,OH
13438,NMXYQO,C8CO4DB,0,KDEC
13439,NMXYQO2,NMXYQO,[],[]
13440,NMXYQO2,NMXYQOOH,0,RO2HO2
13441,NMXYQOOH,NMXYQO,0,hv
13442,NMXYQOOH,NMXYQO2,0,OH
13443,NNCATECO,HCOCO2H,0,KDEC
13444,NNCATECO,NC4DCO2H,0,KDEC
13445,NNCATECO2,NNCATECO,[],[]
13446,NNCATECO2,NNCATECOOH,0,RO2HO2
13447,NNCATECOOH,NNCATECO,0,hv
13448,NNCATECOOH,NNCATECO2,0,OH
13449,NO3CH2CHO,HCOCH2O,0,hv
13450,NO3CH2CHO,HNO3,0,NO3
13451,NO3CH2CHO,NO3CH2CO3,[],[]
13452,NO3CH2CO2H,HCHO,0,OH
13453,NO3CH2CO3,HCHO,[],[]
13454,NO3CH2CO3,NO3CH2CO2H,[],[]
13455,NO3CH2CO3,NO3CH2CO3H,0,HO2
13456,NO3CH2CO3,NO3CH2PAN,0,NO2
13457,NO3CH2CO3H,HCHO,0,hv
13458,NO3CH2CO3H,NO3CH2CO3,0,OH
13459,NO3CH2PAN,CO,0,OH
13460,NO3CH2PAN,HCHO,0,OH
13461,NO3CH2PAN,NO3CH2CO3,0,KBPAN
13462,NOA,CH3COCH2O,0,hv
13463,NOA,MGLYOX,0,OH
13464,NOAOO,H2O2,0,H2O
13465,NOAOO,NOA,[],[]
13466,NOAOO,SO3,0,Uni-molecular
13467,NOAOOA,MGLYOX,0,KDEC
13468,NOAOOA,NOAOO,0,KDEC
13469,NOETLQO,C6CO4MEDB,0,KDEC
13470,NOETLQO2,NOETLQO,[],[]
13471,NOETLQO2,NOETLQOOH,0,RO2HO2
13472,NOETLQOOH,NOETLQO,0,hv
13473,NOETLQOOH,NOETLQO2,0,OH
13474,NOETOL1O,DNOETOL,0,NO2
13475,NOETOL1O,NOETOL1O2,0,O3
13476,NOETOL1O2,NOETOL1O,[],[]
13477,NOETOL1O2,NOETOL1OOH,0,RO2HO2
13478,NOETOL1OOH,NOETOL1O,0,hv
13479,NOETOL1OOH,NOETOL1O2,0,OH
13480,NOETOLO,C7CDCCO2H,0,KDEC
13481,NOETOLO,GLYOX,0,KDEC
13482,NOETOLO2,NOETOLO,[],[]
13483,NOETOLO2,NOETOLOH,0,RO2
13484,NOETOLO2,NOETOLOOH,0,RO2HO2
13485,NOETOLOH,NOETOLO,0,OH
13486,NOETOLOH,OETOLO,0,hv
13487,NOETOLOOH,NOETOLO,0,hv
13488,NOETOLOOH,NOETOLO2,0,OH
13489,NOETOLOOH,OETOLO,0,hv
13490,NON3ONE,C2H5CO3,0,hv
13491,NON3ONE,C91O2,0,OH
13492,NON3ONE,HEXAO2,0,hv
13493,NONNO3,NON3ONE,0,OH
13494,NONNO3,NONO,0,hv
13495,NONO,HO3C96O2,0,Uni-molecular
13496,NONO2,NON3ONE,0,RO2
13497,NONO2,NONNO3,0,RO2NO
13498,NONO2,NONO,[],[]
13499,NONO2,NONOH,0,RO2
13500,NONO2,NONOOH,0,RO2HO2
13501,NONOH,NON3ONE,0,OH
13502,NONOOH,NON3ONE,0,OH
13503,NONOOH,NONO,0,hv
13504,NOPINANO3,C9DC,0,OH
13505,NOPINANO3,NOPINAO,0,hv
13506,NOPINAO,C918O2,0,Uni-molecular
13507,NOPINAO,C9DC,0,O2
13508,NOPINAO2,C9DC,0,RO2
13509,NOPINAO2,NOPINANO3,0,RO2NO
13510,NOPINAO2,NOPINAO,[],[]
13511,NOPINAO2,NOPINAOH,0,RO2
13512,NOPINAO2,NOPINAOOH,0,RO2HO2
13513,NOPINAOH,C9DC,0,OH
13514,NOPINAOOH,C9DC,0,OH
13515,NOPINAOOH,NOPINAO,0,hv
13516,NOPINBCO,C915O2,0,OH
13517,NOPINBNO3,NOPINBCO,0,OH
13518,NOPINBNO3,NOPINBO,0,hv
13519,NOPINBO,C915O2,0,KDEC
13520,NOPINBO2,NOPINBCO,0,RO2
13521,NOPINBO2,NOPINBNO3,0,RO2NO
13522,NOPINBO2,NOPINBO,[],[]
13523,NOPINBO2,NOPINBOH,0,RO2
13524,NOPINBO2,NOPINBOOH,0,RO2HO2
13525,NOPINBOH,NOPINBCO,0,OH
13526,NOPINBOOH,NOPINBCO,0,OH
13527,NOPINBOOH,NOPINBO,0,hv
13528,NOPINCNO3,C619CO,0,OH
13529,NOPINCNO3,CH3COCH3,0,OH
13530,NOPINCNO3,NOPINCO,0,hv
13531,NOPINCO,C917O2,0,KDEC
13532,NOPINCO2,NOPINCNO3,0,RO2NO
13533,NOPINCO2,NOPINCO,[],[]
13534,NOPINCO2,NOPINCOH,0,RO2
13535,NOPINCO2,NOPINCOOH,0,RO2HO2
13536,NOPINCOH,NOPINCO,0,OH
13537,NOPINCOOH,NOPINCO,0,hv
13538,NOPINCOOH,NOPINCO2,0,OH
13539,NOPINDCO,C89CO3,0,OH
13540,NOPINDO,C89CO3,0,KDEC
13541,NOPINDO2,NOPINDCO,0,RO2
13542,NOPINDO2,NOPINDO,[],[]
13543,NOPINDO2,NOPINDOH,0,RO2
13544,NOPINDO2,NOPINDOOH,0,RO2HO2
13545,NOPINDOH,NOPINDCO,0,OH
13546,NOPINDOOH,NOPINDCO,0,OH
13547,NOPINDOOH,NOPINDO,0,hv
13548,NOPINONE,NOPINAO2,0,OH
13549,NOPINONE,NOPINBO2,0,OH
13550,NOPINONE,NOPINCO2,0,OH
13551,NOPINONE,NOPINDO2,0,OH
13552,NOPINOO,H2O2,0,H2O
13553,NOPINOO,NOPINONE,[],[]
13554,NOPINOO,SO3,0,Uni-molecular
13555,NOPINOOA,C8BC,0,KDEC
13556,NOPINOOA,NOPINDO2,0,KDEC
13557,NOPINOOA,NOPINOO,0,KDEC
13558,NORLIMAL,C816CO3,0,OH
13559,NORLIMAL,C816O2,0,hv
13560,NORLIMAL,CO,0,hv
13561,NORLIMAL,NORLIMO2,0,OH
13562,NORLIMO,C817CO,0,KDEC
13563,NORLIMO,HCHO,0,KDEC
13564,NORLIMO2,NORLIMO,[],[]
13565,NORLIMO2,NORLIMOOH,0,RO2HO2
13566,NORLIMOOH,NORLIMO,0,hv
13567,NORLIMOOH,NORLIMO2,0,OH
13568,NORPINAL,C85CO3,[],[]
13569,NORPINAL,C85O2,0,hv
13570,NORPINAL,CO,0,hv
13571,NORPINAL,HNO3,0,NO3
13572,NORPINIC,C721O2,0,OH
13573,NOXYFUO,C6OTRIKET,0,KDEC
13574,NOXYFUO2,NOXYFUO,[],[]
13575,NOXYFUO2,NOXYFUOOH,0,RO2HO2
13576,NOXYFUOOH,NOXYFUO,0,hv
13577,NOXYFUOOH,NOXYFUO2,0,OH
13578,NOXYOL1O,DNOXYOL,0,NO2
13579,NOXYOL1O,NOXYOL1O2,0,O3
13580,NOXYOL1O2,NOXYOL1O,[],[]
13581,NOXYOL1O2,NOXYOL1OOH,0,RO2HO2
13582,NOXYOL1OOH,NOXYOL1O,0,hv
13583,NOXYOL1OOH,NOXYOL1O2,0,OH
13584,NOXYOLO,C5DBCOCO2H,0,KDEC
13585,NOXYOLO,GLYOX,0,KDEC
13586,NOXYOLO2,NOXYOLO,[],[]
13587,NOXYOLO2,NOXYOLOH,0,RO2
13588,NOXYOLO2,NOXYOLOOH,0,RO2HO2
13589,NOXYOLOH,NOXYOLO,0,OH
13590,NOXYOLOH,OXYOLO,0,hv
13591,NOXYOLOOH,NOXYOLO,0,hv
13592,NOXYOLOOH,NOXYOLO2,0,OH
