C3ME3CHO,C3ME3CO3,0,NO3
C3ME3CHO,C3ME3CO3,1,OH
C3ME3CHO,HNO3,0,NO3
C3ME3CHO,C3ME3CHOO2,0,OH
HM33C3O2,HM33C3OOH,0,RO2HO2
HM33C3O2,HM33C3NO3,0,RO2NO
HM33C3O2,HM33C3O,0,RO2NO
HM33C3O2,HM33C3O,1,RO2NO3
HM33C3O2,HM33C3O,2,RO2
HM33C3O2,HO2M2C4OH,0,RO2
ME3BUOLO2,ME3BUOLOOH,0,RO2HO2
ME3BUOLO2,ME3BUOLNO3,0,RO2NO
ME3BUOLO2,ME3BUOLO,0,RO2NO
ME3BUOLO2,ME3BUOLO,1,RO2NO3
ME3BUOLO2,ME3BUOLO,2,RO2
ME3BUOLO2,C4ME3HO12,0,RO2
ME3BUOLO2,ME3CO2BUOL,0,RO2
IPECOH,HO2M2C4O2,0,OH
IPECOH,ME2BU2OLO2,0,OH
IPECOH,PROL11MO2,0,OH
HO2M2C4O2,HO2M2C4OOH,0,RO2HO2
HO2M2C4O2,HO2M2C4NO3,0,RO2NO
HO2M2C4O2,HO2M2C4O,0,RO2NO
HO2M2C4O2,HO2M2C4O,1,RO2NO3
HO2M2C4O2,HO2M2C4O,2,RO2
HO2M2C4O2,H2M2C3CHO,0,RO2
HO2M2C4O2,HO2M2C4OH,0,RO2
ME2BU2OLO2,M2BU2OLOOH,0,RO2HO2
ME2BU2OLO2,M2BU2OLNO3,0,RO2NO
ME2BU2OLO2,ME2BU2OLO,0,RO2NO
ME2BU2OLO2,ME2BU2OLO,1,RO2NO3
ME2BU2OLO2,ME2BU2OLO,2,RO2
ME2BU2OLO2,C4ME3HO23,0,RO2
ME2BU2OLO2,MIPKAOH,0,RO2
PROL11MO2,PROL11MOOH,0,RO2HO2
PROL11MO2,PROL11MNO3,0,RO2NO
PROL11MO2,PROL11MO,0,RO2NO
PROL11MO2,PROL11MO,1,RO2NO3
PROL11MO2,PROL11MO,2,RO2
PROL11MO2,M2BUOL2OH,0,RO2
PROL11MO2,PROL1MCHO,0,RO2
IPEBOH,H2M3C4O2,0,OH
IPEBOH,ME2BUOLO2,0,OH
IPEBOH,MIPK,0,OH
H2M3C4O2,H2M3C4OOH,0,RO2HO2
H2M3C4O2,H2M3C4NO3,0,RO2NO
H2M3C4O2,H2M3C4O,0,RO2NO
H2M3C4O2,H2M3C4O,1,RO2NO3
H2M3C4O2,H2M3C4O,2,RO2
H2M3C4O2,HO13M2C4,0,RO2
H2M3C4O2,HO2C43CHO,0,RO2
ME2BUOLO2,ME2BUOLOOH,0,RO2HO2
ME2BUOLO2,ME2BUOLNO3,0,RO2NO
ME2BUOLO2,ME2BUOLO,0,RO2NO
ME2BUOLO2,ME2BUOLO,1,RO2NO3
ME2BUOLO2,ME2BUOLO,2,RO2
ME2BUOLO2,C4ME3HO23,0,RO2
MIPK,CH3CO3,0,hv
MIPK,IC3H7O2,0,hv
MIPK,MIPKAO2,0,OH
MIPK,MIPKBO2,0,OH
CYHEXOL,CYHEXOLAO2,0,OH
CYHEXOL,CYHEXONE,0,OH
CYHEXOLAO2,CYHXOLAOOH,0,RO2HO2
CYHEXOLAO2,CYHEXOLAO,0,RO2NO
CYHEXOLAO2,CYHEXOLAO,1,RO2NO3
CYHEXOLAO2,CYHEXOLAO,2,RO2
CYHEXOLAO2,CYHXOLANO3,0,RO2NO
CYHEXOLAO2,CYHXDIOLA,0,RO2
CYHEXOLAO2,CYHXOLACO,0,RO2
CYHEXONE,CYHXONAO2,0,OH
CYHEXONE,C2H4,0,hv
CYHEXONE,C3H6,0,hv
CYHEXONE,CO,0,hv
CYHEXONE,CO,1,hv
CYHEXONE,PENT1ENE,0,hv
MIBKAOH,MIBKAOHAO2,0,OH
MIBKAOH,MIBKAOHBO2,0,OH
MIBKAOH,MIBKHO4O2,0,OH
MIBKAOH,CH3CO3,0,hv
MIBKAOH,TBUTOLO2,0,hv
MIBKAOHAO2,MIBKOHAOOH,0,RO2HO2
MIBKAOHAO2,MIBKAOHAO,0,RO2NO
MIBKAOHAO2,MIBKAOHAO,1,RO2NO3
MIBKAOHAO2,MIBKAOHAO,2,RO2
MIBKAOHAO2,MIBKAOH3CO,0,RO2
MIBKAOHAO2,MIBKOH34,0,RO2
MIBKAOHBO2,MIBKOHBOOH,0,RO2HO2
MIBKAOHBO2,MIBKAOHBO,0,RO2NO
MIBKAOHBO2,MIBKAOHBO,1,RO2NO3
MIBKAOHBO2,MIBKAOHBO,2,RO2
MIBKAOHBO2,MIBKAOHNO3,0,RO2NO
MIBKAOHBO2,C64OH,0,RO2
MIBKAOHBO2,C65OH,0,RO2
MIBKHO4O2,MIBKHO4OOH,0,RO2HO2
MIBKHO4O2,MIBKHO4O,0,RO2NO
MIBKHO4O2,MIBKHO4O,1,RO2NO3
MIBKHO4O2,MIBKHO4O,2,RO2
MIBKHO4O2,MIBKHO14,0,RO2
MIBKHO4O2,MIBKHO4CHO,0,RO2
CH3CO3,CH3CO2H,0,HO2
CH3CO3,CH3CO2H,1,RO2
CH3CO3,CH3CO3H,0,HO2
CH3CO3,CH3O2,0,HO2
CH3CO3,CH3O2,1,NO
CH3CO3,CH3O2,2,NO3
CH3CO3,CH3O2,3,RO2
CH3CO3,PAN,0,NO2
ETHGLY,HOCH2CHO,0,OH
HOCH2CHO,HNO3,0,NO3
HOCH2CHO,HOCH2CO3,0,NO3
HOCH2CHO,HOCH2CO3,1,OH
HOCH2CHO,GLYOX,0,OH
HOCH2CHO,CO,0,hv
HOCH2CHO,HCHO,0,hv
PROPGLY,ACETOL,0,OH
PROPGLY,CH3CHOHCHO,0,OH
ACETOL,MGLYOX,0,OH
ACETOL,CH3CO3,0,hv
ACETOL,HCHO,0,hv
CH3CHOHCHO,CH3CHOHCO3,0,NO3
CH3CHOHCHO,CH3CHOHCO3,1,OH
CH3CHOHCHO,HNO3,0,NO3
CH3CHOHCHO,CH3CHO,0,hv
CH3CHOHCHO,CO,0,hv
MBO,NMBOAO2,0,NO3
MBO,NMBOBO2,0,NO3
MBO,HCHO,0,O3
MBO,MBOOOA,0,O3
MBO,CH2OOB,0,O3
MBO,IBUTALOH,0,O3
MBO,MBOAO2,0,OH
MBO,MBOBO2,0,OH
NMBOAO2,NMBOAOOH,0,RO2HO2
NMBOAO2,NMBOAO,0,RO2NO
NMBOAO2,NMBOAO,1,RO2NO3
NMBOAO2,NMBOAO,2,RO2
NMBOAO2,C4MCONO3OH,0,RO2
NMBOAO2,MBOBNO3,0,RO2
NMBOBO2,NMBOBOOH,0,RO2HO2
NMBOBO2,NMBOBO,0,RO2NO
NMBOBO2,NMBOBO,1,RO2NO3
NMBOBO2,NMBOBO,2,RO2
NMBOBO2,MBOANO3,0,RO2
NMBOBO2,NMBOBCO,0,RO2
MBOOOA,CH3COCH3,0,KDEC
MBOOOA,CH3COCH3,1,KDEC
MBOOOA,CO,0,KDEC
MBOOOA,IPROPOL,0,KDEC
MBOOOA,MBOOO,0,KDEC
CH2OOB,CH2OO,0,KDEC
CH2OOB,CO,0,KDEC
CH2OOB,CO,1,KDEC
IBUTALOH,IPRHOCO3,0,OH
IBUTALOH,CH3COCH3,0,hv
IBUTALOH,CO,0,hv
MBOAO2,MBOAOOH,0,RO2HO2
MBOAO2,MBOANO3,0,RO2NO
MBOAO2,MBOAO,0,RO2NO
MBOAO2,MBOAO,1,RO2NO3
MBOAO2,MBOAO,2,RO2
MBOAO2,MBOACO,0,RO2
MBOAO2,MBOAOH,0,RO2
MBOBO2,MBOBOOH,0,RO2HO2
MBOBO2,MBOBNO3,0,RO2NO
MBOBO2,MBOBO,0,RO2NO
MBOBO2,MBOBO,1,RO2NO3
MBOBO2,MBOBO,2,RO2
MBOBO2,MBOAOH,0,RO2
MBOBO2,MBOBCO,0,RO2
CO,BCAL,0,Uni-molecular
CO,BCAL,1,Uni-molecular
CO,IBUTALOH,0,Uni-molecular
CO,HCHO,0,Uni-molecular
CO,GLYOX,0,Uni-molecular
CO,MGLYOX,0,Uni-molecular
CO,MGLYOX,1,Uni-molecular
CO,CH3CHO,0,Uni-molecular
CO,C2H5CHO,0,Uni-molecular
CO,CH3COCH3,0,Uni-molecular
CO,C3H7CHO,0,Uni-molecular
CO,MEK,0,Uni-molecular
CO,IPRCHO,0,Uni-molecular
CO,C4H9CHO,0,Uni-molecular
CO,BENZAL,0,Uni-molecular
CO,CHOCL,0,Uni-molecular
CO,ACR,0,Uni-molecular
CO,MACR,0,Uni-molecular
CO,MVK,0,Uni-molecular
CO,PINAL,0,Uni-molecular
CO,NOPINONE,0,Uni-molecular
CO,LIMAL,0,Uni-molecular
CO,EGLYOX,0,Uni-molecular
CO,PGLYOX,0,Uni-molecular
CO,IPRGLYOX,0,Uni-molecular
CO,CO2C3CHO,0,Uni-molecular
CO,BCKSOZ,0,Uni-molecular
CO,NO3CH2CHO,0,Uni-molecular
CO,NO3CH2CHO,1,Uni-molecular
CO,HOCH2CHO,0,Uni-molecular
CO,HOCH2COCHO,0,Uni-molecular
CO,HOCH2COCHO,1,Uni-molecular
CO,NOA,0,Uni-molecular
CO,NOA,1,Uni-molecular
CO,HMVKANO3,0,Uni-molecular
CO,BCLKET,0,Uni-molecular
CO,BCLKET,1,Uni-molecular
CO,C131CO2H,0,Uni-molecular
CO,BCLKBOC,0,Uni-molecular
CO,BCKET,0,Uni-molecular
CO,CO14O3CHO,0,Uni-molecular
CO,ACCOMECHO,0,Uni-molecular
CO,BIACET,0,Uni-molecular
CO,ACETOL,0,Uni-molecular
CO,MACRNO3,0,Uni-molecular
CO,MVKNO3,0,Uni-molecular
CO,LMLKET,0,Uni-molecular
CO,C116CHO,0,Uni-molecular
CO,C532CO,0,Uni-molecular
CH3O2,CH3OOH,0,HO2
CH3O2,HCHO,0,HO2
CH3O2,HCHO,1,RO2
CH3O2,CH3NO3,0,NO
CH3O2,CH3O,0,NO
CH3O2,CH3O,1,NO3
CH3O2,CH3O,2,RO2
CH3O2,CH3O2NO2,0,NO2
CH3O2,CH3OH,0,RO2
HCOCH2O2,HCOCH2OOH,0,RO2HO2
HCOCH2O2,HCOCH2O,0,RO2NO
HCOCH2O2,HCOCH2O,1,RO2NO3
HCOCH2O2,HCOCH2O,2,RO2
HCOCH2O2,GLYOX,0,RO2
HCOCH2O2,HOCH2CHO,0,RO2
C2H5CO3,C2H5O2,0,HO2
C2H5CO3,C2H5O2,1,NO
C2H5CO3,C2H5O2,2,RO2NO3
C2H5CO3,C2H5O2,3,RO2
C2H5CO3,PERPROACID,0,HO2
C2H5CO3,PROPACID,0,HO2
C2H5CO3,PROPACID,1,RO2
C2H5CO3,PPN,0,NO2
C3H7CO3,BUTACID,0,HO2
C3H7CO3,BUTACID,1,RO2
C3H7CO3,NC3H7O2,0,HO2
C3H7CO3,NC3H7O2,1,NO
C3H7CO3,NC3H7O2,2,RO2NO3
C3H7CO3,NC3H7O2,3,RO2
C3H7CO3,PERBUACID,0,HO2
C3H7CO3,PBN,0,NO2
BUTALO2,BUTALO2H,0,RO2HO2
BUTALO2,BUTALNO3,0,RO2NO
BUTALO2,BUTALO,0,RO2NO
BUTALO2,BUTALO,1,RO2NO3
BUTALO2,BUTALO,2,RO2
BUTALO2,CO2C3CHO,0,RO2
BUTALO2,HO2C3CHO,0,RO2
C2H4,ETHENO3O2,0,NO3
C2H4,CH2OOA,0,O3
C2H4,HCHO,0,O3
C2H4,HOCH2CH2O2,0,OH
IPRCO3,IBUTACID,0,HO2
IPRCO3,IBUTACID,1,RO2
IPRCO3,IC3H7O2,0,HO2
IPRCO3,IC3H7O2,1,NO
IPRCO3,IC3H7O2,2,RO2NO3
IPRCO3,IC3H7O2,3,RO2
IPRCO3,PERIBUACID,0,HO2
IPRCO3,PIPN,0,NO2
IBUTALBO2,IBUTALBO2H,0,RO2HO2
IBUTALBO2,IBUALANO3,0,RO2NO
IBUTALBO2,IBUTALBO,0,RO2NO
IBUTALBO2,IBUTALBO,1,RO2NO3
IBUTALBO2,IBUTALBO,2,RO2
IBUTALBO2,HOIPRCHO,0,RO2
IBUTALBO2,IBUTDIAL,0,RO2
IBUTALCO2,IBUTALO2H,0,RO2HO2
IBUTALCO2,M2PROPAL2O,0,RO2NO
IBUTALCO2,M2PROPAL2O,1,RO2NO3
IBUTALCO2,M2PROPAL2O,2,RO2
IBUTALCO2,IBUTALOH,0,RO2
C4H9CHO,C4H9CO3,0,NO3
C4H9CHO,C4H9CO3,1,OH
C4H9CHO,HNO3,0,NO3
C4H9CHO,C4CHOBO2,0,OH
C4H9CHO,CO,0,hv
C4H9CHO,NC4H9O2,0,hv
C4H9CO3,NC4H9O2,0,HO2
C4H9CO3,NC4H9O2,1,NO
C4H9CO3,NC4H9O2,2,RO2NO3
C4H9CO3,NC4H9O2,3,RO2
C4H9CO3,PENTACID,0,HO2
C4H9CO3,PENTACID,1,RO2
C4H9CO3,PERPENACID,0,HO2
C4H9CO3,PPEN,0,NO2
C4CHOBO2,C4CHOBOOH,0,RO2HO2
C4CHOBO2,C4CHOBNO3,0,RO2NO
C4CHOBO2,C4CHOBO,0,RO2NO
C4CHOBO2,C4CHOBO,1,RO2NO3
C4CHOBO2,C4CHOBO,2,RO2
C4CHOBO2,CO3C4CHO,0,RO2
C4CHOBO2,HO3C4CHO,0,RO2
NC4H9O2,NC4H9OOH,0,RO2HO2
NC4H9O2,NC4H9NO3,0,RO2NO
NC4H9O2,NC4H9O,0,RO2NO
NC4H9O2,NC4H9O,1,RO2NO3
NC4H9O2,NC4H9O,2,RO2
NC4H9O2,C3H7CHO,0,RO2
NC4H9O2,NBUTOL,0,RO2
ACR,ACO3,0,NO3
ACR,ACO3,1,OH
ACR,ACO3,2,hv
ACR,HNO3,0,NO3
ACR,ACRO2,0,OH
ACR,OCCOHCO2,0,OH
ACR,C2H4,0,hv
ACR,CO,0,hv
ACR,CO,1,hv
ACR,HCHO,0,hv
ACR,HCHO,1,O3
ACR,CH2OOB,0,O3
ACR,GLYOX,0,O3
ACR,GLYOOB,0,O3
ACO3,ACO2H,0,HO2
ACO3,ACO2H,1,RO2
ACO3,ACO3H,0,HO2
ACO3,CO,0,HO2
ACO3,CO,1,NO
ACO3,CO,2,RO2NO3
ACO3,CO,3,RO2
ACO3,HCHO,0,HO2
ACO3,HCHO,1,NO
ACO3,HCHO,2,RO2NO3
ACO3,HCHO,3,RO2
ACO3,ACRPAN,0,NO2
ACRO2,HOCHOCOOH,0,RO2HO2
ACRO2,CHOCOHCO,0,RO2NO
ACRO2,CHOCOHCO,1,RO2NO3
ACRO2,CHOCOHCO,2,RO2
ACRO2,CO,0,K14ISOM1
ACRO2,HOCH2CHO,0,K14ISOM1
ACRO2,HOCH2COCHO,0,RO2
