TM124QO,CC1=C(C)C(=O)C(C)([O])C(O)C1=O
TM124QO2,[O]OC1(C)C(O)C(=O)C(=C(C)C1=O)C
TM124QOH,CC1=C(C)C(=O)C(C)(O)C(O)C1=O
TM124QOOH,OOC1(C)C(O)C(=O)C(=C(C)C1=O)C
C7MOCOCO3H,OOC(=O)C(=C(C)C(=O)C(O)C(=O)C)C
C7MOHCOPAN,O=N(=O)OOC(=O)C(=C(C)C(=O)C(O)C(=O)C)C
NTM124QO2,[O]OC1(C)C(ON(=O)=O)C(=O)C(=C(C)C1=O)C
NTM124QO,O=N(=O)OC1C(=O)C(=C(C)C(=O)C1(C)[O])C
NTM124QOOH,OOC1(C)C(ON(=O)=O)C(=O)C(=C(C)C1=O)C
CO4DBC9,O=CC(=O)C(=C(C)C(=O)C(=O)C)C
TM124OXMUC,O=CC1(C)OC1(C)C=CC(=O)C
C7CO2M5O2,[O]OC(C)(C=CC(=O)C)C(=O)C
TM124MUCO2,[O]OC(C(O)C(=O)C)C1(C)OC1(C)C=O
TM124MUCO3,CC1(OC1(C)C(=O)O[O])C=CC(=O)C
TM124MUCO,O=CC1(C)OC1(C)C([O])C(O)C(=O)C
TM124MUOOH,OOC(C(O)C(=O)C)C1(C)OC1(C)C=O
TM124MUCOH,O=CC1(C)OC1(C)C(O)C(O)C(=O)C
TM124MUCCO,O=CC1(C)OC1(C)C(=O)C(O)C(=O)C
TM124MUNO3,O=CC1(C)OC1(C)C(ON(=O)=O)C(O)C(=O)C
TM124MUO3H,CC1(OC1(C)C(=O)OO)C=CC(=O)C
TM124MUO2H,CC(=O)C=CC1(C)OC1(C)C(=O)O
TM124MUPAN,O=N(=O)OOC(=O)C1(C)OC1(C)C=CC(=O)C
C7CO2M5O,CC(=O)C=CC(C)([O])C(=O)C
C7CO2M5OH,CC(=O)C=CC(C)(O)C(=O)C
C7CO2M5OOH,OOC(C)(C=CC(=O)C)C(=O)C
TM124OLO2,[O]OC1(O)C(=C(C)C2OOC1(C)C2O)C
TM124O,Cc1ccc(C)c(C)c1[O]
NTM124OLO2,[O]OC1(O)C(=C(C)C2OOC1(C)C2ON(=O)=O)C
TM124OLO,CC1=C(C)C([O])(O)C2(C)OOC1C2O
TM124OLOOH,OOC1(O)C(=C(C)C2OOC1(C)C2O)C
TM124OLOH,CC1=C(C)C(O)(O)C2(C)OOC1C2O
NTM124OLO,O=N(=O)OC1C2OOC1(C)C(O)([O])C(=C2C)C
NTM124OLOH,O=N(=O)OC1C2OOC1(C)C(O)(O)C(=C2C)C
NTM124LOOH,OOC1(O)C(=C(C)C2OOC1(C)C2ON(=O)=O)C
TM123BO2,Cc1c(CO[O])cccc1C
TM123BO,[O]Cc1cccc(C)c1C
TM123BNO3,O=N(=O)OCc1cccc(C)c1C
TM123BOOH,Cc1c(COO)cccc1C
TM123BOH,OCc1cccc(C)c1C
TM123BCHO,O=Cc1cccc(C)c1C
DM123O2,[O]Oc1cccc(C)c1C
TM123BCO3,Cc1c(cccc1C)C(=O)O[O]
TM123BPAN,O=N(=O)OOC(=O)c1cccc(C)c1C
TM123BCO3H,Cc1c(cccc1C)C(=O)OO
TM123BCO2H,OC(=O)c1cccc(C)c1C
DM123OOH,OOc1cccc(C)c1C
TM123BPRO2,[O]OC1C=CC2(C)OOC1(C)C2(C)O
TM123BPRO,[O]C1C=CC2(C)OOC1(C)C2(C)O
TM123BPOOH,OOC1C=CC2(C)OOC1(C)C2(C)O
TM123BP2OH,OC1C=CC2(C)OOC1(C)C2(C)O
TM123OBPOH,O=C1C=CC2(C)OOC1(C)C2(C)O
TM123BPNO3,O=N(=O)OC1C=CC2(C)OOC1(C)C2(C)O
TM123PERO2,[O]OC1C=C(C)C(C)(O)C(=C1)C
TM123PERO,[O]C1C=C(C)C(C)(O)C(=C1)C
TM123PRNO3,O=N(=O)OC1C=C(C)C(C)(O)C(=C1)C
TM123PR2OH,OC1C=C(C)C(C)(O)C(=C1)C
TM123PROOH,OOC1C=C(C)C(C)(O)C(=C1)C
TM123O4OH,O=C1C=C(C)C(C)(O)C(=C1)C
C7ADCCO2,CC(=O)C(=C(C)C(=O)[O])C
DMMALANHY,O=C1OC(=O)C(=C1C)C
DMMALYO2,[O]OC1(C)C(=O)OC(=O)C1(C)O
DMMALYO,O=C1OC(=O)C(C)(O)C1(C)[O]
CO2OH3MCO3,CC(O)(C(=O)O[O])C(=O)C
CO2H3MCO3H,CC(O)(C(=O)OO)C(=O)C
CO2OH3MPAN,O=N(=O)OOC(=O)C(C)(O)C(=O)C
DMMALYOOH,OOC1(C)C(=O)OC(=O)C1(C)O
DMMALYOH,O=C1OC(=O)C(C)(O)C1(C)O
NDMMALYO2,[O]OC1(C)C(=O)OC(=O)C1(C)ON(=O)=O
NDMMALYO,O=N(=O)OC1(C)C(=O)OC(=O)C1(C)[O]
NDMMALYOOH,OOC1(C)C(=O)OC(=O)C1(C)ON(=O)=O
TMB2FUONE,CC1OC(=O)C(=C1C)C
TMB2FUO2,[O]OC1(C)C(=O)OC(C)C1(C)O
C5COMOHO2,[O]OC(C)C(C)(O)C(=O)C
TMB2FUO,CC1OC(=O)C(C)([O])C1(C)O
TMB2FUOOH,OOC1(C)C(=O)OC(C)C1(C)O
C5COMOHOOH,OOC(C)C(C)(O)C(=O)C
C5COM2OH,CC(O)C(C)(O)C(=O)C
NTMB2FUO2,[O]OC1(C)C(=O)OC(C)C1(C)ON(=O)=O
NTMB2FUO,O=N(=O)OC1(C)C(C)OC(=O)C1(C)[O]
NTMB2FUOOH,OOC1(C)C(=O)OC(C)C1(C)ON(=O)=O
C5COMNO3O2,[O]OC(C)C(C)(ON(=O)=O)C(=O)C
C5COMNO3O,O=N(=O)OC(C)(C(C)[O])C(=O)C
C5OMNO3OOH,OOC(C)C(C)(ON(=O)=O)C(=O)C
TM123OXMUC,CC(=O)C=CC1OC1(C)C(=O)C
EPXALMKT,O=CC1OC1(C)C(=O)C
TM123MUCO2,[O]OC(C(O)C(=O)C)C1OC1(C)C(=O)C
TM123MUCO,OC(C(=O)C)C([O])C1OC1(C)C(=O)C
TM123MUNO3,O=N(=O)OC(C(O)C(=O)C)C1OC1(C)C(=O)C
TM123MUOOH,OOC(C(O)C(=O)C)C1OC1(C)C(=O)C
TM123MUCOH,OC(C(=O)C)C(O)C1OC1(C)C(=O)C
TM123MUCCO,OC(C(=O)C)C(=O)C1OC1(C)C(=O)C
EPXKTMCO3,CC1(OC1C(=O)O[O])C(=O)C
EPXKTMCO3H,CC1(OC1C(=O)OO)C(=O)C
EPXKTMCO2H,OC(=O)C1OC1(C)C(=O)C
TM123O,Cc1ccc([O])c(C)c1C
TM123OLO2,[O]OC1(O)C2OOC(C)(C2O)C(=C1C)C
NTM123OLO2,[O]OC1(O)C2OOC(C)(C2ON(=O)=O)C(=C1C)C
TM123OLO,CC1=C(C)C2(C)OOC(C2O)C1([O])O
TM123OLOOH,OOC1(O)C2OOC(C)(C2O)C(=C1C)C
TM123OLOH,CC1=C(C)C2(C)OOC(C2O)C1(O)O
NTM123OLO,O=N(=O)OC1C2OOC1(C)C(=C(C)C2([O])O)C
NTM123LOOH,OOC1(O)C2OOC(C)(C2ON(=O)=O)C(=C1C)C
NTM123OLOH,O=N(=O)OC1C2OOC1(C)C(=C(C)C2(O)O)C
TM123OHNO2,Cc1cc(N(=O)=O)c(O)c(C)c1C
NTM123PHO2,[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)C
NTM123PHO,CC1=C(C)C([O])(O)C2(OOC1(C)C2O)N(=O)=O
NTM123POOH,OOC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)C
TM124OHNO2,Cc1cc(N(=O)=O)c(C)c(C)c1O
NTM124PHO,OC1=C(C)C([O])(O)C2(OOC1(C)C2C)N(=O)=O
NTM124POOH,OOC1(O)C(=C(O)C2(C)OOC1(N(=O)=O)C2C)C
TM135BPOOH,OOC1C(=CC2(C)OOC1(C)C2O)C
TMB2FUOH,CC1OC(=O)C(C)(O)C1(C)O
EBZBIPERO2,[O]OC1C=CC2(CC)OOC1C2O
EBZBIPERO,CCC12OOC(C([O])C=C1)C2O
EBZBPEROOH,OOC1C=CC2(CC)OOC1C2O
EBZBPER2OH,CCC12OOC(C(O)C=C1)C2O
EBZOBPEROH,CCC12OOC(C(=O)C=C1)C2O
EBZBPERNO3,CCC12C=CC(ON(=O)=O)C(OO1)C2O
EBZPERO2,[O]OC1C=CC(O)C(=C1)CC
EBZPERO,CCC1=CC([O])C=CC1O
EBZPEROOH,OOC1C=CC(O)C(=C1)CC
EBZPERNO3,CCC1=CC(C=CC1O)ON(=O)=O
EBZPER2OH,CCC1=CC(O)C=CC1O
EB3O2OH,CCC1=CC(=O)C=CC1O
EBFUONE,CCC1OC(=O)C=C1
EBFUO2,CCC1OC(=O)C(O[O])C1O
C5OCCOHCO2,CCC(O[O])C(O)C=O
EBFUO,CCC1OC(=O)C([O])C1O
EBFUOOH,CCC1OC(=O)C(OO)C1O
EBFUOH,CCC1OC(=O)C(O)C1O
EBFUCO,CCC1OC(=O)C(=O)C1O
C5OCCOHCO,CCC([O])C(O)C=O
C5OCCOHOOH,CCC(OO)C(O)C=O
C5OCCOHCOH,CCC(O)C(O)C=O
C5OCCOHNO3,CCC(ON(=O)=O)C(O)C=O
C5CONO3O2,CCC(O[O])C(C=O)ON(=O)=O
NEBFUO,CCC1OC(=O)C([O])C1ON(=O)=O
NEBFUOOH,CCC1OC(=O)C(OO)C1ON(=O)=O
NEBFUO2,CCC1OC(=O)C(O[O])C1ON(=O)=O
C5CONO3O,CCC([O])C(C=O)ON(=O)=O
C5ONO3OOH,CCC(OO)C(C=O)ON(=O)=O
PEBQONE,CCC1=CC(=O)C=CC1=O
C7OHCO2CO3,CCC(=CC(=O)O[O])C(=O)C(O)C=O
PEBQO2,[O]OCC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C
PEBQO,[O]CC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C
PEBQOOH,OOCC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C
PEBQOH,OCC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C
PEBQCO,O=CC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C
C7OHO2CO3H,CCC(=CC(=O)OO)C(=O)C(O)C=O
C7OHCO2PAN,O=CC(O)C(=O)C(=CC(=O)OON(=O)=O)CC
C6ETCO4DB,O=CC(=O)C=C(CC)C(=O)C=O
C7CO2DBCO3,O=CC(=O)C=C(CC)C(=O)O[O]
C7CO2DBPAN,O=CC(=O)C=C(CC)C(=O)OON(=O)=O
C7CO2DCO3H,O=CC(=O)C=C(CC)C(=O)OO
NPEBQO2,[O]OC1C(=O)C=C(CC)C(=O)C1ON(=O)=O
NPEBQO,CCC1=CC(=O)C([O])C(ON(=O)=O)C1=O
NPEBQOOH,OOC1C(=O)C=C(CC)C(=O)C1ON(=O)=O
EBZPOXMUC,CCC(=O)C=CC1OC1C=O
C715CO2O2,[O]OC(C=O)C=CC(=O)CC
EBZMUCO2,CCC(=O)C(O[O])C(O)C1OC1C=O
EBZMUCCO3,CCC(=O)C=CC1OC1C(=O)O[O]
EBZMUCO,CCC(=O)C([O])C(O)C1OC1C=O
EBZMUCNO3,O=CC1OC1C(O)C(ON(=O)=O)C(=O)CC
EBZMUCOOH,CCC(=O)C(OO)C(O)C1OC1C=O
EBZMUCOH,CCC(=O)C(O)C(O)C1OC1C=O
EBZMUCCO,CCC(=O)C(=O)C(O)C1OC1C=O
EBZMUCPAN,CCC(=O)C=CC1OC1C(=O)OON(=O)=O
EBZMUCCO3H,CCC(=O)C=CC1OC1C(=O)OO
EBZMUCCO2H,CCC(=O)C=CC1OC1C(=O)O
C715CO2O,O=CC([O])C=CC(=O)CC
C715CO2OOH,OOC(C=O)C=CC(=O)CC
C715CO2OH,O=CC(O)C=CC(=O)CC
EBENZO,CCc1ccccc1[O]
EBENZOLO2,[O]OC1(O)C=CC2(CC)OOC1C2O
EBENZOLO,CCC12OOC(C2O)C([O])(O)C=C1
EBENZOLOOH,OOC1(O)C=CC2(CC)OOC1C2O
EBENZOLOH,CCC12OOC(C2O)C(O)(O)C=C1
NEBNZOLO2,CCC12OOC(C2ON(=O)=O)C(O)(O[O])C=C1
NEBNZOLO,CCC12OOC(C2ON(=O)=O)C([O])(O)C=C1
NEBNZOLOOH,CCC12OOC(C2ON(=O)=O)C(O)(OO)C=C1
NEBNZOLOH,CCC12OOC(C2ON(=O)=O)C(O)(O)C=C1
EBNZOHNO2,CCc1cccc(N(=O)=O)c1O
NEBZPHO2,CCC1=CC2OOC(N(=O)=O)(C2O)C1(O)O[O]
PBZBIPERO2,CCCC12OOC(C(O[O])C=C1)C2O
PBZBIPERO,CCCC12OOC(C2O)C([O])C=C1
PBZBPERNO3,CCCC12C=CC(ON(=O)=O)C(OO1)C2O
PBZBPEROOH,CCCC12OOC(C(OO)C=C1)C2O
PBZBPER2OH,CCCC12OOC(C2O)C(O)C=C1
PBZOBPEROH,CCCC12OOC(C2O)C(=O)C=C1
PBZPERO2,CCCC1=CC(O[O])C=CC1O
PBZPERO,CCCC1=CC([O])C=CC1O
PBZPERNO3,CCCC1=CC(C=CC1O)ON(=O)=O
PBZPEROOH,CCCC1=CC(OO)C=CC1O
PBZPER2OH,CCCC1=CC(O)C=CC1O
PB3O2OH,CCCC1=CC(=O)C=CC1O
C7DCCO2,CCCC(=O)C=CC(=O)[O]
C6OCCOHCO2,CCCC(O[O])C(O)C=O
C6O132OH,CCCC(=O)C(O)C=O
PBFUO2,CCCC1OC(=O)C(O[O])C1O
PBFUONE,CCCC1OC(=O)C=C1
PBFUO,CCCC1OC(=O)C([O])C1O
PBFUOOH,CCCC1OC(=O)C(OO)C1O
PBFUOH,CCCC1OC(=O)C(O)C1O
PBFUCO,CCCC1OC(=O)C(=O)C1O
C6OCCOHCO,CCCC([O])C(O)C=O
C6OCCOHNO3,CCCC(ON(=O)=O)C(O)C=O
C6OCCOHOOH,CCCC(OO)C(O)C=O
C6OCCOHCOH,CCCC(O)C(O)C=O
C5O45OHCO3,CCCC(=O)C(O)C(=O)O[O]
C5O5OHCO3H,CCCC(=O)C(O)C(=O)OO
C5O45OHPAN,CCCC(=O)C(O)C(=O)OON(=O)=O
C6CONO3O2,CCCC(O[O])C(C=O)ON(=O)=O
NPBFUO2,CCCC1OC(=O)C(O[O])C1ON(=O)=O
NPBFUO,CCCC1OC(=O)C([O])C1ON(=O)=O
NPBFUOOH,CCCC1OC(=O)C(OO)C1ON(=O)=O
C6CONO3O,CCCC([O])C(C=O)ON(=O)=O
C6ONO3OOH,CCCC(OO)C(C=O)ON(=O)=O
PPRBQONE,CCCC1=CC(=O)C=CC1=O
PPRBQO2,CCCC(=CC(=O)CO[O])C(=O)CO.O=C1CCC(=O)C(=C1)C
PPRBQO,CCCC(=CC(=O)C[O])C(=O)CO.O=C1CCC(=O)C(=C1)C
PPRBQOOH,CCCC(=CC(=O)COO)C(=O)CO.O=C1CCC(=O)C(=C1)C
PPRBQOH,CCCC(=CC(=O)CO)C(=O)CO.O=C1CCC(=O)C(=C1)C
PPRBQCO,CCCC(=CC(=O)C=O)C(=O)CO.O=C1CCC(=O)C(=C1)C
C8CO2OHCO3,CCCC(=CC(=O)O[O])C(=O)C(O)C=O
C8OHCO2PAN,CCCC(=CC(=O)OON(=O)=O)C(=O)C(O)C=O
C8OHO2CO3H,CCCC(=CC(=O)OO)C(=O)C(O)C=O
NPPRBQO2,CCCC1=CC(=O)C(O[O])C(ON(=O)=O)C1=O
NPPRBQO,CCCC1=CC(=O)C([O])C(ON(=O)=O)C1=O
NPPRBQOOH,CCCC1=CC(=O)C(OO)C(ON(=O)=O)C1=O
C6PRCO4DB,CCCC(=CC(=O)C=O)C(=O)C=O
C8CO2DBCO3,CCCC(=CC(=O)C=O)C(=O)O[O]
C8CO2DBPAN,CCCC(=CC(=O)C=O)C(=O)OON(=O)=O
C8CO2DCO3H,CCCC(=CC(=O)C=O)C(=O)OO
PBZMUCCO3,CCCC(=O)C=CC1OC1C(=O)O[O]
PBZMUCO2,CCCC(=O)C(O[O])C(O)C1OC1C=O
C815CO2O2,CCCC(=O)C=CC(O[O])C=O
PBZMUCO,CCCC(=O)C([O])C(O)C1OC1C=O
PBZMUCNO3,CCCC(=O)C(ON(=O)=O)C(O)C1OC1C=O
PBZMUCOOH,CCCC(=O)C(OO)C(O)C1OC1C=O
PBZMUCOH,CCCC(=O)C(O)C(O)C1OC1C=O
PBZMUCCO,CCCC(=O)C(=O)C(O)C1OC1C=O
PBZMUCCO3H,CCCC(=O)C=CC1OC1C(=O)OO
PBZMUCCO2H,CCCC(=O)C=CC1OC1C(=O)O
PBZMUCPAN,CCCC(=O)C=CC1OC1C(=O)OON(=O)=O
C815CO2O,CCCC(=O)C=CC([O])C=O
C815CO2OOH,CCCC(=O)C=CC(OO)C=O
C815CO2OH,CCCC(=O)C=CC(O)C=O
C8CO2DBAL,CCCC(=O)C=CC(=O)C=O
C8CO3OHO2,CCCC(=O)C(O[O])C(O)C(=O)C=O
C8CO3OHO,CCCC(=O)C([O])C(O)C(=O)C=O
C83COOHOOH,CCCC(=O)C(OO)C(O)C(=O)C=O
NEBZPHO,CCC1=CC2OOC(N(=O)=O)(C2O)C1([O])O
NEBZPHOOH,CCC1=CC2OOC(N(=O)=O)(C2O)C1(O)OO
PBENZO,CCCc1ccccc1[O]
PBENZOLO2,CCCC12OOC(C2O)C(O)(O[O])C=C1
PBENZOLO,CCCC12OOC(C2O)C([O])(O)C=C1
PBENZOLOOH,CCCC12OOC(C2O)C(O)(OO)C=C1
PBENZOLOH,CCCC12OOC(C2O)C(O)(O)C=C1
NPBNZOLO2,CCCC12OOC(C2ON(=O)=O)C(O)(O[O])C=C1
NPBNZOLO,CCCC12OOC(C2ON(=O)=O)C(O)([O])C=C1
NPBNZOLOOH,CCCC12OOC(C2ON(=O)=O)C(O)(OO)C=C1
NPBNZOLOH,CCCC12OOC(C2ON(=O)=O)C(O)(O)C=C1
PBNZOHNO2,CCCc1cccc(N(=O)=O)c1O
NPBZPHO2,CCCC1=CC2OOC(N(=O)=O)(C2O)C1(O)O[O]
NPBZPHO,CCCC1=CC2OOC(N(=O)=O)(C2O)C1(O)[O]
NPBZPHOOH,CCCC1=CC2OOC(N(=O)=O)(C2O)C1(O)OO
PBZPOXMUC,CCCC(=O)C=CC1OC1C=O
IPBZBIPRO2,[O]OC1C=CC2(OOC1C2O)C(C)C
IPBZBPRNO3,O=N(=O)OC1C=CC2(OOC1C2O)C(C)C
IPBZBIPRO,[O]C1C=CC2(OOC1C2O)C(C)C
IPBZBPROOH,OOC1C=CC2(OOC1C2O)C(C)C
IPBZBPR2OH,OC1C=CC2(OOC1C2O)C(C)C
IPBZOBPROH,O=C1C=CC2(OOC1C2O)C(C)C
IPBZPERO2,[O]OC1C=CC(O)C(=C1)C(C)C
IPBZPERO,[O]C1C=CC(O)C(=C1)C(C)C
IPBZPERNO3,O=N(=O)OC1C=CC(O)C(=C1)C(C)C
IPBZPEROOH,OOC1C=CC(O)C(=C1)C(C)C
IPBZPER2OH,OC1C=CC(O)C(=C1)C(C)C
IPB3O2OH,O=C1C=CC(O)C(=C1)C(C)C
IPRBQONE,O=C1C=CC(=O)C(=C1)C(C)C
IC7DCCO2,[O]C(=O)C=CC(=O)C(C)C
IPBFUONE,O=C1C=CC(O1)C(C)C
C5MOHCOO2,[O]OC(C(C)C)C(O)C=O
C4MOHOCO3,[O]OC(=O)C(O)C(=O)C(C)C
C5MCONO3O2,O=CC(ON(=O)=O)C(O[O])C(C)C
IPBFUO2,[O]OC1C(=O)OC(C(C)C)C1O
IPBFUO,CC(C)C1OC(=O)C([O])C1O
IPBFUOOH,OOC1C(=O)OC(C(C)C)C1O
IPBFUOH,CC(C)C1OC(=O)C(O)C1O
IPBFUCO,O=C1C(=O)OC(C(C)C)C1O
C5MOHCOO,O=CC(O)C([O])C(C)C
C5MOHCONO3,O=CC(O)C(ON(=O)=O)C(C)C
C5MOHCOOH,OOC(C(C)C)C(O)C=O
C5MCO2OH,O=CC(O)C(O)C(C)C
C5MO132OH,O=CC(O)C(=O)C(C)C
C4MOHOCO3H,OOC(=O)C(O)C(=O)C(C)C
C4MOHOPAN,O=N(=O)OOC(=O)C(O)C(=O)C(C)C
NIPBFUO2,[O]OC1C(=O)OC(C(C)C)C1ON(=O)=O
NIPBFUO,O=N(=O)OC1C(OC(=O)C1[O])C(C)C
NIPBFUOOH,OOC1C(=O)OC(C(C)C)C1ON(=O)=O
C5MCONO3O,O=CC(ON(=O)=O)C([O])C(C)C
C5MONO3OOH,O=CC(ON(=O)=O)C(OO)C(C)C
IPRBQO2,[O]OC1C(=O)C=C(C(C)C)C(=O)C1O
IPRBQO,O=C1C=C(C(C)C)C(=O)C(O)C1[O]
IPRBQOOH,OOC1C(=O)C=C(C(C)C)C(=O)C1O
IPRBQOH,O=C1C=C(C(C)C)C(=O)C(O)C1O
IPRBQCO,O=C1C=C(C(C)C)C(=O)C(O)C1=O
C8OHCO2CO3,[O]OC(=O)C=C(C(C)C)C(=O)C(O)C=O
C8O2OHCO3H,OOC(=O)C=C(C(C)C)C(=O)C(O)C=O
C8CO2OHPAN,O=CC(O)C(=O)C(=CC(=O)OON(=O)=O)C(C)C
NIPRBQO2,[O]OC1C(=O)C=C(C(C)C)C(=O)C1ON(=O)=O
NIPRBQO,O=N(=O)OC1C([O])C(=O)C=C(C(C)C)C1=O
NIPRBQOOH,OOC1C(=O)C=C(C(C)C)C(=O)C1ON(=O)=O
C6IPRCO4DB,O=CC(=O)C=C(C(C)C)C(=O)C=O
C8DBCO2CO3,O=CC(=O)C=C(C(C)C)C(=O)O[O]
C8DCO2CO3H,O=CC(=O)C=C(C(C)C)C(=O)OO
C8DBCO2PAN,O=CC(=O)C=C(C(C)C)C(=O)OON(=O)=O
C7M15CO2O2,[O]OC(C=O)C=CC(=O)C(C)C
IPBZPOXMUC,O=CC1OC1C=CC(=O)C(C)C
IPBZMUCO2,O=CC1OC1C(O)C(O[O])C(=O)C(C)C
IPBZMUCO,O=CC1OC1C(O)C([O])C(=O)C(C)C
IPBZMUCNO3,O=CC1OC1C(O)C(ON(=O)=O)C(=O)C(C)C
IPBZMUCOOH,O=CC1OC1C(O)C(OO)C(=O)C(C)C
IPBZMUCOH,O=CC1OC1C(O)C(O)C(=O)C(C)C
IPBZMUCCO,O=CC1OC1C(O)C(=O)C(=O)C(C)C
IPBZMUCCO3,[O]OC(=O)C1OC1C=CC(=O)C(C)C
IPBZMUCPAN,O=N(=O)OOC(=O)C1OC1C=CC(=O)C(C)C
IPBZMUCO3H,OOC(=O)C1OC1C=CC(=O)C(C)C
IPBZMUCO2H,CC(C)C(=O)C=CC1OC1C(=O)O
C7MCO2DBAL,O=CC(=O)C=CC(=O)C(C)C
C7M15CO2O,O=CC([O])C=CC(=O)C(C)C
C7MCO2OOH,OOC(C=O)C=CC(=O)C(C)C
C7M15CO2OH,O=CC(O)C=CC(=O)C(C)C
C7MCO3OHO2,O=CC(=O)C(O)C(O[O])C(=O)C(C)C
C7MCO3OHO,O=CC(=O)C(O)C([O])C(=O)C(C)C
C7MO3OHOOH,O=CC(=O)C(O)C(OO)C(=O)C(C)C
IPBENZO,CC(C)c1ccccc1[O]
IPBENZOLO2,[O]OC1(O)C=CC2(OOC1C2O)C(C)C
IPBENZOLO,CC(C)C12OOC(C2O)C([O])(O)C=C1
IPBZOLOOH,OOC1(O)C=CC2(OOC1C2O)C(C)C
IPBENZOLOH,CC(C)C12OOC(C2O)C(O)(O)C=C1
NIPBNZOLO2,[O]OC1(O)C=CC2(OOC1C2ON(=O)=O)C(C)C
NIPBNZOLO,O=N(=O)OC1C2OOC1(C=CC2(O)[O])C(C)C
NIPBZOLOOH,OOC1(O)C=CC2(OOC1C2ON(=O)=O)C(C)C
NIPBNZOLOH,O=N(=O)OC1C2OOC1(C=CC2(O)O)C(C)C
IPBNZOHNO2,CC(C)c1cccc(N(=O)=O)c1O
NIPBZPHO2,[O]OC1(O)C(=CC2OOC1(N(=O)=O)C2O)C(C)C
NICPBZPHO,CC(C)C1=CC2OOC(N(=O)=O)(C2O)C1([O])O
NIPBZPHOOH,OOC1(O)C(=CC2OOC1(N(=O)=O)C2O)C(C)C
OETLBIPRO2,CCC1(O[O])C=CC2OOC1(C)C2O
OETLBIPRO,CCC1([O])C=CC2OOC1(C)C2O
OETLBIPNO3,CCC1(C=CC2OOC1(C)C2O)ON(=O)=O
OETLBPROOH,CCC1(OO)C=CC2OOC1(C)C2O
OETLBPR2OH,CCC1(O)C=CC2OOC1(C)C2O
OETLPERO2,[O]OC1C=CC(O)C(=C1CC)C
OETLPERO,CCC1=C(C)C(O)C=CC1[O]
OETLPERNO3,CCC1=C(C)C(O)C=CC1ON(=O)=O
OETLPEROOH,OOC1C=CC(O)C(=C1CC)C
OETLPER2OH,CCC1=C(C)C(O)C=CC1O
OETL5O2OH,CCC1=C(C)C(O)C=CC1=O
OETLQONE,CCC1=C(C)C(=O)C=CC1=O
OETLQO2,[O]OC1C(O)C(=O)C(=C(C)C1=O)CC
OETLQO,CCC1=C(C)C(=O)C([O])C(O)C1=O
OETLQOOH,OOC1C(O)C(=O)C(=C(C)C1=O)CC
OETLQOH,CCC1=C(C)C(=O)C(O)C(O)C1=O
OETLQCO,CCC1=C(C)C(=O)C(=O)C(O)C1=O
C5MEJCO3,O=CC(O)C(=O)C(=C(C)C(=O)O[O])CC
C5MEJPAN,O=CC(O)C(=O)C(=C(C)C(=O)OON(=O)=O)CC
C5MEJCO3H,O=CC(O)C(=O)C(=C(C)C(=O)OO)CC
C6CO4MEDB,O=CC(=O)C(=C(C)C(=O)C=O)CC
C4DBMECO3,[O]OC(=O)C(=C(CC)C(=O)C=O)C
NOETLQO2,CCC1=C(C)C(=O)C(O[O])C(ON(=O)=O)C1=O
NOETLQO,CCC1=C(C)C(=O)C([O])C(ON(=O)=O)C1=O
NOETLQOOH,CCC1=C(C)C(=O)C(OO)C(ON(=O)=O)C1=O
C4DBMEPAN,CCC(=C(C)C(=O)OON(=O)=O)C(=O)C=O
C4DBMECO3H,OOC(=O)C(=C(CC)C(=O)C=O)C
OETLPOXMUC,O=CC=CC1(C)OC1(CC)C=O
C4ECO2O2,CCC(O[O])(C=O)C(=O)C
EPXMEC4DAL,CCC1(C=O)OC1(C)C=O
MC7CO2O2,CC(O[O])(C=CC=O)C(=O)CC
OETLMUCCO3,CC1(OC1(CC)C(=O)O[O])C=CC=O
OETLMUCO2,[O]OC(C=O)C(O)C1(C)OC1(CC)C=O
OETLMUCO,O=CC([O])C(O)C1(C)OC1(CC)C=O
OETLMUCNO3,O=CC(ON(=O)=O)C(O)C1(C)OC1(CC)C=O
OETLMUCOOH,OOC(C=O)C(O)C1(C)OC1(CC)C=O
OETLMUCOH,O=CC(O)C(O)C1(C)OC1(CC)C=O
OETLMUCCO,O=CC(=O)C(O)C1(C)OC1(CC)C=O
C4ECO2O,CCC([O])(C=O)C(=O)C
C4ECO2OOH,CCC(OO)(C=O)C(=O)C
OETLMUCO3H,CC1(OC1(CC)C(=O)OO)C=CC=O
OETLMUCO2H,O=CC=CC1(C)OC1(CC)C(=O)O
OETLMUCPAN,O=CC=CC1(C)OC1(CC)C(=O)OON(=O)=O
MC7CO2O,CC([O])(C=CC=O)C(=O)CC
MC7CO2OOH,CC(OO)(C=CC=O)C(=O)CC
MC7CO2OH,CC(O)(C=CC=O)C(=O)CC
EPXMEDLCO3,CC1(OC1(CC)C=O)C(=O)O[O]
