name,carbons,aromatic_carbons,vinyls,aldehydes,ketones,criegee_radicals,oxy_radicals,peroxy_radicals,nitrates,peroxy_nitrates,acids,alcohols,peroxides,timestamp
MALNHYOHCO,4,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
C5DIALO2,5,0,1,2,0,0,0,1,0,0,0,0,0,2.0151E+13
BZEMUCCO3,6,0,1,1,0,0,0,1,0,0,0,0,0,2.0151E+13
BZEMUCO2,6,0,0,2,0,0,0,1,0,0,0,1,0,2.0151E+13
BZEMUCO,6,0,0,2,0,0,1,0,0,0,0,1,0,2.0151E+13
BZEMUCNO3,6,0,0,2,0,0,0,0,1,0,0,1,0,2.0151E+13
C3DIALO2,3,0,0,2,0,0,0,1,0,0,0,0,0,2.0151E+13
EPXC4DIAL,4,0,0,2,0,0,0,0,0,0,0,0,0,2.0151E+13
BZEMUCOOH,6,0,0,2,0,0,0,0,0,0,0,1,1,2.0151E+13
BZEMUCOH,6,0,0,2,0,0,0,0,0,0,0,2,0,2.0151E+13
BZEMUCCO,6,0,0,2,1,0,0,0,0,0,0,1,0,2.0151E+13
C3DIALO,3,0,0,2,0,0,1,0,0,0,0,0,0,2.0151E+13
C3DIALOOH,3,0,0,2,0,0,0,0,0,0,0,0,1,2.0151E+13
BZEMUCPAN,6,0,1,1,0,0,0,0,0,1,0,0,0,2.0151E+13
BZEMUCCO3H,6,0,1,1,0,0,0,0,0,0,0,0,0,2.0151E+13
BZEMUCCO2H,6,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
C5DIALOOH,5,0,1,2,0,0,0,0,0,0,0,0,1,2.0151E+13
C5DIALCO,5,0,1,2,1,0,0,0,0,0,0,0,0,2.0151E+13
C5DIALOH,5,0,1,2,0,0,0,0,0,0,0,1,0,2.0151E+13
EPXDLCO3,4,0,0,1,0,0,0,1,0,0,0,0,0,2.0151E+13
EPXDLPAN,4,0,0,1,0,0,0,0,0,1,0,0,0,2.0151E+13
EPXDLCO3H,4,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
EPXDLCO2H,4,0,0,1,0,0,0,0,0,0,1,0,0,2.0151E+13
PBZQONE,6,0,2,0,2,0,0,0,0,0,0,0,0,2.0151E+13
PBZQO2,6,0,1,0,2,0,0,1,0,0,0,1,0,2.0151E+13
PBZQO,6,0,1,0,2,0,1,0,0,0,0,1,0,2.0151E+13
PBZQOOH,6,0,1,0,2,0,0,0,0,0,0,1,1,2.0151E+13
PBZQOH,6,0,1,0,2,0,0,0,0,0,0,2,0,2.0151E+13
PBZQCO,6,0,1,0,3,0,0,0,0,0,0,1,0,2.0151E+13
PHENO2,6,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
PHENO,6,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
PHENOOH,6,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
PHENOH,6,0,1,0,0,0,0,0,0,0,0,3,0,2.0151E+13
NPHENO2,6,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NPHENO,6,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NPHENOOH,6,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NPHENOH,6,0,1,0,0,0,0,0,1,0,0,2,0,2.0151E+13
C5DIALO,5,0,1,2,0,0,1,0,0,0,0,0,0,2.0151E+13
BZFUO2,4,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
BZFUO,4,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
BZFUOOH,4,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
BZFUOH,4,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
BZFUCO,4,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
OCCOHCO2,3,0,0,1,0,0,0,1,0,0,0,1,0,2.0151E+13
OCCOHCO,3,0,0,1,0,0,1,0,0,0,0,1,0,2.0151E+13
OCCOHCOOH,3,0,0,1,0,0,0,0,0,0,0,1,1,2.0151E+13
OCCOHCOH,3,0,0,1,0,0,0,0,0,0,0,2,0,2.0151E+13
TLBIPERO2,7,0,1,0,0,0,0,1,0,0,0,1,0,2.0151E+13
TLPERO2,7,0,2,0,0,0,0,1,0,0,0,1,0,2.0151E+13
TLBIPERO,7,0,1,0,0,0,1,0,0,0,0,1,0,2.0151E+13
TLBIPERNO3,7,0,1,0,0,0,0,0,1,0,0,1,0,2.0151E+13
TLFUONE,5,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
TLBIPEROOH,7,0,1,0,0,0,0,0,0,0,0,1,1,2.0151E+13
TLBIPER2OH,7,0,1,0,0,0,0,0,0,0,0,2,0,2.0151E+13
TLOBIPEROH,7,0,1,0,1,0,0,0,0,0,0,1,0,2.0151E+13
TLPERO,7,0,2,0,0,0,1,0,0,0,0,1,0,2.0151E+13
TLPERNO3,7,0,2,0,0,0,0,0,1,0,0,1,0,2.0151E+13
TL3O2OH,7,0,2,0,1,0,0,0,0,0,0,1,0,2.0151E+13
TLPEROOH,7,0,2,0,0,0,0,0,0,0,0,1,1,2.0151E+13
TLPER2OH,7,0,2,0,0,0,0,0,0,0,0,2,0,2.0151E+13
TLEPOXMUC,7,0,1,1,1,0,0,0,0,0,0,0,0,2.0151E+13
MMALANHY,5,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MMALANHYO2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
MMALANHYO,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
MMALNHYOOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
MMALNHY2OH,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
C615CO2O2,6,0,1,1,1,0,0,1,0,0,0,0,0,2.0151E+13
TLEMUCCO3,7,0,1,0,1,0,0,1,0,0,0,0,0,2.0151E+13
TLEMUCO2,7,0,0,1,1,0,0,1,0,0,0,1,0,2.0151E+13
TLEMUCO,7,0,0,1,1,0,1,0,0,0,0,1,0,2.0151E+13
TLEMUCOOH,7,0,0,1,1,0,0,0,0,0,0,1,1,2.0151E+13
TLEMUCOH,7,0,0,1,1,0,0,0,0,0,0,2,0,2.0151E+13
TLEMUCCO,7,0,0,1,2,0,0,0,0,0,0,1,0,2.0151E+13
TLEMUCNO3,7,0,0,1,1,0,0,0,1,0,0,1,0,2.0151E+13
C615CO2O,6,0,1,1,1,0,1,0,0,0,0,0,0,2.0151E+13
TLEMUCPAN,7,0,1,0,1,0,0,0,0,1,0,0,0,2.0151E+13
TLEMUCCO3H,7,0,1,0,1,0,0,0,0,0,0,0,0,2.0151E+13
TLEMUCCO2H,7,0,1,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C615CO2OOH,6,0,1,1,1,0,0,0,0,0,0,0,1,2.0151E+13
C615CO2OH,6,0,1,1,1,0,0,0,0,0,0,1,0,2.0151E+13
C6125CO,6,0,1,1,2,0,0,0,0,0,0,0,0,2.0151E+13
PTLQONE,7,0,2,0,2,0,0,0,0,0,0,0,0,2.0151E+13
PTLQO2,7,0,1,0,2,0,0,1,0,0,0,1,0,2.0151E+13
PTLQO,7,0,1,0,2,0,1,0,0,0,0,1,0,2.0151E+13
C6CO2OHCO3,7,0,1,1,1,0,0,1,0,0,0,1,0,2.0151E+13
PTLQOOH,7,0,1,0,2,0,0,0,0,0,0,1,1,2.0151E+13
PTLQOH,7,0,1,0,2,0,0,0,0,0,0,2,0,2.0151E+13
PTLQCO,7,0,1,0,3,0,0,0,0,0,0,1,0,2.0151E+13
TLFUO2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
TLFUO,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
TLFUOOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
TLFUOH,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
TLFUCO,5,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
C4OCCOHCO2,4,0,0,1,0,0,0,1,0,0,0,1,0,2.0151E+13
C4OCCOHCO,4,0,0,1,0,0,1,0,0,0,0,1,0,2.0151E+13
C4OCCOHNO3,4,0,0,1,0,0,0,0,1,0,0,1,0,2.0151E+13
C4OCCOHOOH,4,0,0,1,0,0,0,0,0,0,0,1,1,2.0151E+13
C4OCCOHCOH,4,0,0,1,0,0,0,0,0,0,0,2,0,2.0151E+13
CRESO2,7,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
NCRESO2,7,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
CRESO,7,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
CRESOOH,7,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
CRESOH,7,0,1,0,0,0,0,0,0,0,0,3,0,2.0151E+13
NCRESO,7,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NCRESOOH,7,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NCRESOH,7,0,1,0,0,0,0,0,1,0,0,2,0,2.0151E+13
C6CO2OHPAN,7,0,1,1,1,0,0,0,0,1,0,1,0,2.0151E+13
C6COOHCO3H,7,0,1,1,1,0,0,0,0,0,0,1,0,2.0151E+13
MXYBIPERO2,8,0,1,0,0,0,0,1,0,0,0,1,0,2.0151E+13
MXYEPOXMUC,8,0,1,1,1,0,0,0,0,0,0,0,0,2.0151E+13
MXYPERO2,8,0,2,0,0,0,0,1,0,0,0,1,0,2.0151E+13
MXYBIPERO,8,0,1,0,0,0,1,0,0,0,0,1,0,2.0151E+13
MXYFUONE,6,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXYBPER2OH,8,0,1,0,0,0,0,0,0,0,0,2,0,2.0151E+13
MXYOBPEROH,8,0,1,0,1,0,0,0,0,0,0,1,0,2.0151E+13
MXYPERO,8,0,2,0,0,0,1,0,0,0,0,1,0,2.0151E+13
MXY5O2OH,8,0,2,0,1,0,0,0,0,0,0,1,0,2.0151E+13
MXYPERNO3,8,0,2,0,0,0,0,0,1,0,0,1,0,2.0151E+13
MXYBIPENO3,8,0,1,0,0,0,0,0,1,0,0,1,0,2.0151E+13
MXYBPEROOH,8,0,1,0,0,0,0,0,0,0,0,1,1,2.0151E+13
MXYPEROOH,8,0,2,0,0,0,0,0,0,0,0,1,1,2.0151E+13
MXYPER2OH,8,0,2,0,0,0,0,0,0,0,0,2,0,2.0151E+13
MXYQONE,8,0,2,0,2,0,0,0,0,0,0,0,0,2.0151E+13
EPXMC4DIAL,5,0,0,2,0,0,0,0,0,0,0,0,0,2.0151E+13
C726CO5O2,7,0,1,0,2,0,0,1,0,0,0,0,0,2.0151E+13
MXYMUCO2,8,0,0,1,1,0,0,1,0,0,0,1,0,2.0151E+13
MXYMUCCO3,8,0,1,0,1,0,0,1,0,0,0,0,0,2.0151E+13
MXYMUCO,8,0,0,1,1,0,1,0,0,0,0,1,0,2.0151E+13
MXYMUCNO3,8,0,0,1,1,0,0,0,1,0,0,1,0,2.0151E+13
C3MDIALO2,4,0,0,2,0,0,0,1,0,0,0,0,0,2.0151E+13
MXYMUCOOH,8,0,0,1,1,0,0,0,0,0,0,1,1,2.0151E+13
MXYMUCOH,8,0,0,1,1,0,0,0,0,0,0,2,0,2.0151E+13
MXYMUCCO,8,0,0,1,2,0,0,0,0,0,0,1,0,2.0151E+13
C726CO5O,7,0,1,0,2,0,1,0,0,0,0,0,0,2.0151E+13
C7236CO,7,0,1,0,3,0,0,0,0,0,0,0,0,2.0151E+13
C726CO3OH,7,0,1,0,2,0,0,0,0,0,0,1,0,2.0151E+13
MXYMUCPAN,8,0,1,0,1,0,0,0,0,1,0,0,0,2.0151E+13
MXYMUCCO3H,8,0,1,0,1,0,0,0,0,0,0,0,0,2.0151E+13
MXYMUCCO2H,8,0,1,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C726CO5OOH,7,0,1,0,2,0,0,0,0,0,0,0,1,2.0151E+13
EPXMDLCO3,5,0,0,1,0,0,0,1,0,0,0,0,0,2.0151E+13
EPXMDLPAN,5,0,0,1,0,0,0,0,0,1,0,0,0,2.0151E+13
EPXMDLCO3H,5,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
EPXMDLCO2H,5,0,0,1,0,0,0,0,0,0,1,0,0,2.0151E+13
C3MDIALO,4,0,0,2,0,0,1,0,0,0,0,0,0,2.0151E+13
C3MDIALOOH,4,0,0,2,0,0,0,0,0,0,0,0,1,2.0151E+13
C3MDIALOH,4,0,0,2,0,0,0,0,0,0,0,1,0,2.0151E+13
MXYQO2,8,0,1,0,2,0,0,1,0,0,0,1,0,2.0151E+13
MXYQO,8,0,1,0,2,0,1,0,0,0,0,1,0,2.0151E+13
C7CO2OHCO3,8,0,1,0,2,0,0,1,0,0,0,1,0,2.0151E+13
MXYQOOH,8,0,1,0,2,0,0,0,0,0,0,1,1,2.0151E+13
MXYQOH,8,0,1,0,2,0,0,0,0,0,0,2,0,2.0151E+13
C5CO3OH,5,0,0,1,2,0,0,0,0,0,0,1,0,2.0151E+13
C7CO2OCO3H,8,0,1,0,2,0,0,0,0,0,0,1,0,2.0151E+13
C7CO2OHPAN,8,0,1,0,2,0,0,0,0,1,0,1,0,2.0151E+13
MXY1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXYOLO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
NMXYOLO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
MXYOLO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
MXYOLOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
MXYOLOH,8,0,1,0,0,0,0,0,0,0,0,3,0,2.0151E+13
NMXYOLO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NMXYOLOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NMXYOLOH,8,0,1,0,0,0,0,0,1,0,0,2,0,2.0151E+13
HOC6H4NO2,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
TOL1OHNO2,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXY1OHNO2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXYOHNO2O2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
TOLOHNO2O2,7,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
NIPHENO2,6,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
MXYOHNO2O,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
MXOHNO2OOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
MXYFUO2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
MXYFUO,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
C5COOHCO2,5,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C5COOHCO,5,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
MXYFUOH,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
MXYFUOOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
C5COOHCOOH,5,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C5COOHCOH,5,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
C5COOHNO3,5,0,0,0,1,0,0,0,1,0,0,1,0,2.0151E+13
NIPHENO,6,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
NIPHENOOH,6,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
NMALYO2,4,0,0,0,0,0,0,1,1,0,0,0,0,2.0151E+13
NMALYO,4,0,0,0,0,0,1,0,1,0,0,0,0,2.0151E+13
NMALYOOH,4,0,0,0,0,0,0,0,1,0,0,0,1,2.0151E+13
NBZFUO2,4,0,0,0,0,0,0,1,1,0,0,0,0,2.0151E+13
NBZFUO,4,0,0,0,0,0,1,0,1,0,0,0,0,2.0151E+13
NBZFUOOH,4,0,0,0,0,0,0,0,1,0,0,0,1,2.0151E+13
NBZQO2,6,0,1,0,2,0,0,1,1,0,0,0,0,2.0151E+13
NBZQO,6,0,1,0,2,0,1,0,1,0,0,0,0,2.0151E+13
NBZQOOH,6,0,1,0,2,0,0,0,1,0,0,0,1,2.0151E+13
C5CO14CO2,5,0,1,0,1,0,1,0,0,0,0,0,0,2.0151E+13
MC3CODBCO2,5,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
C3MCODBCO2,5,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
C4CONO3O2,4,0,0,1,0,0,0,1,1,0,0,0,0,2.0151E+13
C4CONO3O,4,0,0,1,0,0,1,0,1,0,0,0,0,2.0151E+13
C4CONO3OOH,4,0,0,1,0,0,0,0,1,0,0,0,1,2.0151E+13
C3CONO3O2,3,0,0,1,0,0,0,1,1,0,0,0,0,2.0151E+13
C3CONO3O,3,0,0,1,0,0,1,0,1,0,0,0,0,2.0151E+13
C3CONO3OOH,3,0,0,1,0,0,0,0,1,0,0,0,1,2.0151E+13
C6CO4DB,6,0,1,2,2,0,0,0,0,0,0,0,0,2.0151E+13
C4CO2DBCO3,5,0,1,1,1,0,0,1,0,0,0,0,0,2.0151E+13
C4CO2DBPAN,5,0,1,1,1,0,0,0,0,1,0,0,0,2.0151E+13
C4CO2DCO3H,5,0,1,1,1,0,0,0,0,0,0,0,0,2.0151E+13
TOLOHNO2O,7,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
TLOHNO2OOH,7,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
NMMALYO2,5,0,0,0,0,0,0,1,1,0,0,0,0,2.0151E+13
NMMALYO,5,0,0,0,0,0,1,0,1,0,0,0,0,2.0151E+13
NMMALYOOH,5,0,0,0,0,0,0,0,1,0,0,0,1,2.0151E+13
NTLFUO2,5,0,0,0,0,0,0,1,1,0,0,0,0,2.0151E+13
NTLFUO,5,0,0,0,0,0,1,0,1,0,0,0,0,2.0151E+13
NTLFUOOH,5,0,0,0,0,0,0,0,1,0,0,0,1,2.0151E+13
NPTLQO2,7,0,1,0,2,0,0,1,1,0,0,0,0,2.0151E+13
NPTLQO,7,0,1,0,2,0,1,0,1,0,0,0,0,2.0151E+13
NPTLQOOH,7,0,1,0,2,0,0,0,1,0,0,0,1,2.0151E+13
C7CO4DB,7,0,1,2,2,0,0,0,0,0,0,0,0,2.0151E+13
C5CO2DBCO3,6,0,1,1,1,0,0,1,0,0,0,0,0,2.0151E+13
C5CO2DBPAN,6,0,1,1,1,0,0,0,0,1,0,0,0,2.0151E+13
C5CO2DCO3H,6,0,1,1,1,0,0,0,0,0,0,0,0,2.0151E+13
C4MCODBCO2,6,0,1,0,1,0,1,0,0,0,0,0,0,2.0151E+13
NMXYQO2,8,0,1,0,2,0,0,1,1,0,0,0,0,2.0151E+13
NMXYQO,8,0,1,0,2,0,1,0,1,0,0,0,0,2.0151E+13
NMXYQOOH,8,0,1,0,2,0,0,0,1,0,0,0,1,2.0151E+13
C8CO4DB,8,0,1,1,3,0,0,0,0,0,0,0,0,2.0151E+13
NMXYFUO2,6,0,0,0,0,0,0,1,1,0,0,0,0,2.0151E+13
NMXYFUOOH,6,0,0,0,0,0,0,0,1,0,0,0,1,2.0151E+13
NMXYFUO,6,0,0,0,0,0,1,0,1,0,0,0,0,2.0151E+13
TL4OHNO2O2,7,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
TOL4OHNO2,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
TL4OHNO2O,7,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
TL4ONO2OOH,7,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
PXYBIPERO2,8,0,1,0,0,0,0,1,0,0,0,1,0,2.0151E+13
PXYEPOXMUC,8,0,1,1,1,0,0,0,0,0,0,0,0,2.0151E+13
PXYPERO2,8,0,2,0,0,0,0,1,0,0,0,1,0,2.0151E+13
PXYBIPENO3,8,0,1,0,0,0,0,0,1,0,0,1,0,2.0151E+13
PXYBIPERO,8,0,1,0,0,0,1,0,0,0,0,1,0,2.0151E+13
PXYBPER2OH,8,0,1,0,0,0,0,0,0,0,0,2,0,2.0151E+13
PXYBPEROOH,8,0,1,0,0,0,0,0,0,0,0,1,1,2.0151E+13
PXYFUONE,5,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PXYPERO,8,0,2,0,0,0,1,0,0,0,0,1,0,2.0151E+13
PXY5O2OH,8,0,2,0,1,0,0,0,0,0,0,1,0,2.0151E+13
PXYPER2OH,8,0,2,0,0,0,0,0,0,0,0,2,0,2.0151E+13
PXYPEROOH,8,0,2,0,0,0,0,0,0,0,0,1,1,2.0151E+13
PXYPERNO3,8,0,2,0,0,0,0,0,1,0,0,1,0,2.0151E+13
PXYQONE,8,0,2,0,2,0,0,0,0,0,0,0,0,2.0151E+13
C6M5CO2O2,7,0,1,1,1,0,0,1,0,0,0,0,0,2.0151E+13
PXYMUCO2,8,0,0,1,1,0,0,1,0,0,0,1,0,2.0151E+13
PXYMUCCO3,8,0,1,0,1,0,0,1,0,0,0,0,0,2.0151E+13
PXYMUCO,8,0,0,1,1,0,1,0,0,0,0,1,0,2.0151E+13
C4CO2O2,4,0,0,1,1,0,0,1,0,0,0,0,0,2.0151E+13
PXYMUCOOH,8,0,0,1,1,0,0,0,0,0,0,1,1,2.0151E+13
PXYMUCOH,8,0,0,1,1,0,0,0,0,0,0,2,0,2.0151E+13
PXYMUCCO,8,0,0,1,2,0,0,0,0,0,0,1,0,2.0151E+13
C4CO2O,4,0,0,1,1,0,1,0,0,0,0,0,0,2.0151E+13
C4CO2OOH,4,0,0,1,1,0,0,0,0,0,0,0,1,2.0151E+13
PXYMUCPAN,8,0,1,0,1,0,0,0,0,1,0,0,0,2.0151E+13
PXYMUCCO3H,8,0,1,0,1,0,0,0,0,0,0,0,0,2.0151E+13
PXYMUCCO2H,8,0,1,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C6M5CO2O,7,0,1,1,1,0,1,0,0,0,0,0,0,2.0151E+13
C6M5CO2OOH,7,0,1,1,1,0,0,0,0,0,0,0,1,2.0151E+13
C6M5CO2OH,7,0,1,1,1,0,0,0,0,0,0,1,0,2.0151E+13
PXYQO2,8,0,1,0,2,0,0,1,0,0,0,1,0,2.0151E+13
PXYQO,8,0,1,0,2,0,1,0,0,0,0,1,0,2.0151E+13
C6MOHCOCO3,8,0,1,0,2,0,0,1,0,0,0,1,0,2.0151E+13
PXYQOOH,8,0,1,0,2,0,0,0,0,0,0,1,1,2.0151E+13
PXYQOH,8,0,1,0,2,0,0,0,0,0,0,2,0,2.0151E+13
C6MOCOCO3H,8,0,1,0,2,0,0,0,0,0,0,1,0,2.0151E+13
C6MOHCOPAN,8,0,1,0,2,0,0,0,0,1,0,1,0,2.0151E+13
NPXYQO2,8,0,1,0,2,0,0,1,1,0,0,0,0,2.0151E+13
NPXYQO,8,0,1,0,2,0,1,0,1,0,0,0,0,2.0151E+13
NPXYQOOH,8,0,1,0,2,0,0,0,1,0,0,0,1,2.0151E+13
CO4DBC8,8,0,1,1,3,0,0,0,0,0,0,0,0,2.0151E+13
C5DBCO2CO3,6,0,1,1,1,0,0,1,0,0,0,0,0,2.0151E+13
C5DBCO2PAN,6,0,1,1,1,0,0,0,0,1,0,0,0,2.0151E+13
C5DCO2CO3H,6,0,1,1,1,0,0,0,0,0,0,0,0,2.0151E+13
PXY1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PXYOLO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
NPXYOLO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
PXYOLO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
PXYOLOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
NPXYOLO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NPXYOLOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NPXYOLOH,8,0,1,0,0,0,0,0,1,0,0,2,0,2.0151E+13
PXY1OHNO2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PXYOHNO2O2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
PXYOHNO2O,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
PXOHNO2OOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
PXYFUO2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
PXYFUO,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
PXYFUOOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
PXYFUOH,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
NPXYFUO2,5,0,0,0,0,0,0,1,1,0,0,0,0,2.0151E+13
C4CONO31O2,4,0,0,0,1,0,0,1,1,0,0,0,0,2.0151E+13
NPXYFUO,5,0,0,0,0,0,1,0,1,0,0,0,0,2.0151E+13
NPXYFUOOH,5,0,0,0,0,0,0,0,1,0,0,0,1,2.0151E+13
C4CONO31O,4,0,0,0,1,0,1,0,1,0,0,0,0,2.0151E+13
C4ONO3OOH,4,0,0,0,1,0,0,0,1,0,0,0,1,2.0151E+13
OXYBIPERO2,8,0,1,0,0,0,0,1,0,0,0,1,0,2.0151E+13
OXYBIPERO,8,0,1,0,0,0,1,0,0,0,0,1,0,2.0151E+13
OXYBIPENO3,8,0,1,0,0,0,0,0,1,0,0,1,0,2.0151E+13
OXYBPEROOH,8,0,1,0,0,0,0,0,0,0,0,1,1,2.0151E+13
OXYBPER2OH,8,0,1,0,0,0,0,0,0,0,0,2,0,2.0151E+13
OXYFUONE,6,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OXYPERO2,8,0,2,0,0,0,0,1,0,0,0,1,0,2.0151E+13
OXYPERO,8,0,2,0,0,0,1,0,0,0,0,1,0,2.0151E+13
OXY5O2OH,8,0,2,0,1,0,0,0,0,0,0,1,0,2.0151E+13
OXYPEROOH,8,0,2,0,0,0,0,0,0,0,0,1,1,2.0151E+13
OXYPER2OH,8,0,2,0,0,0,0,0,0,0,0,2,0,2.0151E+13
OXYQONE,8,0,2,0,2,0,0,0,0,0,0,0,0,2.0151E+13
OXYPERNO3,8,0,2,0,0,0,0,0,1,0,0,1,0,2.0151E+13
MC6CO2O2,7,0,1,1,1,0,0,1,0,0,0,0,0,2.0151E+13
EPXM2C4DAL,6,0,0,2,0,0,0,0,0,0,0,0,0,2.0151E+13
OXYMUCCO3,8,0,1,1,0,0,0,1,0,0,0,0,0,2.0151E+13
OXYMUCO2,8,0,0,2,0,0,0,1,0,0,0,1,0,2.0151E+13
C4MCO2O2,5,0,0,1,1,0,0,1,0,0,0,0,0,2.0151E+13
OXYMUCOH,8,0,0,2,0,0,0,0,0,0,0,2,0,2.0151E+13
OXYMUCCO,8,0,0,2,1,0,0,0,0,0,0,1,0,2.0151E+13
C4MCO2OOH,5,0,0,1,1,0,0,0,0,0,0,0,1,2.0151E+13
PXYMUCNO3,8,0,0,1,1,0,0,0,1,0,0,1,0,2.0151E+13
OXYMUCNO3,8,0,0,2,0,0,0,0,1,0,0,1,0,2.0151E+13
OXYMUCO,8,0,0,2,0,0,1,0,0,0,0,1,0,2.0151E+13
OXYMUCOOH,8,0,0,2,0,0,0,0,0,0,0,1,1,2.0151E+13
OXYEPOXMUC,8,0,1,2,0,0,0,0,0,0,0,0,0,2.0151E+13
OXYMUCPAN,8,0,1,1,0,0,0,0,0,1,0,0,0,2.0151E+13
