,name,smiles,inchi
4800,ACO2H,OC(=O)C=C,"InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)"
4801,MTBEANO3,O=N(=O)OCOC(C)(C)C,"InChI=1S/C5H11NO4/c1-5(2,3)9-4-10-6(7)8/h4H2,1-3H3"
4802,BUTDANO3,OCC=CCON(=O)=O,"InChI=1S/C4H7NO4/c6-3-1-2-4-9-5(7)8/h1-2,6H,3-4H2"
4803,NPROACET,CCCOC(=O)C,"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3"
4804,C137CO3H,OOC(=O)CCC(=C)C1CC(C)(C)C1CCC(=O)O,"InChI=1S/C14H22O5/c1-9(4-7-13(17)19-18)10-8-14(2,3)11(10)5-6-12(15)16/h10-11,18H,1,4-8H2,2-3H3,(H,15,16)"
4805,C6H5CH2CO3,[O]OC(=O)Cc1ccccc1,"InChI=1S/C8H7O3/c9-8(11-10)6-7-4-2-1-3-5-7/h1-5H,6H2"
4806,,,
4807,C6TRONOHO2,[O]OC(CC=O)C(=O)C(=O)CO,"InChI=1S/C6H7O6/c7-2-1-5(12-11)6(10)4(9)3-8/h2,5,8H,1,3H2"
4808,IPRCHOOA,[O-][O+]CC(C)C,"InChI=1S/C4H9O2/c1-4(2)3-6-5/h4H,3H2,1-2H3"
4809,C618CO2H,O=CCC(=O)C(C)(C)C(=O)O,"InChI=1S/C7H10O4/c1-7(2,6(10)11)5(9)3-4-8/h4H,3H2,1-2H3,(H,10,11)"
4810,C612O,[O]CC(=O)C(C)(C)CO,"InChI=1S/C6H11O3/c1-6(2,4-8)5(9)3-7/h8H,3-4H2,1-2H3"
4811,CO24C63O2,[O]OC(C(=O)C)C(=O)CC,"InChI=1S/C6H9O4/c1-3-5(8)6(10-9)4(2)7/h6H,3H2,1-2H3"
4812,NC4MDCO2H,O=CC(=C(C)C(=O)O)N(=O)=O,"InChI=1S/C5H5NO5/c1-3(5(8)9)4(2-7)6(10)11/h2H,1H3,(H,8,9)"
4813,C79OOH,OOCC(C)(O)C(=O)CC(=O)C,"InChI=1S/C7H12O5/c1-5(8)3-6(9)7(2,10)4-12-11/h10-11H,3-4H2,1-2H3"
4814,NDNT123LO,O=N(=O)OC1(C)C2(C)OOC1(N(=O)=O)C([O])(O)C(=C2C)N(=O)=O,"InChI=1S/C9H10N3O11/c1-4-5(10(15)16)8(13,14)9(11(17)18)7(3,21-12(19)20)6(4,2)22-23-9/h13H,1-3H3"
4815,BCCO,OCC1([O])CC\C=C(\C)/CCC2C1CC2(C)C,"InChI=1S/C15H25O2/c1-11-5-4-8-15(17,10-16)13-9-14(2,3)12(13)7-6-11/h5,12-13,16H,4,6-10H2,1-3H3/b11-5-"
4816,MC5CO2OHO2,O=CC(O)C(C)(O[O])C(=O)C,"InChI=1S/C6H9O5/c1-4(8)6(2,11-10)5(9)3-7/h3,5,9H,1-2H3"
4817,ETBECO2,[O]OCCOC(C)(C)C,"InChI=1S/C6H13O3/c1-6(2,3)8-4-5-9-7/h4-5H2,1-3H3"
4818,IPBFUOOH,OOC1C(=O)OC(C(C)C)C1O,"InChI=1S/C7H12O5/c1-3(2)5-4(8)6(12-10)7(9)11-5/h3-6,8,10H,1-2H3"
4819,C518CO2H,OCC(C(=C)C)C(=O)O,"InChI=1S/C6H10O3/c1-4(2)5(3-7)6(8)9/h5,7H,1,3H2,2H3,(H,8,9)"
4820,C2CL2OH2,OC(Cl)C(O)Cl,"InChI=1S/C2H4Cl2O2/c3-1(5)2(4)6/h1-2,5-6H"
4821,HM23C4O,OCC(C)C(C)C[O],"InChI=1S/C6H13O2/c1-5(3-7)6(2)4-8/h5-7H,3-4H2,1-2H3"
4822,ISOP34OOH,CC(=C)C(COO)O,"InChI=1S/C5H10O3/c1-4(2)5(6)3-8-7/h5-7H,1,3H2,2H3"
4823,NBUTDAOOH,OOC(C=C)CON(=O)=O,"InChI=1S/C4H7NO5/c1-2-4(10-8)3-9-5(6)7/h2,4,8H,1,3H2"
4824,HM2C43CHO,OCC(C)C(C)C=O,"InChI=1S/C6H12O2/c1-5(3-7)6(2)4-8/h3,5-6,8H,4H2,1-2H3"
4825,NOETLQO,CCC1=C(C)C(=O)C([O])C(ON(=O)=O)C1=O,"InChI=1S/C9H10NO6/c1-3-5-4(2)6(11)8(13)9(7(5)12)16-10(14)15/h8-9H,3H2,1-2H3"
4826,MACRO,CC([O])(CO)C=O,"InChI=1S/C4H7O3/c1-4(7,2-5)3-6/h2,6H,3H2,1H3"
4827,ACCOPROOH,CC(CC(=O)OC(=O)C)OO,"InChI=1S/C6H10O5/c1-4(11-9)3-6(8)10-5(2)7/h4,9H,3H2,1-2H3"
4828,C111OOH,CCCCCCC(OO)CC(=O)CC,"InChI=1S/C11H22O3/c1-3-5-6-7-8-11(14-13)9-10(12)4-2/h11,13H,3-9H2,1-2H3"
4829,PRONEMOXO,COC([O])C(=O)C,"InChI=1S/C4H7O3/c1-3(5)4(6)7-2/h4H,1-2H3"
4830,C23O3ECO2H,CCC(OC(=O)C(=O)C)C(=O)O,"InChI=1S/C7H10O5/c1-3-5(6(9)10)12-7(11)4(2)8/h5H,3H2,1-2H3,(H,9,10)"
4831,M3PECOOH,CCC(C)(CC)OO,"InChI=1S/C6H14O2/c1-4-6(3,5-2)8-7/h7H,4-5H2,1-3H3"
4832,C2CL2OHO,OC(Cl)C([O])Cl,"InChI=1S/C2H3Cl2O2/c3-1(5)2(4)6/h1-2,5H"
4833,ETBECOH,OCCOC(C)(C)C,"InChI=1S/C6H14O2/c1-6(2,3)8-5-4-7/h7H,4-5H2,1-3H3"
4834,C104OOH,CCCCC(=O)C(OO)CC(=O)CC,"InChI=1S/C10H18O4/c1-3-5-6-9(12)10(14-13)7-8(11)4-2/h10,13H,3-7H2,1-2H3"
4835,C97O,OCC1CC([O])(C(=O)C)C1(C)C,"InChI=1S/C9H15O3/c1-6(11)9(12)4-7(5-10)8(9,2)3/h7,10H,4-5H2,1-3H3"
4836,CO2C54CO3H,CC(CC(=O)C)C(=O)OO,"InChI=1S/C6H10O4/c1-4(3-5(2)7)6(8)10-9/h4,9H,3H2,1-2H3"
4837,NC728OOH,O=CCC(CO)C(C)(OO)CO[N+](=O)[O-],"InChI=1S/C7H13NO7/c1-7(15-13,5-14-8(11)12)6(4-10)2-3-9/h3,6,10,13H,2,4-5H2,1H3"
4838,C93O2,CCCC(O)C(O[O])CC(=O)CC,"InChI=1S/C9H17O4/c1-3-5-8(11)9(13-12)6-7(10)4-2/h8-9,11H,3-6H2,1-2H3"
4839,C235C6CO3H,OOC(=O)CC(=O)CC(=O)C(=O)C,"InChI=1S/C7H8O6/c1-4(8)6(10)2-5(9)3-7(11)13-12/h12H,2-3H2,1H3"
4840,HO1C4NO3,OCCCCON(=O)=O,"InChI=1S/C4H9NO4/c6-3-1-2-4-9-5(7)8/h6H,1-4H2"
4841,C5COCHOOOH,OOCC(=O)CCC=O,"InChI=1S/C5H8O4/c6-3-1-2-5(7)4-9-8/h3,8H,1-2,4H2"
4842,NEOPO2,[O]OCC(C)(C)C,"InChI=1S/C5H11O2/c1-5(2,3)4-7-6/h4H2,1-3H3"
4843,CH3SOO,CSO[O],InChI=1S/CH3O2S/c1-4-3-2/h1H3
4844,C719O2,[O]OC1(C)C(O)CC(=O)CC1O,"InChI=1S/C7H11O5/c1-7(12-11)5(9)2-4(8)3-6(7)10/h5-6,9-10H,2-3H2,1H3"
4845,C9DCO2,[O]OC1C2C(=O)CC(=O)C1C2(C)C,"InChI=1S/C9H11O4/c1-9(2)6-4(10)3-5(11)7(9)8(6)13-12/h6-8H,3H2,1-2H3"
4846,NPRACBOH,CCC(O)OC(=O)C,"InChI=1S/C5H10O3/c1-3-5(7)8-4(2)6/h5,7H,3H2,1-2H3"
4847,HO1C4O2,OCCCCO[O],"InChI=1S/C4H9O3/c5-3-1-2-4-7-6/h5H,1-4H2"
4848,EPXM2DCO2H,O=CC1(C)OC1(C)C(=O)O,"InChI=1S/C6H8O4/c1-5(3-7)6(2,10-5)4(8)9/h3H,1-2H3,(H,8,9)"
4849,C615PAN,O=CC(C(=O)OON(=O)=O)C(C)(C)C=O,"InChI=1S/C7H9NO7/c1-7(2,4-10)5(3-9)6(11)14-15-8(12)13/h3-5H,1-2H3"
4850,C1211O2,[O]OCCC(=O)C1CC(C)(C)C1CCC(=O)O,"InChI=1S/C12H19O5/c1-12(2)7-8(10(13)5-6-17-16)9(12)3-4-11(14)15/h8-9H,3-7H2,1-2H3,(H,14,15)"
4851,C830CO3,O=CCC1C(CC1(C)C)C(=O)O[O],"InChI=1S/C9H13O4/c1-9(2)5-6(8(11)13-12)7(9)3-4-10/h4,6-7H,3,5H2,1-2H3"
4852,C23O3ECO3,[O]OC(=O)C(CC)OC(=O)C(=O)C,"InChI=1S/C7H9O6/c1-3-5(7(10)13-11)12-6(9)4(2)8/h5H,3H2,1-2H3"
4853,C1211OH,OCCC(=O)C1CC(C)(C)C1CCC(=O)O,"InChI=1S/C12H20O4/c1-12(2)7-8(10(14)5-6-13)9(12)3-4-11(15)16/h8-9,13H,3-7H2,1-2H3,(H,15,16)"
4854,OXYBIPERO,OC1C2C=CC(C)([O])C1(C)OO2,"InChI=1S/C8H11O4/c1-7(10)4-3-5-6(9)8(7,2)12-11-5/h3-6,9H,1-2H3"
4855,C9DCOH,O=C1CC(=O)C2C(O)C1C2(C)C,"InChI=1S/C9H12O3/c1-9(2)6-4(10)3-5(11)7(9)8(6)12/h6-8,12H,3H2,1-2H3"
4856,C719OH,O=C1CC(O)C(C)(O)C(O)C1,"InChI=1S/C7H12O4/c1-7(11)5(9)2-4(8)3-6(7)10/h5-6,9-11H,2-3H2,1H3"
4857,C8236CO,CCC(=O)C=CC(=O)C(=O)C,"InChI=1S/C8H10O3/c1-3-7(10)4-5-8(11)6(2)9/h4-5H,3H2,1-2H3"
4858,BUT2CO3,CC(CC)C(=O)O[O],"InChI=1S/C5H9O3/c1-3-4(2)5(6)8-7/h4H,3H2,1-2H3"
4859,CH3SO2,C[S](=O)=O,"InChI=1S/CH4O2S/c1-4(2)3/h4H,1H3"
4860,CH3SO3,CS(=O)(=O)[O],"InChI=1S/CH3O3S/c1-5(2,3)4/h1H3"
4861,NEOPOH,OCC(C)(C)C,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3"
4862,C918CHO,O=CC1(O)CCC2CC1C2(C)C,"InChI=1S/C10H16O2/c1-9(2)7-3-4-10(12,6-11)8(9)5-7/h6-8,12H,3-5H2,1-2H3"
4863,MEMOXYCO3,COCC(=O)O[O],"InChI=1S/C3H5O4/c1-6-2-3(4)7-5/h2H2,1H3"
4864,C105OOH,CCCCC(=O)C(=O)C(OO)C(=O)CC,"InChI=1S/C10H16O5/c1-3-5-6-8(12)9(13)10(15-14)7(11)4-2/h10,14H,3-6H2,1-2H3"
4865,HO5CO8C10,CCCCC(O)CCC(=O)CC,"InChI=1S/C10H20O2/c1-3-5-6-10(12)8-7-9(11)4-2/h10,12H,3-8H2,1-2H3"
4866,C93OH,CCCC(O)C(O)CC(=O)CC,"InChI=1S/C9H18O3/c1-3-5-8(11)9(12)6-7(10)4-2/h8-9,11-12H,3-6H2,1-2H3"
4867,CY6DIONOH,OC1CC(=O)CC(=O)C1,"InChI=1S/C6H8O3/c7-4-1-5(8)3-6(9)2-4/h4,7H,1-3H2"
4868,C6CO4DB,O=CC(=O)C=CC(=O)C=O,InChI=1S/C6H4O4/c7-3-5(9)1-2-6(10)4-8/h1-4H
4869,MALANHY2OH,O=C1OC(=O)C(O)C1O,"InChI=1S/C4H4O5/c5-1-2(6)4(8)9-3(1)7/h1-2,5-6H"
4870,C55O2,[O]OCC(=O)C(C)(C)O,"InChI=1S/C5H9O4/c1-5(2,7)4(6)3-9-8/h7H,3H2,1-2H3"
4871,NOETOLO,CCC1=C(C)C2OOC(C2ON(=O)=O)C1(O)[O],"InChI=1S/C9H12NO7/c1-3-5-4(2)6-7(15-10(13)14)8(17-16-6)9(5,11)12/h6-8,11H,3H2,1-2H3"
4872,C1215CO,O=CCCC(=O)C(=O)CC(C)(C)C(=O)CCO,"InChI=1S/C12H18O5/c1-12(2,11(17)5-7-14)8-10(16)9(15)4-3-6-13/h6,14H,3-5,7-8H2,1-2H3"
4873,ACCOMEPAN,O=C(OON(=O)=O)CC(=O)OC(=O)C,"InChI=1S/C5H5NO8/c1-3(7)12-4(8)2-5(9)13-14-6(10)11/h2H2,1H3"
4874,C4ME22OH,CC(C)(O)C(C)(C)O,"InChI=1S/C6H14O2/c1-5(2,7)6(3,4)8/h7-8H,1-4H3"
4875,HO3C4NO3,CCC(O)CON(=O)=O,"InChI=1S/C4H9NO4/c1-2-4(6)3-9-5(7)8/h4,6H,2-3H2,1H3"
4876,CH3OCH2O2,COCO[O],"InChI=1S/C2H5O3/c1-4-2-5-3/h2H2,1H3"
4877,CY6TRIONO2,[O]OCC(=O)CC(=O)CC=O,"InChI=1S/C6H7O5/c7-2-1-5(8)3-6(9)4-11-10/h2H,1,3-4H2"
4878,CH3OCH2OH,COCO,"InChI=1S/C2H6O2/c1-4-2-3/h3H,2H2,1H3"
4879,C517CO3H,OCC(CC(=O)OO)C(=O)C,"InChI=1S/C6H10O5/c1-4(8)5(3-7)2-6(9)11-10/h5,7,10H,2-3H2,1H3"
4880,M33C4OH,CCC(C)(C)CO,"InChI=1S/C6H14O/c1-4-6(2,3)5-7/h7H,4-5H2,1-3H3"
4881,H3C25C5CHO,O=CC(=O)CC(O)C(=O)C,"InChI=1S/C6H8O4/c1-4(8)6(10)2-5(9)3-7/h3,6,10H,2H2,1H3"
4882,INB1HPPAN,OOC(C(=O)OON(=O)=O)C(C)(CO)ON(=O)=O,"InChI=1S/C5H8N2O11/c1-5(2-8,17-6(10)11)3(15-14)4(9)16-18-7(12)13/h3,8,14H,2H2,1H3"
4883,C47CO3H,O=CC(C(C(=O)OO)(O)C)O[N+](=O)[O-],"InChI=1S/C5H7NO8/c1-5(9,4(8)14-12)3(2-7)13-6(10)11/h2-3,9,12H,1H3"
4884,BCKBOOH,OOC1CCC(=O)C2CC(C)(C)C2CCC1(C)O,"InChI=1S/C14H24O4/c1-13(2)8-9-10(13)6-7-14(3,16)12(18-17)5-4-11(9)15/h9-10,12,16-17H,4-8H2,1-3H3"
4885,CY6DIONO2,[O]OC1CC(=O)CC(=O)C1,"InChI=1S/C6H7O4/c7-4-1-5(8)3-6(2-4)10-9/h6H,1-3H2"
4886,BOXCOEOL,CCCCOC(=O)C(C)O,"InChI=1S/C7H14O3/c1-3-4-5-10-7(9)6(2)8/h6,8H,3-5H2,1-2H3"
4887,MC6OTKETOH,O=C(OC(C)(O)C(=O)C)C(=O)C,"InChI=1S/C7H10O5/c1-4(8)6(10)12-7(3,11)5(2)9/h11H,1-3H3"
4888,PBZBPEROOH,CCCC12OOC(C(OO)C=C1)C2O,"InChI=1S/C9H14O5/c1-2-4-9-5-3-6(12-11)7(8(9)10)13-14-9/h3,5-8,10-11H,2,4H2,1H3"
4889,M23C43O2,[O]OC(C)(C)C(C)C,"InChI=1S/C6H13O2/c1-5(2)6(3,4)8-7/h5H,1-4H3"
4890,HSO3,,
4891,ME2BUOLO2,[O]OC(C)(C)C(C)O,"InChI=1S/C5H11O3/c1-4(6)5(2,3)8-7/h4,6H,1-3H3"
4892,DMKOHO2,[O]OC(C(=O)C)C(O)C(=O)C,"InChI=1S/C6H9O5/c1-3(7)5(9)6(11-10)4(2)8/h5-6,9H,1-2H3"
4893,NTM135LOOH,OOC1(O)C(=CC2(C)OOC1(C)C2ON(=O)=O)C,"InChI=1S/C9H13NO8/c1-5-4-7(2)6(15-10(12)13)8(3,18-17-7)9(5,11)16-14/h4,6,11,14H,1-3H3"
4894,ENCATECO,CCC12OOC(C(=C(O)C2([O])O)N(=O)=O)C1O,"InChI=1S/C8H10NO8/c1-2-7-6(11)4(16-17-7)3(9(14)15)5(10)8(7,12)13/h4,6,10-12H,2H2,1H3"
4895,DNEBNZOL,CCc1cc(cc(N(=O)=O)c1O)N(=O)=O,"InChI=1S/C8H8N2O5/c1-2-5-3-6(9(12)13)4-7(8(5)11)10(14)15/h3-4,11H,2H2,1H3"
4896,M23C43OH,CC(C)C(C)(C)O,"InChI=1S/C6H14O/c1-5(2)6(3,4)7/h5,7H,1-4H3"
4897,DEMPHSMS1O,CCc1cc(CC)c([O])c(C)c1,"InChI=1S/C11H15O/c1-4-9-6-8(3)11(12)10(5-2)7-9/h6-7H,4-5H2,1-3H3"
4898,C52NO31O2,CCCC(CO[O])ON(=O)=O,"InChI=1S/C5H10NO5/c1-2-3-5(4-10-9)11-6(7)8/h5H,2-4H2,1H3"
4899,MBOAO,OCC([O])C(C)(C)O,"InChI=1S/C5H11O3/c1-5(2,8)4(7)3-6/h4,6,8H,3H2,1-2H3"
4900,BPINAO,OCC1([O])CCC2CC1C2(C)C,"InChI=1S/C10H17O2/c1-9(2)7-3-4-10(12,6-11)8(9)5-7/h7-8,11H,3-6H2,1-2H3"
4901,MXCATEC1O2,[O]Oc1c(C)cc(C)cc1O,"InChI=1S/C8H9O3/c1-5-3-6(2)8(11-10)7(9)4-5/h3-4,9H,1-2H3"
4902,PBZMUCCO3H,CCCC(=O)C=CC1OC1C(=O)OO,"InChI=1S/C9H12O5/c1-2-3-6(10)4-5-7-8(13-7)9(11)14-12/h4-5,7-8,12H,2-3H2,1H3"
4903,,,
4904,C4NO3M2OOH,OOC(C)C(C)(C)ON(=O)=O,"InChI=1S/C5H11NO5/c1-4(10-9)5(2,3)11-6(7)8/h4,9H,1-3H3"
4905,,,
4906,NEOPOOH,OOCC(C)(C)C,"InChI=1S/C5H12O2/c1-5(2,3)4-7-6/h6H,4H2,1-3H3"
4907,MTBKO,[O]CC(C)(C)C(=O)C,"InChI=1S/C6H11O2/c1-5(8)6(2,3)4-7/h4H2,1-3H3"
4908,TM135MUOOH,OOC(C)(C(O)C(=O)C)C1OC1(C)C=O,"InChI=1S/C9H14O6/c1-5(11)6(12)9(3,15-13)7-8(2,4-10)14-7/h4,6-7,12-13H,1-3H3"
4909,C116CO3,O=CCC1C(CC1(C)C)C(=O)CCC(=O)O[O],"InChI=1S/C12H17O5/c1-12(2)7-8(9(12)5-6-13)10(14)3-4-11(15)17-16/h6,8-9H,3-5,7H2,1-2H3"
4910,C920O2,[O]OCC1CC(C(=O)CO)C1(C)C,"InChI=1S/C9H15O4/c1-9(2)6(5-13-12)3-7(9)8(11)4-10/h6-7,10H,3-5H2,1-2H3"
4911,C527O2,[O]OC(C(OO)(CO)C)C=O,"InChI=1S/C5H9O6/c1-5(3-7,11-9)4(2-6)10-8/h2,4,7,9H,3H2,1H3"
4912,C512NO3,O=CCC(=O)CCON(=O)=O,"InChI=1S/C5H7NO5/c7-3-1-5(8)2-4-11-6(9)10/h3H,1-2,4H2"
4913,C8OHO2CO3H,CCCC(=CC(=O)OO)C(=O)C(O)C=O,"InChI=1S/C9H12O6/c1-2-3-6(4-8(12)15-14)9(13)7(11)5-10/h4-5,7,11,14H,2-3H2,1H3"
4914,TM124NO2O2,[O]OC1(O)C=C(C)C2(C)OOC1(N(=O)=O)C2O,"InChI=1S/C8H10NO8/c1-4-3-7(11,15-14)8(9(12)13)5(10)6(4,2)16-17-8/h3,5,10-11H,1-2H3"
4915,PPRBQO2,CCCC(=CC(=O)CO[O])C(=O)CO,"InChI=1S/C9H13O5/c1-2-3-7(9(12)5-10)4-8(11)6-14-13/h4,10H,2-3,5-6H2,1H3"
4916,C5PAN19,OCC=C(C)C(=O)OON(=O)=O,"InChI=1S/C5H7NO6/c1-4(2-3-7)5(8)11-12-6(9)10/h2,7H,3H2,1H3"
4917,MTBEACHO13,O=COC(C)(C)C=O,"InChI=1S/C5H8O3/c1-5(2,3-6)8-4-7/h3-4H,1-2H3"
4918,C5PAN11,O=N(=O)OOC(=O)CC(C)(C)O,"InChI=1S/C5H9NO6/c1-5(2,8)3-4(7)11-12-6(9)10/h8H,3H2,1-2H3"
4919,C5PAN10,CC(O)CC(O)C(=O)OON(=O)=O,"InChI=1S/C5H9NO7/c1-3(7)2-4(8)5(9)12-13-6(10)11/h3-4,7-8H,2H2,1H3"
4920,C5PAN13,OCC(C)C(O)C(=O)OON(=O)=O,"InChI=1S/C5H9NO7/c1-3(2-7)4(8)5(9)12-13-6(10)11/h3-4,7-8H,2H2,1H3"
4921,C5PAN12,OCCC(C)(O)C(=O)OON(=O)=O,"InChI=1S/C5H9NO7/c1-5(9,2-3-7)4(8)12-13-6(10)11/h7,9H,2-3H2,1H3"
4922,C5PAN15,OCC(C)(C)C(=O)OON(=O)=O,"InChI=1S/C5H9NO6/c1-5(2,3-7)4(8)11-12-6(9)10/h7H,3H2,1-2H3"
4923,C5PAN14,O=N(=O)OOC(=O)C(C)C(C)O,"InChI=1S/C5H9NO6/c1-3(4(2)7)5(8)11-12-6(9)10/h3-4,7H,1-2H3"
4924,C5PAN17,OCC(=CC(=O)OON(=O)=O)C,"InChI=1S/C5H7NO6/c1-4(3-7)2-5(8)11-12-6(9)10/h2,7H,3H2,1H3"
4925,C5PAN16,CCC(=O)CC(=O)OON(=O)=O,"InChI=1S/C5H7NO6/c1-2-4(7)3-5(8)11-12-6(9)10/h2-3H2,1H3"
4926,C820O2,OCC(O[O])(CC(=O)C(=O)C)C(=O)C,"InChI=1S/C8H11O6/c1-5(10)7(12)3-8(4-9,14-13)6(2)11/h9H,3-4H2,1-2H3"
4927,PPRBQOH,CCCC(=CC(=O)CO)C(=O)CO,"InChI=1S/C9H14O4/c1-2-3-7(9(13)6-11)4-8(12)5-10/h4,10-11H,2-3,5-6H2,1H3"
4928,C7DCPAN,CCCC(=O)C=CC(=O)OON(=O)=O,"InChI=1S/C7H9NO6/c1-2-3-6(9)4-5-7(10)13-14-8(11)12/h4-5H,2-3H2,1H3"
4929,BOXPRONEAO,CCCC([O])OCC(=O)C,"InChI=1S/C7H13O3/c1-3-4-7(9)10-5-6(2)8/h7H,3-5H2,1-2H3"
4930,HO3C5CO3,CCC(O)CCC(=O)O[O],"InChI=1S/C6H11O4/c1-2-5(7)3-4-6(8)10-9/h5,7H,2-4H2,1H3"
4931,HO3C3PAN,CCC(O)C(=O)OON(=O)=O,"InChI=1S/C4H7NO6/c1-2-3(6)4(7)10-11-5(8)9/h3,6H,2H2,1H3"
4932,HO12CO3C4,CC(=O)C(O)CO,"InChI=1S/C4H8O3/c1-3(6)4(7)2-5/h4-5,7H,2H2,1H3"
4933,C3MNO3PAN,O=N(=O)OOC(=O)C(ON(=O)=O)C(C)C,"InChI=1S/C5H8N2O8/c1-3(2)4(13-6(9)10)5(8)14-15-7(11)12/h3-4H,1-2H3"
4934,CHOCL,ClC=O,InChI=1S/CHClO/c2-1-3/h1H
4935,C826CO3OOH,OOC(C=CC(=O)CC)C(=O)C,"InChI=1S/C8H12O4/c1-3-7(10)4-5-8(12-11)6(2)9/h4-5,8,11H,3H2,1-2H3"
4936,HEXCO,CCCC([O])CC,"InChI=1S/C6H13O/c1-3-5-6(7)4-2/h6H,3-5H2,1-2H3"
4937,H13CO2CO3,OCC(=O)C(O)C(=O)O[O],"InChI=1S/C4H5O6/c5-1-2(6)3(7)4(8)10-9/h3,5,7H,1H2"
4938,HO13M2C4,OCC(C)C(C)O,"InChI=1S/C5H12O2/c1-4(3-6)5(2)7/h4-7H,3H2,1-2H3"
4939,PHIC3NO3,O=N(=O)OC(C)(C)c1ccccc1,"InChI=1S/C9H11NO3/c1-9(2,13-10(11)12)8-6-4-3-5-7-8/h3-7H,1-2H3"
4940,EOX2ETA2OH,CCOC(O)CO,"InChI=1S/C4H10O3/c1-2-7-4(6)3-5/h4-6H,2-3H2,1H3"
4941,CHCL2O,[O]C(Cl)Cl,InChI=1S/CHCl2O/c2-1(3)4/h1H
4942,PMALNHYOOH,CCCC1(OO)C(=O)OC(=O)C1O,"InChI=1S/C7H10O6/c1-2-3-7(13-11)4(8)5(9)12-6(7)10/h4,8,11H,2-3H2,1H3"
4943,HEX2ONANO3,CCC(CC(=O)C)ON(=O)=O,"InChI=1S/C6H11NO4/c1-3-6(4-5(2)8)11-7(9)10/h6H,3-4H2,1-2H3"
4944,NPRACBNO3,CCC(OC(=O)C)ON(=O)=O,"InChI=1S/C5H9NO5/c1-3-5(10-4(2)7)11-6(8)9/h5H,3H2,1-2H3"
4945,C622CHO,CC(=C)C(CC=O)CO,"InChI=1S/C7H12O2/c1-6(2)7(5-9)3-4-8/h4,7,9H,1,3,5H2,2H3"
4946,BUTDBO2,OCC(O[O])C=C,"InChI=1S/C4H7O3/c1-2-4(3-5)7-6/h2,4-5H,1,3H2"
4947,C4ECO2O2,CCC(O[O])(C=O)C(=O)C,"InChI=1S/C6H9O4/c1-3-6(4-7,10-9)5(2)8/h4H,3H2,1-2H3"
4948,MPRBNO3CHO,O=CC(C)(C)ON(=O)=O,"InChI=1S/C4H7NO4/c1-4(2,3-6)9-5(7)8/h3H,1-2H3"
4949,C4OHCO3,CCCC(O)C(=O)O[O],"InChI=1S/C5H9O4/c1-2-3-4(6)5(7)9-8/h4,6H,2-3H2,1H3"
4950,BCKET,C/C1=C/CCC(=O)C2CC(C)(C)C2CC\1,"InChI=1S/C14H22O/c1-10-5-4-6-13(15)11-9-14(2,3)12(11)8-7-10/h5,11-12H,4,6-9H2,1-3H3/b10-5-"
4951,HPC52OOH,OOCC(C(C=O)O)(OO)C,"InChI=1S/C5H10O6/c1-5(11-9,3-10-8)4(7)2-6/h2,4,7-9H,3H2,1H3"
4952,C111O2,CCCCCCC(O[O])CC(=O)CC,"InChI=1S/C11H21O3/c1-3-5-6-7-8-11(14-13)9-10(12)4-2/h11H,3-9H2,1-2H3"
4953,BRETO2H,OC(=O)CBr,"InChI=1S/C2H3BrO2/c3-1-2(4)5/h1H2,(H,4,5)"
4954,DMMALANHY,O=C1OC(=O)C(=C1C)C,InChI=1S/C6H6O3/c1-3-4(2)6(8)9-5(3)7/h1-2H3
4955,KLIMONONIC,CC(=O)CCC(CC(=O)O)C(=O)C,"InChI=1S/C9H14O4/c1-6(10)3-4-8(7(2)11)5-9(12)13/h8H,3-5H2,1-2H3,(H,12,13)"
4956,MECOACETO2,CC(=O)OC(=O)CO[O],"InChI=1S/C4H5O5/c1-3(5)9-4(6)2-8-7/h2H2,1H3"
4957,IPGLOO,[O-][O+]CC(=O)C(C)C,"InChI=1S/C5H9O3/c1-4(2)5(6)3-8-7/h4H,3H2,1-2H3"
4958,HPC52PAN,OOCC(C(C(=O)OO[N+](=O)[O-])O)(OO)C,"InChI=1S/C5H9NO10/c1-5(15-12,2-13-11)3(7)4(8)14-16-6(9)10/h3,7,11-12H,2H2,1H3"
4959,C142NO3,OCCC(=C)C1(O[N+](=O)[O-])CC(C)(C)C1CCC(=O)C,"InChI=1S/C14H23NO5/c1-10(7-8-16)14(20-15(18)19)9-13(3,4)12(14)6-5-11(2)17/h12,16H,1,5-9H2,2-4H3"
4960,TBUACCO,O=CC(C)(C)OC(=O)C,"InChI=1S/C6H10O3/c1-5(8)9-6(2,3)4-7/h4H,1-3H3"
4961,CH2CL3O2,ClCC(Cl)(Cl)O[O],"InChI=1S/C2H2Cl3O2/c3-1-2(4,5)7-6/h1H2"
4962,MXYLO2,[O]OCc1cccc(C)c1,"InChI=1S/C8H9O2/c1-7-3-2-4-8(5-7)6-10-9/h2-5H,6H2,1H3"
4963,NIPBNZ1O,CC(C)c1cccc(N(=O)=O)c1[O],"InChI=1S/C9H10NO3/c1-6(2)7-4-3-5-8(9(7)11)10(12)13/h3-6H,1-2H3"
