,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1
C728O2,0.37627907359456414,0.39701393074014113,0.00017688858282135638,0.0014124293785310734,0.002675899242050785,1.492649300849453e-05,3.835636321586495e-06,0.00017301907839660153,0.001411631846414455,0.002266188281302664,1.4909638818384812e-05
C5124COO2,0.14710746779617198,0.3076909551556061,0.00028797944693486276,0.0011299435028248588,0.001568640525298376,1.0217064733087165e-05,2.791133389355699e-08,0.00027821238879358686,0.001129305477131564,0.0016041168484160224,1.0524450930624573e-05
HO1C6O2,0.3399148452892656,0.48109073415513587,0.00040125452886883065,0.0016949152542372883,0.01066640693190981,0.00042289069496793594,9.132854131255026e-06,0.0003908209029718417,0.001693958215697346,0.00946036423242,0.00042464564891292787
C5CO243OH,0.5655488524492904,0.6185349407931379,0.00022382969434673214,0.0019774011299435027,0.0025520903875058897,4.070861729589418e-06,5.899807472816021e-08,0.00021759419529987148,0.001976284584980237,0.0021730934475655524,8.451453020047007e-06
NLIMALO2,0.5618467371465417,0.1814696865257785,0.0001640556940656669,0.0014124293785310734,0.004763516082596261,2.7139078197262783e-06,3.2434187695121586e-08,0.0001572822757719001,0.001411631846414455,0.004182801362714272,2.7108434215245114e-06
HO1CO24C5,0.4131758652055903,0.5583666460547654,0.0005200981661574613,0.0022598870056497176,0.0026177740852006484,2.2988395649446122e-05,1.3498549268393455e-05,0.00047729207100718216,0.002258610954263128,0.0021410323954604155,2.958008557016452e-05
NLIMO2,0.6111240358820321,0.26949769103666765,0.00012694865678781634,0.0014124293785310734,0.01135127129325978,2.865567374358041e-05,1.4547595910543576e-09,0.00011795607862484593,0.001411631846414455,0.010986137377249676,2.8942240059217576e-05
NLMKAO2,0.4515445975783582,0.2879880777851243,0.00015735334673302925,0.0014124293785310734,0.0010132020093535524,1.1973122734086522e-06,7.244368398371214e-08,0.00015646757224811064,0.001411631846414455,0.0013419198444562742,1.7540751551040955e-06
C23O3CCHO,0.6339523032027544,0.6485879095223013,0.00021870892829266677,0.0005649717514124294,0.0019174802660799981,7.391407767842746e-05,1.0562930097983693e-06,0.0002134950890525942,0.000564652738565782,0.0016676249764995409,7.49468475362659e-05
CO25C7,0.5823671677561939,0.6601015675495747,0.00013264131081023995,0.0019774011299435027,0.011312227572830695,4.134718384171212e-05,1.368042346247997e-09,0.00012567352194743403,0.001976284584980237,0.010233333645883424,4.7838413321020786e-05
C925O2,0.16219930509369077,0.21959221708537202,0.0001917131292672887,0.0011299435028248588,0.001599641418433854,9.099573277905757e-06,4.965097974329051e-07,0.0001745037287816544,0.001129305477131564,0.0015007136964694928,9.169029219862319e-06
APINBO2,0.38261449931898295,0.42545424119119973,7.992444023886749e-05,0.0014124293785310734,0.006949635910112831,5.587457275907044e-07,7.399950097192808e-15,7.838570374487611e-05,0.001411631846414455,0.006168117087711448,5.581148220785758e-07
BU1ENO3O,0.0,0.0,0.00012477998061517464,0.0014124293785310734,0.004924543488873235,4.390145002498392e-06,1.1043923149519639e-13,0.0001305504365127792,0.001411631846414455,0.0041714698591451965,2.5513820437877754e-06
NORLIMO2,0.3370048886846335,0.3882999180930002,0.0002458937829872143,0.0011299435028248588,0.0031308573215178747,1.6922013464175618e-05,9.457237236002123e-07,0.0002873514321524402,0.001129305477131564,0.002892221401937668,1.6902906040094013e-05
C3DIOLO2,0.0,0.0,0.00023142603527608852,0.0011299435028248588,0.0009535056942640932,6.226023821724992e-06,4.054931615987464e-07,0.0002419604190429924,0.001129305477131564,0.000728689524670594,6.2189937317327025e-06
CY6TRIONO2,0.18045858758660185,0.28065703800936675,0.00021524809461071965,0.0011299435028248588,0.002741819502264938,1.3330076643949662e-05,9.21994613393992e-09,0.0001975821777782831,0.001129305477131564,0.0024240434940739587,1.5228561573858285e-05
NPHENO2,0.3741731829534327,0.1875896924344629,0.00012875156510674599,0.0014124293785310734,0.0018664850984395135,1.9156996374538436e-06,3.431639352940481e-09,0.0001222250403200822,0.001411631846414455,0.0016882076572119114,1.9135365328408313e-06
C122O2,0.31170450921112514,0.45833534943626686,0.00011820685948864409,0.0008474576271186442,0.000730397933439936,0.0,2.2076531481940986e-09,0.00011328736332652544,0.000846979107848673,0.0006233145846468235,0.0
H13C43CHO,0.0,0.0,0.0002802798797515649,0.0014124293785310734,0.0036263508100302334,1.2212585188768253e-05,3.253515897525497e-09,0.0002727628183037476,0.001411631846414455,0.0030647341478324225,1.2198795396860302e-05
NSTYRENO2,0.5495979730888167,0.24513449152645853,0.00013353329380915054,0.0008474576271186442,0.0013102248453396494,9.578498187269218e-07,1.2228164838633929e-14,0.0001342407197175519,0.000846979107848673,0.0013321830290087598,9.567682664204157e-07
HO2C5O2,0.34261417944804984,0.4225823894285946,0.0001816481350163781,0.0016949152542372883,0.007889629163420828,2.6500511651444835e-05,4.90116296554925e-09,0.00017681307782303215,0.001693958215697346,0.007133072699400278,2.7347626281850217e-05
LMKBO2,0.22714524495695898,0.39886625961359995,0.00010054332749796067,0.0016949152542372883,0.004771395293989228,3.6717576384532e-06,2.8936187983638787e-09,0.00010019325217059275,0.001693958215697346,0.004496503661556128,3.667611687944927e-06
C822O2,0.3518270790258234,0.24217126258205252,6.722810500006539e-05,0.0014124293785310734,0.015537429886613352,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.001411631846414455,0.014292239411152312,0.0
MEKCOH,0.4644390898657707,0.5710041288460125,0.0008912572999397692,0.0019774011299435027,0.0038666024513675794,1.3330076643949662e-05,0.00016693100180244076,0.0008462796382405588,0.001976284584980237,0.003385715876014648,0.00012262579947954996
CO235C6O2,0.328899075565259,0.38166365458281715,0.00037867309708870567,0.0011299435028248588,0.001476832017936073,9.498677369041974e-06,6.858573785294168e-06,0.0003701107677250052,0.001129305477131564,0.001344623242444473,9.48795197533579e-06
C731O2,0.2752341828282486,0.24805666853195618,6.722810500006539e-05,0.0014124293785310734,0.00694094130968074,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.001411631846414455,0.006156055141454387,0.0
C623O2,0.32490288484044993,0.37173754079321747,0.0002415621329434785,0.0014124293785310734,0.0028145278859698004,2.9453881925852843e-05,1.1469463024191862e-05,0.00024394342337776906,0.001411631846414455,0.0022762147244053464,1.8019135684251162e-05
HO2M2C4O2,0.0,0.0,0.00011967961000424836,0.0016949152542372883,0.006559848123197387,4.070861729589418e-06,9.991153166360537e-15,0.0001177742019664603,0.001693958215697346,0.005705210090139587,4.066265132286767e-06
IBUTALBO2,0.2939838531545573,0.3491539377510193,0.00022469589484111884,0.0016949152542372883,0.0050863910308686444,3.48816975653054e-05,1.0529559511610098e-07,0.00021898368223681258,0.001693958215697346,0.004156811063184687,3.41247348356615e-05
LIMALO2,0.4734654535154929,0.4350222671516675,0.00010911125018041716,0.0014124293785310734,0.004914718178586926,3.512116001998713e-06,6.951402322566723e-09,0.000105158826772117,0.001411631846414455,0.0044743192830015025,3.508150310208191e-06
C8CO3OHO2,0.0,0.08518266493418783,0.0001586432726232714,0.0008474576271186442,0.003601222463671943,2.8735494561807652e-06,3.7437971660903434e-08,0.00016687994673894195,0.000846979107848673,0.003115891541548334,3.1892275547347194e-06
HEXCO2,0.3429184679781847,0.40039796674034206,8.525628558724862e-05,0.0016949152542372883,0.016405990749388373,1.1334556188268574e-05,6.0249092824449936e-15,8.344252048852726e-05,0.001693958215697346,0.01501140147303065,1.3633947796490925e-05
IBUTDIAL,0.5292958931570545,0.526829320611397,0.0003327973942310742,0.0016949152542372883,0.0034292431467009394,1.9556100465674653e-05,3.6642001256605413e-07,0.00032635010245391595,0.001693958215697346,0.0029356435107733064,1.9534018772750156e-05
C516O2,0.3305548049299973,0.30219064658749445,0.00011271007206316728,0.0008474576271186442,0.0020322424376982315,0.0,2.534775978542085e-10,0.000109062796022568,0.000846979107848673,0.0017491111130137232,0.0
C3NO3COO2,0.0,0.0,0.00015275391038737773,0.0011299435028248588,0.0013625241935817053,1.5964163645448696e-06,3.3254812486103336e-08,0.00014712320271861938,0.001129305477131564,0.0012808719594044637,1.5946137773673597e-06
C525O2,0.004828265499085243,0.08635727611481525,0.00024141464636749513,0.0011299435028248588,0.0007164045630611015,2.0753412739083306e-06,5.680879099300957e-08,0.00023684874313775848,0.001129305477131564,0.0007574721101197611,2.0729979105775673e-06
C4CO2OOH,0.395195799193973,0.3871843242469504,0.00015373992444451715,0.0016949152542372883,0.0039048882960642174,1.0935452097132357e-05,1.7664009663290952e-10,0.00015063786632384145,0.001693958215697346,0.003204075134397252,1.1401488508176622e-05
C7ADCO2,0.15987846962295227,0.22744050794770015,0.0001283855899322928,0.0014124293785310734,0.0018499574660038795,1.676237182772113e-06,2.2652079556220936e-09,0.00013052599296786458,0.001411631846414455,0.0016301194184390492,1.5946137773673597e-06
LIMAO2,0.40173614711436734,0.40084716219001826,0.0001619188265393573,0.0014124293785310734,0.01526290222559808,3.152922319976117e-05,4.4053780429624765e-09,0.00016072041788216246,0.001411631846414455,0.0142676855347379,3.181254485847882e-05
C112O2,0.2893413841781068,0.44104021025917733,0.00011834149593982395,0.0008474576271186442,0.010017160457472305,0.0,1.7584885524311274e-09,0.00011333303971519779,0.000846979107848673,0.009005481885083023,0.0
C42CHO,0.0,0.0384112790127449,0.00018365273777150298,0.0008474576271186442,0.0033411675823877707,1.2691510098131714e-05,9.491617361358948e-09,0.00017936494457440047,0.000846979107848673,0.0026982902916090207,1.2677179530070508e-05
HO3C6O2,0.3069405265347377,0.38613248729139343,0.0001758799930423834,0.0016949152542372883,0.01028952918514817,2.705925737903554e-05,6.341722996732893e-09,0.00017275275692660871,0.001693958215697346,0.009179610212471195,2.7347626281850217e-05
LIMBO2,0.38244891046937163,0.3820609912985734,7.738285550876928e-05,0.0014124293785310734,0.01489891801407047,5.587457275907044e-07,4.7877668341915255e-15,7.844511930680442e-05,0.001411631846414455,0.013944650512760004,5.581148220785758e-07
C510O2,0.3425402811664871,0.19439476329257108,9.034790218674642e-05,0.0011299435028248588,0.0026467089086427142,1.1973122734086522e-06,3.669006472004596e-12,8.9720779258773e-05,0.001129305477131564,0.0022244112482078357,1.1959603330255197e-06
C43NO34O,0.0,0.0,0.00016277592155184285,0.0005649717514124294,0.0,0.0,4.3567328051770813e-14,0.00016245541841826904,0.001129305477131564,0.003214216484640743,6.2189937317327025e-06
C108O2,0.475208055823059,0.3377064486812314,0.0003327217620216508,0.0016949152542372883,0.0053351878229207245,2.522337855980894e-05,1.4755150866960558e-07,0.00032732036707102817,0.001693958215697346,0.005201009811389,2.647058870429817e-05
C7CO3OHO2,0.026628605988598952,0.12106608816134305,0.0002465454908223543,0.0011299435028248588,0.0008715949408871395,1.4367747280903826e-06,9.105190376424234e-08,0.0002308006062819446,0.001129305477131564,0.000815508403421653,1.4351523996306237e-06
C7CO4EDB,0.45715352677508764,0.2745021974380868,0.00032962509473458666,0.0014124293785310734,0.005670292308534525,2.043412946617433e-05,6.289165056519974e-09,0.0003137461447064571,0.001411631846414455,0.004952650584333109,2.0411056350302203e-05
HO3CO6C8,0.6012147043373738,0.6231068963226001,0.0004492326881142032,0.0019774011299435027,0.00667493241811092,5.347994821225313e-05,2.648003694908022e-10,0.00044818266346782374,0.001976284584980237,0.005990180713407248,5.341956154180655e-05
HOIBUTCHO,0.42731738675441167,0.4879291874423763,0.00023519696355551553,0.0014124293785310734,0.00797842587579502,3.0810835835715986e-05,9.231379762896195e-09,0.0002309674062621451,0.001411631846414455,0.007271786332086011,3.093550728092678e-05
C102O2,0.2644595136877075,0.4217339024550411,0.0003014010060902995,0.0011299435028248588,0.0007590688159166073,4.789249093634609e-07,4.332033819312452e-09,0.00029447008745740733,0.001129305477131564,0.0006401553664361985,4.783841332102078e-07
HEX3ONE,0.5744362178484057,0.6258943384138098,0.0002634443330761829,0.002824858757062147,0.01534039901653884,6.321808803597684e-05,5.971008323104433e-12,0.0002628624328928013,0.00282326369282891,0.014276813335239332,6.513997280545665e-05
LIMCO2,0.39876681976001843,0.39785457139780817,0.00012030491089695276,0.0016949152542372883,0.009039502060800425,4.948890730089095e-06,7.827078762652225e-10,0.0001187731532379102,0.001693958215697346,0.00795737784873641,4.943302709838815e-06
STYRENO2,0.398552517835004,0.4358831551097973,0.0001322734691558797,0.0011299435028248588,0.0014879418190749377,1.5964163645448696e-07,6.097068731897849e-09,0.00012585189938160016,0.001129305477131564,0.0015845795745785252,1.5946137773673596e-07
MACRNB,0.442894586646742,0.4570990578359528,0.00018312879568468775,0.0011299435028248588,0.001415179786232736,5.108532366543583e-06,1.407296676028748e-09,0.00019099208645738218,0.001129305477131564,0.0012156075866713461,4.783841332102079e-06
CO2HOC61O2,0.3023770160897845,0.38038169673608335,0.0003201015196349084,0.0011299435028248588,0.0035210857189219708,1.787986328290254e-05,1.5905796578639058e-07,0.0003187688633525484,0.001129305477131564,0.0028063413322607323,1.7142098106699115e-05
APINCO2,0.3363355989332556,0.37845433058170586,0.0001260852536303007,0.0014124293785310734,0.0036264904117189077,4.150682547816661e-06,5.7962924881787305e-09,0.00012815127936147082,0.001411631846414455,0.003258347171866032,4.145995821155135e-06
HO13C3CHO,0.3811630569554157,0.5052156328040859,0.0004061366865918921,0.0014124293785310734,0.0019377507201372593,1.532559709963075e-05,8.423626017055055e-07,0.00041247305545552934,0.001411631846414455,0.0016454489645967183,1.530829226272665e-05
C81O2,0.17411072931194238,0.34755153258210364,0.00011629772689551099,0.0008474576271186442,0.007363565569925447,0.0,9.132670096699516e-10,0.00011758483138413667,0.000846979107848673,0.006455929082095507,0.0
CO2N3CHO,0.4844725927114154,0.5900587696974887,0.0003291853401419427,0.0014124293785310734,0.003821065692118302,4.134718384171212e-05,9.372945856879125e-08,0.00032121140405228974,0.001411631846414455,0.0033809333404418327,4.576541541044322e-05
C810O2,0.32779379186631175,0.26498287471308235,0.000384648690235852,0.0011299435028248588,0.004259809330843814,2.961352356230733e-05,2.299975230085197e-06,0.00038111848462953226,0.001129305477131564,0.003624801896722152,2.958008557016452e-05
C89O2,0.33372852609234654,0.26818466889433956,0.00027222867543816185,0.0011299435028248588,0.0034192694081845517,1.2452047643449983e-05,3.126537067510344e-06,0.0002691802584317341,0.001129305477131564,0.002975343186847132,1.2437987463465405e-05
HOACETETO2,0.0,0.0,0.00014096650826275157,0.0008474576271186442,0.0027629044784698072,4.230503366043904e-06,9.742082523781823e-09,0.000141864206306849,0.000846979107848673,0.002267671852531029,2.7108434215245114e-06
HOBUT2CHO,0.6005921047105663,0.6090499309825504,0.00022348789488794312,0.0008474576271186442,0.0050245773034267895,1.7081655100630106e-05,8.645856605872945e-09,0.0002176064994219862,0.000846979107848673,0.004280488737430784,1.6344791218015437e-05
LMKAO2,0.24742077408444582,0.41739812497449497,0.00014355457686067425,0.0016949152542372883,0.00474285034866292,2.8735494561807652e-06,5.6592102144825734e-08,0.0001431417028982974,0.001693958215697346,0.004442455212969878,2.3121899771826716e-06
C811O2,0.34032819737429365,0.3072921307688591,0.00028136911067457254,0.0022598870056497176,0.003241280621578895,2.93740611076256e-05,5.165560904426421e-06,0.0002768145539135259,0.002258610954263128,0.0030081104038995293,2.9340893503559417e-05
HMACRO2,0.0987990722536964,0.28462243760425693,9.525417577605348e-05,0.0008474576271186442,0.0012381379537545764,0.0,1.7823909183328721e-09,9.691753193132705e-05,0.000846979107848673,0.0011231893636916297,0.0
TMB1FUO2,0.25414897446428947,0.365816829364216,0.0001384922437461741,0.0014124293785310734,0.0022862283189032055,3.192832729089739e-06,3.030705611851965e-08,0.00013233544305172993,0.001411631846414455,0.0018712261236830644,3.1892275547347194e-06
C4CHOBO2,0.31067032933066135,0.3769372862929218,9.352526926138994e-05,0.0014124293785310734,0.0052071938597183605,1.1973122734086522e-06,1.2498131301363691e-09,9.073336296250306e-05,0.001411631846414455,0.004520470467368698,1.2756910218938877e-06
HOC3H6CHO,0.6419139685806963,0.6689310501403191,0.0004286019864324179,0.0016949152542372883,0.0031994760372943084,4.4540016570801863e-05,0.00010573317869193267,0.00041427092373890156,0.001693958215697346,0.0027370477711078545,4.4489724388549335e-05
NCRES1O2,0.3880188759548324,0.345051072934467,0.0009918293509133458,0.0011299435028248588,0.0013079181009109091,4.150682547816661e-06,8.369597954329337e-06,0.000965704535273724,0.001129305477131564,0.001373053183628151,4.145995821155135e-06
MXY1O2,0.2989570598519467,0.2972327945132056,0.0006829681707457395,0.0011299435028248588,0.0008449362136236198,3.192832729089739e-07,2.456820927089291e-07,0.0006749832172553475,0.001129305477131564,0.0006697008763785992,3.189227554734719e-07
NEBNZ1O2,0.33421078132158843,0.25096933523337767,0.00027569800699313546,0.0008474576271186442,0.0012379889323603805,5.587457275907044e-07,1.29426896555682e-07,0.0002571526658146043,0.000846979107848673,0.0014211003184171353,5.581148220785758e-07
METLPOXMUC,0.5474930297463771,0.5505471571690791,6.722810500006539e-05,0.0016949152542372883,0.011742540652955515,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.001693958215697346,0.009982610520870334,0.0
DMPHO2,0.21162069894468283,0.30770028408035344,0.0005391342507342224,0.0016949152542372883,0.0008349199955003854,1.5964163645448696e-06,1.0202472188371918e-07,0.0005490722923248428,0.001693958215697346,0.0006916059912879936,1.5946137773673597e-06
NMETOL1O2,0.3054550768662022,0.2267992653220986,0.00011853131271581381,0.0008474576271186442,0.0027668894273143625,0.0,3.5475152479555064e-09,0.0001348825120873854,0.000846979107848673,0.0025615864587112706,0.0
NMXYOL1O2,0.354000386536546,0.27556985440747156,0.0003872556950291548,0.0011299435028248588,0.0018182532724747753,1.8358788192266e-06,4.047113679509442e-09,0.0003553869437749823,0.001129305477131564,0.0015757416080052244,1.8338058439724635e-06
HO1CO3CHO,0.4555022527518665,0.4760716015254249,0.00023579150048213756,0.0014124293785310734,0.0018688825300334803,4.8291595027482306e-05,1.0531239955148605e-05,0.0002352756038112864,0.001411631846414455,0.0015896330364867245,1.3554217107622557e-06
NOETOL1O2,0.27263797027667797,0.1939110303715978,0.00011939054477705242,0.0008474576271186442,0.0026265108344377163,0.0,1.1391120202417283e-09,0.00011954480099217696,0.000846979107848673,0.0024511072660406245,0.0
C622O2,0.33979638566384873,0.36757525876582425,0.0006498908341717582,0.0019774011299435027,0.012088701887068249,0.0001224451351605915,1.7996080051518957e-05,0.0006297231548036219,0.001976284584980237,0.011441436630832925,0.0004395552877313127
NOXYOL1O2,0.34360242034500477,0.27659409201710594,0.00025013394155996626,0.0008474576271186442,0.0010246740719790537,0.0,6.70671831059816e-09,0.00023720060866920842,0.000846979107848673,0.0009409221629237005,0.0
MXYBIPERO2,0.37093098993519896,0.42194936263836985,6.722810500006539e-05,0.0011299435028248588,0.012312756007116529,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.001129305477131564,0.011745795007029035,0.0
MXYBIPERO,0.0,0.0014941206631123407,0.00012116024685017904,0.0025423728813559325,0.015234027065989955,1.7480759191766323e-05,7.933052154670274e-14,0.00011725602554925218,0.002540937323546019,0.014451639105589746,1.8098866373119532e-05
INB1NO3,0.5293425094680014,0.6014466703353597,8.49537253716442e-05,0.0008474576271186442,0.004905468426136901,9.658319005496462e-06,3.91220007614021e-08,8.288417780042544e-05,0.000846979107848673,0.004314778639519732,9.647413353072525e-06
NPBNZ1O2,0.2715669011904681,0.18843509284925217,0.0004993526608496186,0.0011299435028248588,0.0009229078204176291,8.780290004996782e-07,4.908205733148889e-06,0.00048802711320632835,0.001129305477131564,0.001100641457728572,8.770375775520478e-07
MXYEPOXMUC,0.5985205912327725,0.5996088358104952,8.647254639650871e-05,0.0014124293785310734,0.009167596602019622,6.704948731088452e-06,4.9223314561888814e-15,8.492650156530782e-05,0.001411631846414455,0.00830977044401634,6.777108553811279e-06
NPETOL1O2,0.28399790046052875,0.2054226061449113,0.00039597148969077627,0.0011299435028248588,0.0026719068570370662,5.587457275907044e-07,5.3534387105946555e-06,0.0003883001007668393,0.001129305477131564,0.0023806770120629473,5.581148220785758e-07
NPHEN1O2,0.3738830862984998,0.3401358555749792,0.00012102033654235615,0.0008474576271186442,0.000761067975483988,0.0,1.1917258170635475e-08,0.0001356710445677067,0.000846979107848673,0.0007996022320444394,0.0
NPXYOL1O2,0.32976222323295695,0.2508225002805016,0.000989221277961486,0.0011299435028248588,0.0005825816421921112,5.587457275907044e-07,0.0003030358511472923,0.0009839337769132373,0.001129305477131564,0.00059124387723317,5.581148220785758e-07
NT123L1O2,0.24166915348396592,0.1612559027035931,0.00028950251226137185,0.0011299435028248588,0.0014433155533767298,1.5964163645448696e-07,3.4736182927119265e-06,0.0002882544508438378,0.001129305477131564,0.001429769835650317,1.5946137773673596e-07
NT124L1O2,0.27561980611584014,0.19563004020353728,0.0006975061110211998,0.0011299435028248588,0.0007660664948915232,1.5964163645448696e-07,1.9349373437667617e-06,0.0006767932209225947,0.001129305477131564,0.0008238583215271199,1.5946137773673596e-07
CATEC1O2,0.1912517404996518,0.3431040834156246,0.00017567465795514817,0.0008474576271186442,0.0015847744037673307,7.982081822724348e-08,3.451735876325259e-08,0.00016908147884500414,0.000846979107848673,0.0013784206784424274,7.973068886836798e-08
OET1O2,0.2185097751675445,0.21727216024399526,0.00021974462007941573,0.0008474576271186442,0.0022311319413015583,0.0,8.804625888275973e-10,0.0002315614377513459,0.000846979107848673,0.0021133639921303658,0.0
MC3CODBCO2,0.0,0.0,0.0002836788067902249,0.0014124293785310734,0.0030542156580115657,6.329790885420408e-05,1.2433155307431512e-06,0.00028642074443860756,0.001411631846414455,0.0028010200331134672,6.87278538045332e-05
C517O2,0.3533152854216391,0.43805757900884307,0.001014134327807621,0.0019774011299435027,0.002845337337757059,0.00020689556084501511,9.39012510004835e-05,0.0009965604167218648,0.001976284584980237,0.0023551047856797368,0.00020363217936981181
OETLBIPRO2,0.2945831291575436,0.34953890072571353,0.0001282800479428238,0.0014124293785310734,0.013465821364678839,7.902261004497105e-06,3.0642240043391476e-10,0.00013406574410623735,0.001411631846414455,0.013618283816656127,8.29199164231027e-06
OTCATEC1O2,0.042624310738575824,0.2844929818186894,0.00027377993539135436,0.0011299435028248588,0.0025664008214567996,3.192832729089739e-07,1.3498159938748032e-05,0.0002674987842488582,0.001129305477131564,0.002597448850963164,3.189227554734719e-07
OXCATEC1O2,0.11071692464089748,0.35308799214858394,0.0002501368157754475,0.0011299435028248588,0.001433898528867157,2.3946245468173045e-07,7.819087411364535e-07,0.0002703132358000229,0.001129305477131564,0.0014424154708446674,2.391920666051039e-07
OXYBIPERO2,0.36360961695261057,0.4178041005579966,6.722810500006539e-05,0.0011299435028248588,0.012230464518172356,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.001129305477131564,0.012618165156944729,0.0
PBENZO2,0.2151711298248145,0.21282536098937044,0.0002654305207891744,0.0011299435028248588,0.0012300166932964584,1.5964163645448696e-07,2.7461802658923793e-07,0.00027257910013170827,0.001129305477131564,0.0010771450790128328,1.5946137773673596e-07
MXYL1O2,0.24589272750417313,0.3453043645678513,0.0006108564511853264,0.0019774011299435027,0.0013870835478212388,1.10152729153596e-05,2.9844239363643707e-07,0.0006146852364607884,0.001976284584980237,0.001399223144313062,1.1002835063834781e-05
CHOC2H4O2,0.20354162756763175,0.2598939064193777,0.0004209410777610217,0.0016949152542372883,0.0020084346831904503,3.6717576384532e-06,3.6570888932465433e-06,0.0004148880123578856,0.001693958215697346,0.0016051740767340024,3.667611687944927e-06
EBENZO2,0.27783772701655624,0.27516655594659367,0.00025479289677180736,0.0008474576271186442,0.0013631591500482855,0.0,8.013411599478261e-10,0.00024932966500035254,0.000846979107848673,0.0012326879438777447,0.0
MTCATEC1O2,0.049487672611058804,0.2980413089198598,0.0002221610022856058,0.0008474576271186442,0.0025245584382550886,0.0,1.938099930026186e-09,0.00022236140972170477,0.000846979107848673,0.0022772822063944612,0.0
PCATEC1O2,0.04838681061865936,0.28010085880241664,0.0002358277736124889,0.0008474576271186442,0.0013918678689506696,0.0,3.918443750435375e-09,0.00023046103930283762,0.000846979107848673,0.0012439916547252175,0.0
C5CO14CO2,0.0,0.01659333696716918,0.0006109059579518598,0.0011299435028248588,0.001732387628404026,2.3148037285900608e-06,3.3720219711199735e-07,0.000595958719517271,0.001129305477131564,0.0013483664108321608,2.3121899771826716e-06
MET1O2,0.24909728140529924,0.249076962080686,9.717554895261613e-05,0.0005649717514124294,0.0023194684894360783,0.0,5.4312848046635036e-15,9.726877578837913e-05,0.000564652738565782,0.002022926908024664,0.0
PET1O2,0.2293540175311469,0.2285053885544058,0.0002529402541716784,0.0011299435028248588,0.0023933968817908204,2.3946245468173045e-07,7.364031794441762e-07,0.0002457843708172998,0.001129305477131564,0.0021749391880316812,2.391920666051039e-07
PHCOETO2,0.1637027310056661,0.2728055656600526,0.0002018827366584324,0.0011299435028248588,0.00483411252403864,3.9112200931349305e-06,8.94916278179835e-12,0.00020839476653515527,0.001129305477131564,0.004416199100578099,1.3474486418754188e-05
PHCOCOCO2,0.0,0.05043323624558928,0.00020452504012901507,0.0011299435028248588,0.001534540033493293,1.7560580009993565e-06,2.994965580595771e-09,0.00020956995078671314,0.001129305477131564,0.0014592972052713512,1.7540751551040955e-06
EBZPOXMUC,0.5384424092991038,0.5434988325681861,8.009546547088612e-05,0.0016949152542372883,0.011606974488626347,5.26817400299807e-06,4.537710055843002e-15,7.986646570062418e-05,0.001693958215697346,0.010458384719082565,4.704110643233711e-06
ECATEC1O2,0.11084216359787816,0.34246301830399095,0.0003534044990591291,0.0011299435028248588,0.002117378075620986,4.789249093634609e-06,7.032838515519337e-09,0.00036255006057017643,0.001129305477131564,0.0018372614418174127,4.783841332102079e-06
PTCATEC1O2,0.05169952820953858,0.29536636915254033,0.0002776950041457917,0.0011299435028248588,0.0027804879103108153,3.192832729089739e-07,2.740229272081633e-07,0.00028069050489465993,0.001129305477131564,0.0023810847037238096,3.189227554734719e-07
INDHPCO3,0.0,0.110301418581136,0.00038574935919336283,0.0016949152542372883,0.004574559985101561,5.26817400299807e-06,1.455695347718362e-09,0.00035937353664695535,0.001693958215697346,0.003767031206137279,5.262225465312286e-06
C7DCCO2,0.0,0.0,0.0005882294328469147,0.0014124293785310734,0.005948232965543916,8.884057068692199e-05,1.0494718302517225e-06,0.0005565420693566843,0.001411631846414455,0.004818943099105331,8.802268051067825e-05
PXCATEC1O2,0.09628467814741178,0.3404472225129418,0.000282321792051288,0.0011299435028248588,0.0017941465260183191,3.192832729089739e-07,2.0670891556446643e-06,0.0002886237218376061,0.001129305477131564,0.0017605595575086853,3.189227554734719e-07
PXY1O2,0.2748841295872224,0.2736359701449543,0.00012175113807733648,0.0008474576271186442,0.0010890269126635863,0.0,2.3962189376570855e-10,0.00013108700989985004,0.000846979107848673,0.0008928996818153538,0.0
PXYEPOXMUC,0.5499581240916331,0.5590325929380618,8.097800639969556e-05,0.0016949152542372883,0.008789457426130217,3.9112200931349305e-06,5.521357269157537e-15,8.03882562455127e-05,0.001693958215697346,0.007332260401567197,3.827073065681663e-06
PXYL1O2,0.25965048428741583,0.36004106836356514,0.00046594395456842693,0.0016949152542372883,0.0008497302976411082,1.516595546317626e-06,2.9521230229781047e-08,0.0004594727588599536,0.001693958215697346,0.0007172016234218691,1.5148830884989917e-06
EGLYOOB,0.0,0.0,0.00010718670988051544,0.0016949152542372883,0.004229726463244892,4.869069911861852e-06,1.011481932076901e-13,0.00010635000222775094,0.001693958215697346,0.003527421092821326,4.783841332102079e-06
PXYOLO,0.0,0.0,0.000288866270250977,0.0019774011299435027,0.004633870968946638,1.7800042464675296e-05,4.1720907976968926e-11,0.0002990049702234719,0.002258610954263128,0.003923111303954609,1.7939404995382796e-05
