,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1,ev  1
C6135COO,0.0,0.0,0.0001499020263430793,0.0009383797309978105,0.023722536940187746,0.0002992871524187843,9.124725696203965e-09,0.00014219362456486514,0.0009360374414976599,0.019021256636880823,0.00029721039028827073,3.892527010156055e-08
C614OH,0.36968906233696863,0.32274503755569733,7.073653749425427e-05,0.0006255864873318737,0.02080942202292997,0.0,5.986882005735952e-06,7.050884188608531e-05,0.0006240249609984399,0.015918953628268194,0.0,3.28963911074035e-06
C61OH,0.19309887237726617,0.23313915936490787,7.457840473573502e-05,0.0006255864873318737,0.019957634364569078,0.0,1.246245108537642e-08,7.524167523970125e-05,0.0006240249609984399,0.013557613652108046,0.0,3.809553962034664e-08
C63OH,0.2000772358139361,0.2648619820298119,7.706491361329767e-05,0.0006255864873318737,0.024366542750663585,0.0,2.1134072928281888e-07,7.728636013982472e-05,0.0006240249609984399,0.016967201571489586,0.0,7.408997797346061e-07
C6CO3MOH,0.08910975932710802,0.1511867061483964,0.00011620420088559536,0.0006255864873318737,0.026189110705308594,0.00011127844744936487,1.118500723070824e-08,0.00011897244103388888,0.0006240249609984399,0.017991218881555006,0.0001107235300647981,4.8585579817124006e-08
C6CO3OH5O,0.0,0.0,8.843085620352315e-05,0.0009383797309978105,0.020930320085877762,1.6442198040011696e-05,9.503493026303163e-09,8.162696657912469e-05,0.0009360374414976599,0.01619100296858657,8.072982095313775e-05,4.705381428654729e-08
C6COCHOO,0.0,0.0,8.564325202649395e-05,0.0006255864873318737,0.020063047943253212,0.0,9.35283561890332e-10,8.115206761226604e-05,0.0006240249609984399,0.015735004610357435,0.0,3.489546972898597e-09
C112O,0.0,0.02620223476054765,0.00025906623515760933,0.0009383797309978105,0.024718327810265044,0.0005267375586389462,1.7416541603167313e-08,0.000245765999803098,0.0009360374414976599,0.01944138816994549,0.0005241108520745324,6.978900760214678e-08
C6HO1CO3O,0.0,0.0,8.899460618392677e-05,0.0009383797309978105,0.02032661753936786,1.2723129435723336e-05,6.030510642841136e-09,8.169449012032038e-05,0.0009360374414976599,0.015894513735276714,1.5873294107794273e-05,3.69292859797494e-08
C6OTKETO,0.0,0.0,0.00014742862857035339,0.0009383797309978105,0.021976691490980808,0.0003240483197052305,3.2519990880227996e-08,0.00013449017613276974,0.0009360374414976599,0.017820379523264446,0.00036528052882414924,8.35322063477982e-08
C716O,0.0,0.0,0.00010033527140205351,0.0009383797309978105,0.020554314773081693,0.0057183615897726395,9.900347842100743e-05,9.574582409256426e-05,0.0009360374414976599,0.016695577074601738,0.005745061263124682,9.845828894901888e-05
C717OH,0.3521396553132008,0.14652709598626318,6.611407991000079e-05,0.0006255864873318737,0.017576438514166473,0.0,4.451635504740856e-08,6.683702330613618e-05,0.0006240249609984399,0.014396514643354398,0.0,2.2584809634295437e-08
C71O,0.0,0.0,0.00026160247190513573,0.0009383797309978105,0.02100715336426988,0.0003199377701952276,5.876772657908502e-09,0.0002461169574977339,0.0009360374414976599,0.01654851307154255,0.0003728763382745048,4.386960937643326e-08
C722O,0.0,0.0,0.00030181939149333275,0.0009383797309978105,0.017852740957639203,0.00021590171950158215,1.6538222685026254e-07,0.0002803004003141598,0.0009360374414976599,0.014451339834633063,0.0002144355437138834,4.972892130480855e-07
C726CO5O,0.0,0.0,8.846647925304765e-05,0.0009383797309978105,0.02151051715421075,4.306289962860206e-06,8.53479830879219e-08,8.215972631415582e-05,0.0009360374414976599,0.017769794603456665,4.284815587380049e-06,9.081391254092099e-08
C72OH,0.21474595212550754,0.250626102913214,6.525505532619394e-05,0.0006255864873318737,0.016444565692559122,0.0,1.7374972687189579e-09,6.544524139581235e-05,0.0006240249609984399,0.01127135017193827,0.0,2.185038686484436e-09
BZFUO,0.0,0.011987060308056541,8.699052090814635e-05,0.0006255864873318737,0.0214290881391301,0.0,3.23347047597518e-08,8.399650241189388e-05,0.0006240249609984399,0.017451564590189716,0.0,7.61642292107379e-08
C113OH,0.264016882773676,0.29110807210779394,7.362335015585194e-05,0.0006255864873318737,0.022871088494565966,0.0,5.947351947715561e-09,7.395661580301643e-05,0.0006240249609984399,0.016335051197619462,0.0,6.14974620940374e-09
C73O,0.0,0.0,0.0003717988612283335,0.0009383797309978105,0.021048495156890588,0.0003397075559338131,6.144209736430478e-09,0.00035014298030411274,0.0009360374414976599,0.016152285513295662,0.00030918839749844676,8.004943971163727e-08
C114O,0.0,0.025334313652912648,9.886617738255953e-05,0.0009383797309978105,0.02584527000409375,0.0001094189131472207,1.1007199742995402e-08,9.278196751641668e-05,0.0009360374414976599,0.020482821367262122,2.1229313592019336e-05,1.2416749288695153e-08
C7DCOH,0.11810465929151376,0.1460974054669285,5.934028944832283e-05,0.0006255864873318737,0.020798395334372482,0.0,1.248067773206557e-08,6.0209051045502236e-05,0.0006240249609984399,0.015225765415371212,0.0,3.334585348574336e-08
C7EDCOH,0.2307069054224557,0.26711852750944576,6.334542008846783e-05,0.0006255864873318737,0.021423608249841943,0.0,3.4476781202185724e-08,6.426459705036913e-05,0.0006240249609984399,0.01628835981791034,0.0,8.773917521408795e-08
C7M2CO5O,0.0,0.0,8.559135698646035e-05,0.0009383797309978105,0.02213874863847752,3.71906860428836e-06,3.6464425644584676e-08,8.068907587564527e-05,0.0009360374414976599,0.018042318651773474,6.738846332879532e-05,5.795888123695905e-08
C81O,0.0,0.0,0.0002617337108201576,0.0009383797309978105,0.02241410714297407,0.000384434249411702,5.036608694102981e-09,0.000246108400288197,0.0009360374414976599,0.01703178282569173,0.0003825171733461099,4.010456882341471e-08
BZFUONOOA,0.0,0.0,7.815590193696854e-05,0.0012511729746637473,0.025962061048336302,7.506646367076769e-05,6.897067299262247e-09,7.769878682316782e-05,0.0012480499219968799,0.02156913063031226,0.00010604918578765623,1.311899250731218e-08
C122O,0.0,0.04336364066876691,0.0002586315948905648,0.0009383797309978105,0.024492019376213123,0.0005159718337317956,2.1920856626931666e-08,0.0002457056767353291,0.0009360374414976599,0.019368790508718692,0.0005133988131060823,7.713051018271021e-08
C84O,0.0,0.0,0.00010051742583571187,0.0009383797309978105,0.02040295310734034,1.683367894572626e-05,5.616467697037962e-09,9.314248002416496e-05,0.0009360374414976599,0.016235648693751843,2.901988738725579e-05,9.022526150763244e-09
C86O,0.0,0.0,0.00034603629656570296,0.0009383797309978105,0.017700163297420638,0.001401697382910997,1.9750921482934536e-05,0.0003077153964887282,0.0009360374414976599,0.014309325045532457,0.0014044456909362516,2.7326928953097523e-05
APINAO,0.0,0.01656811229405386,7.608661724776473e-05,0.0006255864873318737,0.01851336188826021,0.0,2.034745252260719e-09,7.395782528181734e-05,0.0006240249609984399,0.015321505902603104,0.0,4.495454822185845e-09
C922O,0.0,0.0,0.00024580696208231545,0.0009383797309978105,0.01760543082831434,0.000318469716798798,8.953049038720224e-08,0.00023102978537100098,0.0009360374414976599,0.014666465350519277,0.00031688158912124276,6.713460425521701e-08
C92O,0.0,0.004127990040315702,0.0002598343841946015,0.0009383797309978105,0.024945094813422483,0.0004363054694188818,1.2291227621271329e-08,0.00024587168379767825,0.0009360374414976599,0.019263689588296107,0.00043354543170490866,6.137420418167195e-08
C93OH,0.24810645521348565,0.27918666233181455,7.363459597980305e-05,0.0006255864873318737,0.018890867915212915,0.0,5.291377832797816e-09,7.39782818865348e-05,0.0006240249609984399,0.013219155319592446,0.0,5.844197023229101e-09
C94O,0.0,0.011570614373965976,9.923941907430704e-05,0.0009383797309978105,0.020646887970835495,2.7501533626448134e-05,9.590300462405761e-09,9.285524185122475e-05,0.0009360374414976599,0.016510876037169997,7.401045105474631e-06,1.1747416510939228e-08
C96OH,0.4261251378055724,0.4047640959740011,0.0002136235282284568,0.0006255864873318737,0.018599749439138013,0.0,0.005782879740679668,0.00019630025169809975,0.0006240249609984399,0.014307149545143434,0.0,0.003928591394964399
C123OH,0.28007703198991846,0.30524134490245697,7.377837128911757e-05,0.0006255864873318737,0.02317974583254679,0.0,6.689816894830474e-09,7.40111528898504e-05,0.0006240249609984399,0.016817508423824127,0.0,6.5203626011041914e-09
CATECOOA,0.0,0.0,6.681236120789902e-05,0.0009383797309978105,0.02416764864507302,6.567092193361815e-05,2.4909092351556825e-10,7.15990459183111e-05,0.0009360374414976599,0.01856682527095363,6.398008729337937e-05,2.96355655890309e-10
CH2OOD,0.0,0.0,5.250868606953161e-05,0.0009383797309978105,0.025024974346140726,1.957404528572821e-07,2.365955686500211e-12,5.1924501781520204e-05,0.0009360374414976599,0.02112507223583158,1.9476434488091134e-07,7.966140504333009e-13
CH2OOE,0.0,0.0,5.104041961404217e-05,0.0009383797309978105,0.025035347417838853,1.957404528572821e-07,2.402179361954183e-12,5.033562196918057e-05,0.0009360374414976599,0.021152502338987623,1.9476434488091134e-07,8.055429839332533e-13
CH2OOG,0.0,0.0,0.00038386212284283297,0.0009383797309978105,0.025189330013599263,0.0003030062210230727,0.030841683273672853,0.0003450130318977567,0.0009360374414976599,0.02111103009975564,0.0006081516668906457,0.02742308153859044
C124O,0.0,0.04053406727571736,9.857675727399819e-05,0.0009383797309978105,0.02674930178957964,0.00016863040013654853,1.2540754757173433e-08,9.271134774287879e-05,0.0009360374414976599,0.02130263290413539,0.00016778948311490513,1.3220984638020615e-08
CH3CO2H,0.5794235716173423,0.6160593011055427,0.006665608479148018,0.0009383797309978105,0.019067902817401925,3.17099533628797e-05,0.05568021295075584,0.006776265012772914,0.0009360374414976599,0.015529408571677965,3.1551823870707635e-05,0.05471104706687864
CHOC2H4O,0.0,0.0,0.00022266332686373433,0.0006255864873318737,0.017541389936554637,0.00010041485231578572,1.1447903130436145e-07,0.00020837244352047226,0.0006240249609984399,0.014007052477771972,9.991410892390751e-05,3.284594274446153e-07
CHOC3COO,0.0,0.0,0.00030773301890363585,0.0009383797309978105,0.021713980445449227,0.0012657556384016147,2.3154564816563973e-06,0.0002817687063191867,0.0009360374414976599,0.017777755203510385,0.0012722980829345534,2.112612716441255e-06
CHOCOCH2O,0.0,0.0,0.0002455707636919799,0.0009383797309978105,0.022105316111174184,7.183674619862253e-05,7.29033209306658e-07,0.0002253748898284339,0.0009360374414976599,0.017665694201030906,6.758322767367624e-05,1.1740560618709981e-06
CISOPA,0.0,0.0,7.818663200622483e-05,0.0015639662183296842,0.038056450057307845,3.601624332573991e-05,1.0384122271655666e-05,7.627406274086594e-05,0.0015600624024961,0.03131703855170593,3.4473289043921305e-05,4.591843063092237e-06
CISOPC,0.0,0.0,7.401658448919338e-05,0.0015639662183296842,0.035095896820714644,3.1024861777879214e-05,3.213292898546996e-06,7.259923192173776e-05,0.0015600624024961,0.028638559849711823,1.460732586606835e-05,3.1487901635864647e-06
CO235C6O,0.0,0.0,0.00040547843592595643,0.0009383797309978105,0.02147958212041943,6.635601351861864e-05,9.878035644983606e-05,0.000371734911511474,0.0009360374414976599,0.01760852993935107,0.0009626227745739043,8.69807281582305e-05
CO24C53O,0.0,0.0,0.00035526754958917233,0.0009383797309978105,0.022024541071728566,0.00023821613112731232,1.7031695657996452e-07,0.00033727784417036987,0.0009360374414976599,0.01781242556571116,0.0002370282077200691,4.981844227344831e-07
CO24C6O,0.0,0.0,0.0002792550164896161,0.0009383797309978105,0.020468951239277285,2.0650617776443263e-05,4.0106745155255526e-08,0.00025856893539874596,0.0009360374414976599,0.015916623475638193,0.0003078250470842804,2.932750397759122e-07
CO25C6O,0.0,0.0,0.00013137313289696102,0.0009383797309978105,0.01958905166480581,1.2820999662151978e-05,4.857359307024325e-08,0.0001211474838429967,0.0009360374414976599,0.015667171414366056,1.2757064589699693e-05,1.5802480152163696e-07
CO25C73O,0.0,0.0,9.256340942905426e-05,0.0009383797309978105,0.020347907720863014,4.4530953025031676e-05,6.337063706948241e-09,8.582641826944081e-05,0.0009360374414976599,0.01623305769483076,4.81067931855851e-05,9.705299880837644e-09
CO25C74O,0.0,0.0,9.257906523837579e-05,0.0009383797309978105,0.019720265875000392,1.761664075715539e-05,6.337063706948241e-09,8.57046601747591e-05,0.0009360374414976599,0.015679225072123062,2.454030745499483e-05,9.705299880837644e-09
CO2HO3C6,0.21092795359745548,0.24787926794486925,7.301847415877832e-05,0.0006255864873318737,0.01799597318829384,0.0,7.353590002370866e-09,7.394076165531462e-05,0.0006240249609984399,0.012650597689766408,0.0,3.025195012336515e-08
CO2HOC61O,0.0,0.0,0.00015612536069472928,0.0009383797309978105,0.022611380000195892,0.00011450816492151002,2.4722564430106286e-08,0.00014929866437213583,0.0009360374414976599,0.0184150412440154,0.00014412561521187438,7.591686288710133e-08
CO36C10,0.6186858027338572,0.6752874928028704,0.00016575923124149473,0.0006255864873318737,0.02036261804979124,3.435244947645301e-05,3.8939354653007685e-09,0.00016684443012786164,0.0006240249609984399,0.0151639903689079,3.505758207856404e-06,3.7041904766230826e-09
CO36C11,0.6353491808098204,0.6881741563468897,0.00016570531752582433,0.0006255864873318737,0.022743144983525327,9.160653193720803e-05,4.326569352401177e-09,0.00016680084237183604,0.0006240249609984399,0.017181447287212437,3.505758207856404e-06,3.901032024362378e-09
CO36C12,0.6510699877515458,0.700515140819412,0.0001656577728214681,0.0006255864873318737,0.023393389973319453,0.00014005229401938536,4.7702708121481095e-09,0.0001667607273496168,0.0006240249609984399,0.017956408845776786,0.00013935388876229205,4.097471775678272e-09
CO36C8,0.5626650379376638,0.6331906218736415,0.00016596926562739472,0.0006255864873318737,0.019824698015775664,1.585497668143985e-05,2.586303609943339e-09,0.00016700387303511663,0.0006240249609984399,0.014103307939389544,2.5319364834518474e-05,3.0026605664449183e-09
CO36C9,0.620258389063432,0.6810871625502647,0.0001657642137194773,0.0006255864873318737,0.018918086906070837,2.3782465022159777e-05,3.928341029477018e-09,0.00016684143183495938,0.0006240249609984399,0.013950567432283855,3.505758207856404e-06,3.736892305274471e-09
CO3C4NO3O,0.0,0.0,0.00010791353715005277,0.0009383797309978105,0.021625842825657403,9.914253937221339e-05,3.996651772908134e-09,9.803219065098904e-05,0.0009360374414976599,0.01645851876104836,9.86481406821816e-05,7.666045943153925e-09
APINBO,0.0,0.001770061958644463,5.883295488233479e-05,0.0006255864873318737,0.018547258968759462,5.284992227146616e-06,1.7682435505500083e-11,5.756324411510156e-05,0.0006240249609984399,0.015339825482696991,5.258637311784606e-06,7.268250909073071e-12
DIEKAO,0.0,0.0,9.192231363960317e-05,0.0009383797309978105,0.019831216251619415,1.3212480567866542e-05,3.967355630274981e-09,8.683192422345101e-05,0.0009360374414976599,0.015804752874267698,1.6554969314877463e-05,1.6730551885470838e-08
C102O,0.0,0.007067786533843448,0.0002595821506081475,0.0009383797309978105,0.024776845124860204,0.0004791726285946266,1.3446978617615811e-08,0.00024583639263577484,0.0009360374414976599,0.019353602417181447,0.00047678311626847097,6.24068767502282e-08
EBFUO,0.0,0.0,8.409262140761137e-05,0.0006255864873318737,0.022852042801766545,0.0,2.336158868869142e-08,8.090823377500996e-05,0.0006240249609984399,0.01826497195715096,0.0,7.955629853212131e-08
EBZMUCOH,0.1996519350296458,0.2070549554544426,5.664822915048296e-05,0.0006255864873318737,0.025709236587432814,0.0,4.2908768922395896e-11,5.689341871556309e-05,0.0006240249609984399,0.019531296902432386,0.0,2.8267296132899638e-11
ECATECOOA,0.0,0.0,6.538136908090214e-05,0.0009383797309978105,0.024148053177661912,6.664962419790455e-05,1.9533210739230583e-11,7.107166143110722e-05,0.0009360374414976599,0.018197322127670734,6.592773074218849e-05,3.142886074962113e-11
H3C25C6O,0.0,0.0,0.00011493796407211667,0.0009383797309978105,0.021804916229024984,1.957404528572821e-07,2.744022248122976e-06,0.00010423055142045629,0.0009360374414976599,0.01781451906762267,1.9476434488091134e-07,2.9159893145937965e-06
HEX2ONCO,0.0,0.0,8.451950669956446e-05,0.0009383797309978105,0.020296912104165184,0.0001883023156487054,1.0738419816497957e-08,8.000265134369912e-05,0.0009360374414976599,0.016370492391150668,0.00021492245457608566,3.7203972792868053e-08
HEX3ONBO,0.0,0.0,8.530372317580814e-05,0.0009383797309978105,0.019760387563623697,8.41683947286313e-06,3.0526131803882153e-09,7.890928141670468e-05,0.0009360374414976599,0.015685608429126238,9.738217244045567e-06,1.417144862030818e-08
HEX3ONCO,0.0,0.0,8.538897873558913e-05,0.0009383797309978105,0.02063900889143213,6.0973151065043376e-05,2.906981854089809e-09,7.910701073180748e-05,0.0009360374414976599,0.0163467005364413,9.066280254206422e-05,1.3805518504713e-08
C103OH,0.24688430255467653,0.27549205835034296,7.361318083469915e-05,0.0006255864873318737,0.02042289148700362,0.0,5.237977786707001e-09,7.396505502689951e-05,0.0006240249609984399,0.014371682918192678,0.0,5.781799092245089e-09
C23O3MO,0.0,0.0,0.00014063172542663524,0.0009383797309978105,0.019321681675827783,1.291886988858062e-05,3.7525600173207505e-07,0.0001273440944046894,0.0009360374414976599,0.015655500619240627,1.5775911935353817e-05,5.510138404019756e-07
HMGLYOOA,0.0,0.0,6.036874131313385e-05,0.0012511729746637473,0.026208822040281108,3.474393038216757e-05,3.3059538056876106e-07,5.9437627848902534e-05,0.0012480499219968799,0.021693612587457983,3.534972859588541e-05,3.0845104645852866e-07
HMVKBO,0.0,0.006221517685660178,0.00015053433842105436,0.0009383797309978105,0.01922405396642143,3.621198377859719e-05,0.009642747826142157,0.00014358474426482104,0.0009360374414976599,0.015583584213076188,3.6031403802968596e-05,0.009014375515595984
HNMVKO,0.0,0.0,9.886484194496085e-05,0.0009383797309978105,0.020856152411343285,4.795641095003412e-06,1.3117542147886438e-09,9.217756199073587e-05,0.0009360374414976599,0.016323801505641264,0.00013458216231270975,3.9253572303736764e-10
HO1CO3C4O,0.0,0.0,8.702143355656078e-05,0.0009383797309978105,0.02194686302376976,4.893511321432052e-07,4.615019098285155e-07,8.121250297996091e-05,0.0009360374414976599,0.017764947001050798,3.895286897618227e-07,1.4827194197765827e-06
HO34CO6C8,0.18924487228613054,0.22367437088208386,7.330566552801339e-05,0.0006255864873318737,0.01992524247060318,0.0,3.240394927364461e-09,7.388853164993013e-05,0.0006240249609984399,0.013452330333781059,0.0,4.5483829434137994e-09
HOCO3C54O,0.0,0.029757037166161446,0.00011191706000475134,0.0009383797309978105,0.020076472141839122,0.00012008676782794257,1.6087490323982428e-07,0.00010279128524944799,0.0009360374414976599,0.0157846924138105,0.00011724813561830863,8.234860623630961e-07
IC4H10,0.7562577839284084,0.7566562459891414,4.803284947672407e-05,0.0006255864873318737,0.02209684800622466,0.0,1.556869310349693e-13,4.756229778152268e-05,0.0006240249609984399,0.01775472301976897,0.0,5.042471901228519e-14
IEPOXC,0.3673061634332297,0.41001804944225795,6.922719976971738e-05,0.0009383797309978105,0.022521736075428782,5.5786029064325395e-06,5.058242051847446e-07,6.8653477643901e-05,0.0009360374414976599,0.015853549342536303,4.576962104701416e-06,9.160836288591674e-07
APINOOB,0.0,0.0,5.3958778848054e-05,0.0012511729746637473,0.026427608250904473,2.720792294716221e-05,2.5961107486009887e-12,5.3186935284103944e-05,0.0012480499219968799,0.022262181562577917,2.74617726282085e-05,8.432848655024486e-13
IPECOH,0.19724791929461208,0.256563507127016,6.693363961818625e-05,0.0012511729746637473,0.029847150562363024,8.827894423863423e-05,1.1446025216187573e-09,6.939257772512564e-05,0.0012480499219968799,0.022060458198192398,0.00010906803313331035,3.2683436788210523e-09
IPROPOL,0.2540385660833115,0.3051372034231999,8.417913094127263e-05,0.0009383797309978105,0.018272233951344082,1.8399602568584518e-05,4.6860857779988803e-07,8.584165091023117e-05,0.0009360374414976599,0.014595222943843949,1.8502612763686576e-05,6.743742047020375e-07
C104O,0.0,0.009292043350398401,9.91931686200814e-05,0.0009383797309978105,0.0224619907921168,3.944170125074234e-05,9.559512680835758e-09,9.285881634380713e-05,0.0009360374414976599,0.018080922907599266,1.6749733659758374e-05,1.1620561609684895e-08
MACO2H,0.5374288236385482,0.47186113472369323,0.00015352115610090536,0.0009383797309978105,0.022782854665602283,2.887171679644911e-05,0.008360428672034542,0.00015477082838347817,0.0009360374414976599,0.018112565077747708,7.790573795236454e-07,0.008517866868747287
MALDIALO,0.0,0.0,7.872124840945722e-05,0.00031279324366593683,0.0,0.0,5.9387303661923745e-08,7.590814795841415e-05,0.00031201248049921997,0.0,0.0,1.4866542483709393e-07
MC6CO2O,0.0,0.0,0.00013566369710751305,0.0009383797309978105,0.021496590871693245,0.0,1.2882410696395711e-07,0.00012478860957654766,0.0009360374414976599,0.01775690901258205,0.0,1.7472947730766498e-07
MCATECOOA,0.0,0.0,6.612757723324109e-05,0.0009383797309978105,0.024342353919820724,6.801980736790554e-05,2.48678465365738e-11,7.114514594401479e-05,0.0009360374414976599,0.01841341452436301,6.76806098461167e-05,3.435902993787068e-11
MCOCOMOXO,0.0,0.0,0.00029323531454704133,0.0009383797309978105,0.021447421139512958,0.00010041485231578572,5.003850352035597e-07,0.0002740978861105921,0.0009360374414976599,0.017544368796471303,9.991410892390751e-05,8.305702310320377e-07
MECOACETO,0.0,0.014597906758638476,0.0010595208800621117,0.0009383797309978105,0.021288838818169967,0.0002639560006780449,0.004040145107875116,0.000957356695339386,0.0009360374414976599,0.01745761801797049,0.0005467035160807181,0.0035687713908970652
MEKBO,0.0,0.0,0.0002511701546503106,0.0009383797309978105,0.019421136038153226,3.1318472457165134e-05,1.0783886441400065e-06,0.00023287025725653095,0.0009360374414976599,0.015666280523589877,2.2787428351066627e-05,3.334830849002749e-06
METLMUCOH,0.27638630762249305,0.28370970081662994,5.732591149054851e-05,0.0006255864873318737,0.025124819637722614,0.0,4.9138640857584703e-11,5.7224766625586e-05,0.0006240249609984399,0.019259104262135188,0.0,3.019551081986285e-11
MGLYOOB,0.0,0.0,0.0003603925732874147,0.0012511729746637473,0.025678203837196205,0.0004470711943260323,0.028686301145411455,0.0003328643399882267,0.0012480499219968799,0.021413457119788173,0.00048759253740936155,0.026303048771445004
MPHCOMEO,0.0,0.0,0.00012564399748304258,0.0009383797309978105,0.023314529312065877,6.850915850004873e-07,2.543704921783581e-09,0.00011350692919531881,0.0009360374414976599,0.018775070779281647,6.816752070831897e-07,2.557553450564383e-09
MPRKAO,0.0,0.0,9.55518743773978e-05,0.0009383797309978105,0.01973561564178424,2.1139968908586466e-05,1.5874236774807056e-08,9.031835033774744e-05,0.0009360374414976599,0.0158847869488899,2.1034549247138424e-05,4.932164763745372e-08
MTCATECOOA,0.0,0.0,6.419908277020246e-05,0.0009383797309978105,0.024961443608090734,6.684536465076184e-05,1.3380086299004796e-11,7.096242754954868e-05,0.0009360374414976599,0.018632977432398723,6.43696159831412e-05,2.9221693570357264e-11
MVKO,0.0,0.0,6.916236505124784e-05,0.0009383797309978105,0.02120066298135248,0.0,1.7050764537199424e-09,6.768850428285399e-05,0.0009360374414976599,0.01799792734314304,0.0,1.3770478287827568e-09
MVKOHBO,0.0,0.0,6.995050390843884e-05,0.0009383797309978105,0.019520355015834615,5.872213585718463e-07,4.150843102530168e-09,6.750678653812266e-05,0.0009360374414976599,0.015498163483091609,3.3207320802195385e-05,3.280904807449841e-09
MXCATECOOA,0.0,0.0,6.500942386248435e-05,0.0009383797309978105,0.024460984822834698,6.67474944243332e-05,1.810556390883255e-11,7.098894493182931e-05,0.0009360374414976599,0.01836327911368741,6.563558422486712e-05,3.200958996751323e-11
MXYMUCOH,0.25821754792887974,0.2629781981596408,5.679658625929094e-05,0.0006255864873318737,0.02493510870879989,0.0,5.362534726288995e-11,5.692353571457591e-05,0.0006240249609984399,0.01916348679722571,0.0,3.1438146203038486e-11
NAPINAO,0.0,0.0,9.170392432319187e-05,0.0006255864873318737,0.017910597133007328,1.1352946265722362e-05,8.031111475379949e-09,8.826966916538871e-05,0.0006240249609984399,0.015479143925375341,1.2075389382616503e-05,2.947737684975499e-09
NBUTDAO,0.0,0.0,6.2096926398316e-05,0.0006255864873318737,0.016053493181930185,0.0,2.1336151201792906e-11,6.054783108209794e-05,0.0006240249609984399,0.01248021617501652,0.0,5.138528785624507e-12
NBZQO,0.0,0.0,0.00014176806083225724,0.0006255864873318737,0.000676828816008222,1.85953430214418e-06,5.648664085685028e-09,0.00013257035360354612,0.0006240249609984399,0.0005611526957502974,1.8502612763686578e-06,1.404411774722304e-08
BUT2OL,0.30732657243509764,0.3540781882714887,9.936079810533174e-05,0.0009383797309978105,0.02095996910519983,1.3799701926438388e-05,2.652859374963491e-07,0.00010145738619939533,0.0009360374414976599,0.016264003969511262,1.1880625037735592e-05,6.928148982484842e-07
NC102O,0.0,0.0,0.00022117754514562742,0.0009383797309978105,0.018117117147672016,0.00021100820818015012,3.067720821724424e-08,0.00021022065742435058,0.0009360374414976599,0.014773137657286592,0.0002095664350918606,4.550639008839065e-08
NC2OOA,0.0,0.0,6.046448424178872e-05,0.0009383797309978105,0.01912588819030396,1.957404528572821e-06,2.4720468251835064e-06,5.955203069942259e-05,0.0009360374414976599,0.015766182135366263,1.9476434488091132e-06,1.2511118489006056e-06
NC3OOA,0.0,0.0,6.121644811205569e-05,0.0009383797309978105,0.02176402377495855,9.787022642864104e-07,8.641593265827058e-07,6.03130957227102e-05,0.0009360374414976599,0.018195095229757197,3.223349907779083e-05,8.885683415350766e-07
NC41OOA,0.0,0.0,5.75742815260343e-05,0.0009383797309978105,0.016516716522139475,1.761664075715539e-06,5.563793346128374e-11,5.694117226978345e-05,0.0009360374414976599,0.01319328992564602,1.752879103928202e-06,2.6183846373909778e-11
BUT2OLAO,0.0,0.0,9.269562373774867e-05,0.00031279324366593683,0.0,0.0,5.041476069662368e-08,9.87090904231169e-05,0.00031201248049921997,0.0,0.0,2.862420333113024e-07
NC4H10,0.7761704166853256,0.7765873543417382,4.803284947672407e-05,0.0006255864873318737,0.02112238802430466,0.0,1.556869310349693e-13,4.756229778152268e-05,0.0006240249609984399,0.01709793031108777,0.0,5.042471901228519e-14
NC4OOA,0.0,0.0,5.8135751213266016e-05,0.0009383797309978105,0.016095928548797902,8.808320378577695e-07,1.105455029185469e-06,5.748271793718909e-05,0.0009360374414976599,0.012883636061438485,2.8240830007732144e-06,1.0223449518735674e-06
NC71CO,0.4435597184000515,0.6230108036361611,0.00011911990906838331,0.0006255864873318737,0.01916862626131176,1.213590807715149e-05,1.3151930577531015e-08,0.00011826810297722932,0.0006240249609984399,0.0131516235606426,8.180102484998276e-06,3.726919843487904e-08
NMETLQO,0.0,0.0,0.00014093331695375132,0.0006255864873318737,0.023321154606278337,0.00010031698208935708,8.142682935888512e-09,0.00013218370416439608,0.0006240249609984399,0.019302921507594575,0.00010001149109634797,1.0641199178627075e-08
NMXYFUO,0.0,0.0,0.0001222214957425207,0.0006255864873318737,0.017539985284771513,6.948786076433514e-05,1.2363779637922173e-08,0.00011753660740841983,0.0006240249609984399,0.01459902362158714,7.254971846813947e-05,7.0440475503293125e-09
NMXYQO,0.0,0.0,0.0001404949385926558,0.0006255864873318737,0.015621066075910225,7.095591416076476e-05,1.3811684793888952e-08,0.0001321848440039033,0.0006240249609984399,0.012072611320579678,7.060207501933036e-05,1.4394766643604233e-08
NOAOOA,0.0,0.0,7.593416594609832e-05,0.0009383797309978105,0.021221577587994676,5.872213585718463e-07,1.1240677173898155e-09,7.476289986196886e-05,0.0009360374414976599,0.018283360975491873,5.940312518867796e-06,2.37649256750758e-10
NOETLQO,0.0,0.0,0.00014245446897448888,0.0006255864873318737,0.017953959130841603,7.0075082122907e-05,6.794901171674886e-09,0.0001326289835336645,0.0006240249609984399,0.014812428232903477,0.0001012774593380739,8.340381165755121e-09
NOXYFUO,0.0,0.0,0.00012391710088134977,0.0006255864873318737,0.016185275736901785,6.870489895290602e-05,1.4974857511961683e-08,0.00011863404239406725,0.0006240249609984399,0.013136367797122803,6.894657808784261e-05,1.550143214196831e-08
