,source,target,flux
6871,PRONO3BO,CH3CHO,[21.84399434 20.61264017]
6872,BUT2OLO,CH3CHO,[ -inf 18.53388952]
6873,MGLOOB,CH3CHO,[22.0150155 22.30588619]
6874,BUT2CHO,CH3CHO,[ -inf 22.38064644]
6875,PRNO3CO3,CH3CHO,[20.77288473 21.39859365]
6876,CH3CHOO,CH3CHO,[22.93571562 22.99943084]
6877,CH3CHOHCO3,CH3CHO,[20.54122242 23.75080623]
6878,CH3CHOHCHO,CH3CHO,[ -inf 23.47704899]
6879,C2H5O2,CH3CHO,[20.64586411 21.66843236]
6880,C3H6,CH3CHO,[24.0167981 24.01908639]
6881,C5H11CHO,CH3CHO,[ -inf 23.92835676]
6882,C3H7CHO,CH3CHO,[ -inf 23.1996273]
6883,CO,CH3CHO,[20.57638228 20.63879568]
6884,HOC2H4CO2H,HOCH2CH2O2,[17.39101721 22.69132419]
6885,HOC2H4CO3H,HOCH2CH2O2,[ -inf 20.96362343]
6886,HO14CO2C4,HOCH2CH2O2,[ -inf 18.65263157]
6887,C2H5OH,HOCH2CH2O2,[22.25043077 25.77352888]
6888,HO1CO3C5,HOCH2CH2O2,[ -inf 19.67781055]
6889,HYETHO2H,HOCH2CH2O2,[18.83209301 23.20597679]
6890,NBUTOLBO,HOCH2CH2O2,[19.72057715 23.77260908]
6891,MEKAOH,HOCH2CH2O2,[ -inf 23.08910206]
6892,C2H4,HOCH2CH2O2,[22.89912539 26.42584734]
6893,HOC2H4CHO,HOCH2CH2O2,[ -inf 24.58924554]
6894,HOC2H4CO3,HOCH2CH2O2,[23.67500904 25.89743694]
6895,PPACLOOA,CH3COCO3,[20.31104965 20.32540823]
6896,CH3COPAN,CH3COCO3,[21.10324756 21.88163722]
6897,CH3COCO3H,CH3COCO3,[17.49527952 21.54123916]
6898,INAOOH,INAO2,[16.20747974 20.45687052]
6899,ISOP34NO3,INAO2,[19.85191098 23.20659651]
6900,ISOPANO3,INAO2,[19.83587492 23.36355176]
6901,ETHO2HNO3,NO3CH2CHO,[16.0964919 19.13183953]
6902,INAO,NO3CH2CHO,[19.59807027 23.54489867]
6903,NC3CO2H,NO3CH2CHO,[14.83241414 18.41864406]
6904,C42O,NO3CH2CHO,[20.01212196 21.25818208]
6905,NC3CO3H,NO3CH2CHO,[ -inf 16.41787976]
6906,C4PAN9,NO3CH2CHO,[18.46694394 20.92221105]
6907,ETHENO3O,NO3CH2CHO,[21.75233066 20.61853732]
6908,C42AOH,NO3CH2CHO,[ -inf 21.58111353]
6909,ETHENO3O2,NO3CH2CHO,[20.12023531 15.79747697]
6910,NC3CO3,NO3CH2CHO,[21.52330591 20.80870451]
6911,NAOO,NO3CH2CHO,[20.67507263 18.09836692]
6912,NC2OO,NO3CH2CHO,[19.51974796 19.75015379]
6913,NC3CHO,NO3CH2CHO,[21.87946869 19.88480556]
6914,INANO3,NO3CH2CHO,[17.22491319 21.67137622]
6915,ISOPANO3,NO3CH2CHO,[20.93801885 20.94110005]
6916,CO,NO3CH2CHO,[18.34509542 17.39909499]
6917,ALLYLOH,ACR,[18.15638989 22.37995435]
6918,CH2CHCH2OOH,ACR,[15.48651917 19.66362687]
6919,CH2CHCH2NO3,ACR,[16.7252175 20.86653742]
6920,CH2CHCH2O,ACR,[-280.60190662 22.41517916]
6921,CY6DIONOH,ACR,[ -inf 16.40389201]
6922,HC3CCO3H,ACR,[ -inf 18.00245154]
6923,C4PAN8,ACR,[19.39260312 23.30164159]
6924,BUTDBO,ACR,[21.95545684 25.50316362]
6925,BUTDCO,ACR,[21.26476375 24.82635864]
6926,CH2CHCH2O2,ACR,[-281.07901868 17.88196427]
6927,CYC613DION,ACR,[ -inf 22.84873824]
6928,HC3CCHO,ACR,[ -inf 21.74008609]
6929,HC3CCO3,ACR,[21.93698122 23.13233322]
6930,C4H6,ACR,[23.10374626 23.10279194]
6931,ACROO,ACR,[22.02137485 21.86219369]
6932,CO,ACR,[19.66204151 19.50155853]
6933,IEPOXB,C57O2,[18.44265055 22.67687287]
6934,HC4CCHO,C57O2,[20.14833598 23.6970288 ]
6935,C5H11CO3H,PEAO2,[ -inf 20.95421822]
6936,NC5H12,PEAO2,[21.30824674 24.83665777]
6937,PEAOOH,PEAO2,[17.5426187 22.69850433]
6938,OCT3ONE,PEAO2,[ -inf 22.749082]
6939,C5H11CO3,PEAO2,[23.52282475 25.61524933]
6940,C5H11CHO,PEAO2,[ -inf 24.2417954]
6941,CO25C6O,CO2C3CHO,[19.82416079 24.81056579]
6942,CO25C74O,CO2C3CHO,[19.56942946 24.72836346]
6943,CO25C6OH,CO2C3CHO,[ -inf 18.17498927]
6944,CO25C74OH,CO2C3CHO,[ -inf 18.09462328]
6945,CO25C6OOH,CO2C3CHO,[ -inf 19.99408634]
6946,MEKANO3,CO2C3CHO,[18.00404375 23.02248707]
6947,MEKAOOH,CO2C3CHO,[17.75152463 22.44297324]
6948,BUTALNO3,CO2C3CHO,[19.52850359 23.35048505]
6949,CO25C74OOH,CO2C3CHO,[ -inf 19.93133875]
6950,C5PAN2,CO2C3CHO,[18.80700938 23.89115664]
6951,C51O,CO2C3CHO,[20.91864148 25.29592925]
6952,C61O,CO2C3CHO,[20.10226024 24.49475326]
6953,MEKAO,CO2C3CHO,[19.97528032 24.63673819]
6954,C530NO3,CO2C3CHO,[18.69945497 22.36727129]
6955,C530O,CO2C3CHO,[20.07221605 24.07803526]
6956,NC51O,CO2C3CHO,[21.25143515 20.108658 ]
6957,BUTALO,CO2C3CHO,[20.20205522 24.45086186]
6958,BUTALO2H,CO2C3CHO,[17.73110887 21.73391831]
6959,NC526O,CO2C3CHO,[21.331284 20.16339231]
6960,MEKAOH,CO2C3CHO,[20.69225257 24.94448789]
6961,BUTALO2,CO2C3CHO,[18.21125669 19.26729141]
6962,ME3BU3ECHO,CO2C3CHO,[21.47461706 21.40734549]
6963,PE4E2CO,CO2C3CHO,[22.12548658 22.10002999]
6964,HO2C3CHO,CO2C3CHO,[20.18682833 25.32814959]
6965,CO2C3OO,CO2C3CHO,[21.26765549 21.46121281]
6966,MEKAO2,CO2C3CHO,[19.32134994 20.85828141]
6967,CO,CO2C3CHO,[18.90832215 19.10057765]
6968,C59O,ACETOL,[17.97582524 22.58130845]
6969,INB1HPCHO,ACETOL,[ -inf 20.4745316]
6970,INB1NACHO,ACETOL,[ -inf 22.66275496]
6971,HC4ACO2H,ACETOL,[15.61009966 19.71062908]
6972,INAO,ACETOL,[19.59807027 23.54489867]
6973,INB1O,ACETOL,[20.68384133 24.59750056]
6974,M2BUOL2NO3,ACETOL,[12.41482774 17.72010322]
6975,MACRO,ACETOL,[18.97958694 24.90329043]
6976,C527O,ACETOL,[16.65416539 23.47697832]
6977,PROPGLY,ACETOL,[17.42764891 21.50118063]
6978,MACRNOOA,ACETOL,[20.82532145 21.03885217]
6979,C58O,ACETOL,[19.75651501 23.83303118]
6980,HC4ACO3H,ACETOL,[ -inf 17.61912915]
6981,C4PAN4,ACETOL,[19.45084729 24.21709646]
6982,C58AO,ACETOL,[17.4189819 23.42713901]
6983,INANCO,ACETOL,[ -inf 21.21681432]
6984,MACRNCO3H,ACETOL,[ -inf 17.72324244]
6985,C527OOH,ACETOL,[ -inf 19.06484963]
6986,HYPROPO2H,ACETOL,[19.50606575 23.51001117]
6987,C59OOH,ACETOL,[ -inf 17.82677907]
6988,PROPOLNO3,ACETOL,[19.87345041 24.23150138]
6989,MACRNCO2H,ACETOL,[16.30286498 20.23864228]
6990,MACROOH,ACETOL,[20.1147252 23.51597006]
6991,C58ANO3,ACETOL,[ -inf 21.96802969]
6992,MACO3H,ACETOL,[16.87770966 21.18393293]
6993,INDO,ACETOL,[19.51449069 23.37236682]
6994,INB1CO,ACETOL,[ -inf 20.67703834]
6995,MACROH,ACETOL,[ -inf 22.22223215]
6996,C58NO3,ACETOL,[ -inf 21.64213421]
6997,MPAN,ACETOL,[20.10341317 23.87066499]
6998,ACLOO,ACETOL,[20.83690819 21.06508469]
6999,HC4ACO3,ACETOL,[21.10853329 22.78925276]
7000,MACRO2,ACETOL,[21.66800965 24.59575054]
7001,INANO3,ACETOL,[17.22491319 21.67137622]
7002,ISOPANO3,ACETOL,[20.93801885 20.94110005]
7003,C5HPALD2,ACETOL,[ -inf 23.17809974]
7004,NC4CHO,ACETOL,[ -inf 21.64189974]
7005,HYPROPO2,ACETOL,[20.87340878 21.61283038]
7006,MACRNCO3,ACETOL,[20.29608695 22.29875384]
7007,CH3COCH2O2,ACETOL,[21.80954453 21.83846158]
7008,HC4ACHO,ACETOL,[21.77092766 21.83421191]
7009,MACRNO3,ACETOL,[ -inf 23.13032071]
7010,CO,ACETOL,[18.47757485 18.70444953]
7011,NISOPO2,ISOPCNO3,[22.63142444 17.80326623]
7012,CISOPCO2,ISOPCNO3,[20.52668815 22.49783782]
7013,ISOPCO2,ISOPCNO3,[21.03514139 22.18527902]
7014,CO2C3CO2H,CH3COCH2O2,[17.88105246 21.7202292 ]
7015,MAE,CH3COCH2O2,[18.38163678 23.27209697]
7016,CH3CCH3OOA,CH3COCH2O2,[23.37633868 23.31203018]
7017,CO2C3CO3H,CH3COCH2O2,[ -inf 21.16683241]
7018,CO2C3OOA,CH3COCH2O2,[21.51386519 21.71575895]
7019,CO24C5,CH3COCH2O2,[ -inf 22.02760224]
7020,C6OTRIKET,CH3COCH2O2,[ -inf 22.90373431]
7021,CO24C6,CH3COCH2O2,[ -inf 22.61480355]
7022,HO1CO24C5,CH3COCH2O2,[ -inf 22.358044]
7023,HYPERACET,CH3COCH2O2,[19.84081709 23.6081728 ]
7024,CO235C6,CH3COCH2O2,[ -inf 20.98737578]
7025,CH3COCH3,CH3COCH2O2,[21.83770535 25.36584558]
7026,CO2C3CO3,CH3COCH2O2,[23.66729177 25.34593343]
7027,CO2C3CHO,CH3COCH2O2,[ -inf 23.73803109]
7028,CO2C4CO2H,MEKAO2,[15.99533983 21.29797005]
7029,CO2C4CO3H,MEKAO2,[ -inf 20.16658409]
7030,MEKAOOH,MEKAO2,[16.61875758 21.31020619]
7031,HEX2ONBO,MEKAO2,[19.18670053 23.18588993]
7032,CO25C6,MEKAO2,[ -inf 23.63441724]
7033,CO25C7,MEKAO2,[ -inf 23.48633072]
7034,MEK,MEKAO2,[20.67343599 24.19317439]
7035,CO2C4CHO,MEKAO2,[ -inf 23.49413129]
7036,CO2C4CO3,MEKAO2,[22.68942598 24.6305103 ]
7037,IEACO3H,HMVKBO2,[ -inf 16.56531309]
7038,IEAPAN,HMVKBO2,[14.75023726 20.11743569]
7039,IEACHO,HMVKBO2,[ -inf 20.65678992]
7040,IEACO3,HMVKBO2,[18.83774421 21.07067805]
7041,MVK,HMVKBO2,[21.96354527 25.50029558]
7042,MEK2OOC,BIACETO2,[21.40357004 21.64053962]
7043,CO23C4CO3H,BIACETO2,[ -inf 21.60893764]
7044,MEK2OOA,BIACETO2,[20.51121398 20.88954834]
7045,CO23C65O,BIACETO2,[14.83138071 19.91995804]
7046,BIACETOOH,BIACETO2,[17.89197515 22.3538917 ]
7047,C614CO,BIACETO2,[ -inf 23.66463081]
7048,BIACET,BIACETO2,[19.58684916 23.65473048]
7049,CO23C4CHO,BIACETO2,[ -inf 23.67438179]
7050,CO23C4CO3,BIACETO2,[24.05430627 25.36304055]
7051,C6HO1CO3O,C2H5CHO,[18.51078553 23.56852458]
7052,HEX3ONBO,C2H5CHO,[18.90019746 23.71470626]
7053,MPRKAO,C2H5CHO,[20.00212209 24.0640173 ]
7054,C6CO3HO14,C2H5CHO,[ -inf 16.64544017]
7055,C6CO3HO4,C2H5CHO,[ -inf 16.48785476]
7056,NC3H7O,C2H5CHO,[21.67438417 25.90839 ]
7057,NPROPOL,C2H5CHO,[22.10394334 25.63369281]
7058,HO3C3CO3H,C2H5CHO,[ -inf 19.30834296]
7059,HO3C4O,C2H5CHO,[21.20698832 25.348227 ]
7060,NBUTOLAO,C2H5CHO,[21.57718427 25.44328567]
7061,NC3H7NO3,C2H5CHO,[18.82617312 23.40913598]
7062,NC3H7OOH,C2H5CHO,[18.46390707 22.90817119]
7063,HEX3ONBOOH,C2H5CHO,[ -inf 18.80821398]
7064,HO3C3PAN,C2H5CHO,[18.51008206 23.558143 ]
7065,C6EO2OHPAN,C2H5CHO,[18.48130197 22.71141523]
7066,C82O,C2H5CHO,[20.00852114 24.3415071 ]
7067,MPRKAOOH,C2H5CHO,[ -inf 18.61720086]
7068,OETLMUCPAN,C2H5CHO,[19.40974803 23.19137594]
7069,PBN,C2H5CHO,[20.2415256 24.80534377]
7070,PE2ENEBO,C2H5CHO,[15.13185072 19.73610658]
7071,C7CO2DBPAN,C2H5CHO,[16.83729913 19.56401034]
7072,C5EDBPAN,C2H5CHO,[16.35085178 19.07836923]
7073,BUTAL2O,C2H5CHO,[21.68420464 25.03639433]
7074,BUTAL2NO3,C2H5CHO,[ -inf 21.41519795]
7075,PECO,C2H5CHO,[20.88940156 24.92623665]
7076,C6HOCOOOH,C2H5CHO,[ -inf 18.53503512]
7077,HO3CO46C8,C2H5CHO,[ -inf 21.97562761]
7078,MPRKAOH,C2H5CHO,[ -inf 17.50807668]
7079,BU1ENO3O,C2H5CHO,[21.19414496 19.96015493]
7080,C43NO34O,C2H5CHO,[20.98889003 19.72623253]
7081,EGLYOOB,C2H5CHO,[21.16288185 21.45491165]
7082,HO3C3CO3,C2H5CHO,[22.08357147 24.06823877]
7083,C2H5CHOO,C2H5CHO,[22.14349556 22.19493643]
7084,BUT1ENE,C2H5CHO,[23.22468941 23.22776272]
7085,HO3C3CHO,C2H5CHO,[ -inf 22.8942862]
7086,NC3H7O2,C2H5CHO,[20.00819857 21.05451008]
7087,CO,C2H5CHO,[19.78416222 19.83430127]
7088,CH3O2NO2,CH3O2,[26.53514507 27.65559465]
7089,CH3CO2H,CH3O2,[19.42617022 23.47593887]
7090,CH3CO3H,CH3O2,[ -inf 22.51216293]
7091,CH4,CH3O2,[23.33192084 26.85866199]
7092,ETHACETO,CH3O2,[20.42983469 24.41133455]
7093,METHACETO,CH3O2,[19.30986384 23.43662002]
7094,CH3CHOOA,CH3O2,[23.72829973 23.79210181]
7095,CH3OOH,CH3O2,[19.70945567 24.13310643]
7096,MEK2OOA,CH3O2,[20.48639038 20.86472473]
7097,TC4H9O,CH3O2,[21.72285511 25.79690942]
7098,PXYBIPENO3,CH3O2,[21.09174891 24.6004283 ]
7099,TM124BPNO3,CH3O2,[20.97668907 24.44248935]
7100,MVKOOA,CH3O2,[21.85010134 21.5537944 ]
7101,MXYMUCPAN,CH3O2,[20.55637211 24.20252414]
7102,OXYMUCPAN,CH3O2,[20.46003546 24.26785831]
7103,TM124MUPAN,CH3O2,[20.20203284 23.84225342]
7104,TM135MUPAN,CH3O2,[19.70030891 23.28388767]
7105,MPHCOME,CH3O2,[ -inf 22.67964854]
7106,OXYBIPENO3,CH3O2,[21.08929954 24.59965266]
7107,C532CO,CH3O2,[ -inf 19.58019608]
7108,CH3C2H2O2,CH3O2,[20.94116154 24.72931512]
7109,C4MCODBCO2,CH3O2,[21.0696608 24.71790166]
7110,MC3CODBCO2,CH3O2,[20.65125418 24.42486509]
7111,C5CO14CO2,CH3O2,[22.04063728 25.55758991]
7112,C3MCOCO2H,CH3O2,[ -inf 21.25770005]
7113,C7ADCCO2,CH3O2,[19.64067955 23.00588748]
7114,MC4CODBCO2,CH3O2,[20.99087221 24.31200383]
7115,CH3COCH3,CH3O2,[ -inf 24.86620292]
7116,CH3CHO,CH3O2,[ -inf 25.64462928]
7117,CH3CO3,CH3O2,[25.18742023 26.96644253]
7118,BUTACID,NC3H7O2,[16.71784735 21.55627288]
7119,PERBUACID,NC3H7O2,[ -inf 20.51863574]
7120,HEX3ONDOH,NC3H7O2,[ -inf 16.22596044]
7121,C3H7CHOOA,NC3H7O2,[19.85882954 20.31612115]
7122,NC3H7OOH,NC3H7O2,[17.97816716 22.42243127]
7123,C3H8,NC3H7O2,[21.9845313 25.51299155]
7124,C51OH2CO,NC3H7O2,[ -inf 19.62005204]
7125,MPRK,NC3H7O2,[ -inf 23.37214905]
7126,HEX3ONE,NC3H7O2,[ -inf 22.9998586]
7127,C7DCCO2,NC3H7O2,[20.0826547 23.64428669]
7128,C3H7CO3,NC3H7O2,[23.72315832 25.20724933]
7129,C3H7CHO,NC3H7O2,[ -inf 23.51306594]
7130,CO2HO3C6,C3H7CHO,[ -inf 17.59134135]
7131,HEX2ONCO,C3H7CHO,[20.21864962 24.21656335]
7132,C4NO3CO2H,C3H7CHO,[ 9.76715811 14.87434093]
7133,NBUTOL,C3H7CHO,[16.42174169 20.71710013]
7134,C4OHCO3H,C3H7CHO,[ -inf 18.27947584]
7135,NC4H9NO3,C3H7CHO,[19.4593291 23.97230319]
7136,NC4H9OOH,C3H7CHO,[18.59118253 22.99144865]
7137,C4NO3CO3H,C3H7CHO,[ -inf 13.6385623]
7138,PGLOOA,C3H7CHO,[20.07129637 20.3772916 ]
7139,PGLOOB,C3H7CHO,[19.01452627 19.46355598]
7140,HEX2ONCOOH,C3H7CHO,[ -inf 19.34078063]
7141,C93O,C3H7CHO,[20.84219502 25.13264008]
7142,C4OHPAN,C3H7CHO,[16.21096299 22.70199759]
7143,NC4H9O,C3H7CHO,[21.0195841 25.17286369]
7144,C8CO2DBPAN,C3H7CHO,[15.95968695 18.67144396]
7145,PE1ENEAO,C3H7CHO,[18.49900535 22.76781204]
7146,PE1ENEBO,C3H7CHO,[18.97994349 24.29730555]
7147,PPEN,C3H7CHO,[20.6305296 24.97913246]
7148,C4NO3PAN,C3H7CHO,[13.20305375 17.07989471]
7149,C4CHO2O,C3H7CHO,[20.64046862 24.00380448]
7150,C93CO,C3H7CHO,[ -inf 22.84917045]
7151,C52NO31O,C3H7CHO,[17.85276391 16.95579518]
7152,C51NO32O,C3H7CHO,[18.08198766 17.20861406]
7153,C4OHCO3,C3H7CHO,[19.64407104 23.10579729]
7154,C4NO3CO3,C3H7CHO,[17.35616926 17.62315816]
7155,PENT1ENE,C3H7CHO,[20.14569927 20.37564046]
7156,C3H7CHOO,C3H7CHO,[19.06624547 19.52338169]
7157,C4OHCHO,C3H7CHO,[ -inf 21.91649473]
7158,NC4H9O2,C3H7CHO,[20.33967083 21.34046701]
7159,CO,C3H7CHO,[16.70691213 17.16274653]
7160,CO14O3CO2H,HCOCH2O2,[18.56336171 21.26106585]
7161,BZFUONOOA,HCOCH2O2,[21.09070964 21.46322931]
7162,HCOCH2CO2H,HCOCH2O2,[17.8625916 21.99051871]
7163,HCOCH2CO3H,HCOCH2O2,[ -inf 20.5956495]
7164,BUTALO,HCOCH2O2,[19.17860114 23.42740777]
7165,NC526O,HCOCH2O2,[21.76324309 20.5953514 ]
7166,HCOCH2OOH,HCOCH2O2,[18.76281565 22.59182831]
7167,CO14O3CHO,HCOCH2O2,[22.85604986 25.56273745]
7168,C3COCCHO,HCOCH2O2,[ -inf 19.56192279]
7169,HCOCH2CHO,HCOCH2O2,[ -inf 23.76633542]
7170,HCOCH2CO3,HCOCH2O2,[23.96957061 25.09377031]
7171,CH3CHO,HCOCH2O2,[22.7674558 26.29512959]
7172,APINOOB,C96O2,[24.02665431 24.04445736]
7173,PERPINONIC,C96O2,[ -inf 21.06146939]
7174,C96OOH,C96O2,[18.78325098 22.69317441]
7175,PINONIC,C96O2,[20.34775757 23.58680996]
7176,C96CO3,C96O2,[24.6223111 25.43996886]
7177,PINAL,C96O2,[ -inf 24.20859352]
7178,CH2OOD,CH2OO,[22.44598094 22.28678494]
7179,CH2OOE,CH2OO,[23.01850578 22.72219884]
7180,CH2OOG,CH2OO,[21.94204492 22.05827129]
7181,CH2OOA,CH2OO,[23.57628608 23.7601683 ]
7182,CH2OOC,CH2OO,[22.72377752 22.66282232]
7183,CH2OOB,CH2OO,[23.56080868 23.62123943]
7184,APINAO,PINAL,[21.82990721 25.62786456]
7185,APINBO,PINAL,[21.65537216 25.41659484]
7186,NAPINAO,PINAL,[25.04384807 23.82627357]
7187,APINANO3,PINAL,[21.19112432 25.23354532]
7188,NAPINBO,PINAL,[24.7401341 23.397713 ]
7189,APINBOO,PINAL,[23.96891171 23.98660524]
7190,CO,PINAL,[21.24280872 21.25920175]
7191,IEPOXC,C59O2,[17.52756994 21.66404653]
7192,C59OOH,C59O2,[14.23459247 19.10813363]
7193,IEPOXB,C59O2,[18.0505401 22.28476242]
7194,HCOC5,C59O2,[18.28202764 22.13411038]
7195,C5CO24O,HCHO,[ -inf 14.08411172]
7196,HO2CO3C4O,HCHO,[ -inf 15.65154328]
7197,C5124COO,HCHO,[18.68170316 23.8774556 ]
7198,C531O,HCHO,[18.14113219 21.53758296]
7199,C53O,HCHO,[19.85400856 24.88021674]
7200,C5COCHOO,HCHO,[19.51774327 23.330845 ]
7201,C6135COO,HCHO,[18.98609958 23.47058882]
7202,CHOC3COO,HCHO,[21.3584078 25.20890587]
7203,CHOCOCH2O,HCHO,[20.43280107 24.81439375]
7204,CO235C6O,HCHO,[21.25122422 24.90870574]
7205,CO2HOC61O,HCHO,[20.7169956 24.89294015]
7206,H3C25C6O,HCHO,[20.87761001 24.7653982 ]
7207,HO1CO3C4O,HCHO,[20.28474168 25.06181356]
7208,MCOCOMOXO,HCHO,[21.33004622 25.33695224]
7209,MECOACETO,HCHO,[21.68352137 25.59973621]
7210,MPHCOMEO,HCHO,[19.44347396 24.18122432]
7211,MVKO,HCHO,[21.68171615 21.97384891]
7212,C3NO3COO,HCHO,[ 2.33641079 13.5020497 ]
7213,CH3OH,HCHO,[22.71529967 26.24248728]
7214,HMACO2H,HCHO,[15.84296491 19.73003278]
7215,NSTYRENEO,HCHO,[24.36483564 22.93327737]
7216,OCCOHCO,HCHO,[20.38905147 24.58689262]
7217,CH3O,HCHO,[23.17159165 27.57157563]
7218,GAOOA,HCHO,[22.48248391 22.69276943]
7219,GLYOOB,HCHO,[21.15155718 21.46553721]
7220,MEKCO,HCHO,[21.74009845 26.5062722 ]
7221,METHACETO,HCHO,[19.30986384 23.43662002]
7222,MPHCOMEOH,HCHO,[ -inf 17.57950973]
7223,C53OH,HCHO,[ -inf 18.42101333]
7224,CH3COCH2O,HCHO,[22.86512116 25.9751942 ]
7225,CH3OOH,HCHO,[19.5333644 23.95701516]
7226,HO13C4O,HCHO,[20.71592763 25.85010771]
7227,HO2CO4C5O,HCHO,[20.37115606 24.65958302]
7228,HO3C4O,HCHO,[21.20698832 25.348227 ]
7229,HO5C6O,HCHO,[20.10605732 25.30674611]
7230,HOCH2CO2H,HCHO,[18.48338173 22.45251645]
7231,HOCH2CO3H,HCHO,[ -inf 21.05338641]
7232,HYPROPO,HCHO,[22.40473488 26.31585713]
7233,IPROPOLO,HCHO,[21.56443742 25.59764048]
7234,C524CO,HCHO,[ -inf 17.61839841]
7235,MACROHO,HCHO,[20.38759436 24.30404523]
7236,BIACETO,HCHO,[21.72662749 25.85686326]
7237,MCOCOMOOOH,HCHO,[ -inf 20.55649671]
7238,MPHCOMEOOH,HCHO,[ -inf 19.51293412]
7239,NBUTOLAO,HCHO,[21.57718427 25.44328567]
7240,NO3CH2CO3H,HCHO,[ -inf 18.95157721]
7241,C109O,HCHO,[23.53711521 24.07671487]
7242,ACROOA,HCHO,[22.689019 22.529823]
7243,PEN2ONE1O,HCHO,[16.30950732 22.06366701]
7244,C56O,HCHO,[14.16345682 18.99701261]
7245,PROL11MO,HCHO,[13.4521131 18.31291556]
7246,ACCOCOMEO,HCHO,[16.48019818 22.75945918]
7247,TBUTOLO,HCHO,[20.93997292 24.71810213]
7248,MACROOA,HCHO,[22.5862881 22.28998116]
7249,MGLOOA,HCHO,[22.33325775 22.57276278]
7250,NAOOA,HCHO,[21.68639573 19.10981898]
7251,H1C23C4O,HCHO,[19.96009839 23.3339464 ]
7252,HCOCH2O,HCHO,[22.59555162 26.41714485]
7253,C63O,HCHO,[20.21722206 24.96424306]
7254,C5CO234O,HCHO,[16.97066526 22.34179991]
7255,C614O,HCHO,[22.64168513 25.82021406]
7256,C5CO23O,HCHO,[14.24072491 20.41855485]
7257,HO6C7O,HCHO,[20.29706747 25.3616649 ]
7258,HO7C8O,HCHO,[20.65033235 25.63064766]
7259,HOACETETO,HCHO,[13.35857908 18.35082394]
7260,IBUTOLBO,HCHO,[22.02289538 25.80584843]
7261,ISOP34O,HCHO,[20.55049289 23.96454665]
7262,C51O,HCHO,[20.91864148 25.29592925]
7263,ISOPDO,HCHO,[21.18916185 25.06035628]
7264,ACCOCOMOOH,HCHO,[ -inf 18.08768799]
7265,M2BUOL2O,HCHO,[15.4331049 20.10389706]
7266,C524O,HCHO,[19.74115166 23.60049239]
7267,MEKCOOH,HCHO,[ -inf 21.85376964]
7268,C3DIOLO,HCHO,[11.35774534 16.76235399]
7269,C6O4KETO,HCHO,[13.72831156 20.22682774]
7270,MPRANO3O,HCHO,[23.80098787 22.53856202]
7271,MVKOHAO,HCHO,[19.68790889 24.07716785]
7272,MVKOOH,HCHO,[ -inf 16.6322226]
7273,C621O,HCHO,[21.34312916 23.45372806]
7274,C530NO3,HCHO,[18.69945497 22.36727129]
7275,C530O,HCHO,[20.07221605 24.07803526]
7276,NC51O,HCHO,[21.25143515 20.108658 ]
7277,NO3CH2CO2H,HCHO,[16.01344729 20.25762762]
7278,NO3CH2PAN,HCHO,[15.54591385 20.37199152]
7279,C109OOH,HCHO,[ -inf 19.27264976]
7280,PAN,HCHO,[19.46952744 23.00204627]
7281,PE1ENEAO,HCHO,[18.49900535 22.76781204]
7282,PE1ENEBO,HCHO,[18.97994349 24.29730555]
7283,PHAN,HCHO,[19.80142432 24.72062327]
7284,PHCOCOCO,HCHO,[14.30157826 20.18821834]
7285,BUTDBO,HCHO,[21.95545684 25.50316362]
7286,BUTDCO,HCHO,[21.26476375 24.82635864]
7287,STYRENO,HCHO,[21.93472902 25.67804633]
7288,TC4H9NO3,HCHO,[18.2360536 22.67546158]
7289,IBUTOLBNO3,HCHO,[19.19125154 23.51614371]
7290,MVKOOA,HCHO,[21.85010134 21.5537944 ]
7291,ACO2H,HCHO,[19.48762563 22.60053193]
7292,ISOPBO,HCHO,[21.75603042 25.34855865]
7293,MC3CODBPAN,HCHO,[20.87418353 24.5848939 ]
7294,HMACO3H,HCHO,[ -inf 17.9181007]
7295,HMVKAO,HCHO,[21.3029263 25.29525841]
7296,C9PAN1,HCHO,[20.09649183 25.14398047]
7297,ACO3H,HCHO,[ -inf 20.34803253]
7298,C4MCODBPAN,HCHO,[20.85360834 24.52431477]
7299,C53OOH,HCHO,[ -inf 19.88661847]
7300,C8PAN1,HCHO,[19.70698271 24.84971289]
7301,C7ADCPAN,HCHO,[19.07435797 22.71282932]
7302,CH3COPAN,HCHO,[15.3373822 19.64238662]
7303,CH3NO3,HCHO,[17.95216673 22.48281745]
7304,C516O,HCHO,[21.24814093 23.75684466]
7305,DHPMEK,HCHO,[ -inf 20.33416832]
7306,C813NO3,HCHO,[19.49908395 22.73681412]
7307,C109OH,HCHO,[ -inf 20.39999789]
7308,NC524O,HCHO,[18.92636953 22.89517334]
7309,C537OOH,HCHO,[ -inf 18.76520689]
7310,INDO,HCHO,[20.46760677 24.3254829 ]
7311,MPRBNO3O,HCHO,[22.36009104 21.03303459]
7312,C52NO31O,HCHO,[17.85276391 16.95579518]
7313,NC526O,HCHO,[21.331284 20.16339231]
7314,PRONO3AO,HCHO,[21.59741026 20.36491835]
7315,PRONO3BO,HCHO,[21.84399434 20.61264017]
7316,CH3C2H2O2,HCHO,[21.12824818 24.91640177]
7317,NMVK,HCHO,[ -inf 19.19764736]
7318,HCOC5,HCHO,[ -inf 19.12239524]
7319,C536OOH,HCHO,[ -inf 17.59702393]
7320,C51NO32O,HCHO,[18.08198766 17.20861406]
